issueKey,type,createdDateEpoch,resolvedDateEpoch
DRILL-2002,Bug,2015-01-14 05:07:50,2015-03-18 03:13:50
DRILL-2003,Bug,2015-01-14 05:39:40,
DRILL-2004,Bug,2015-01-14 05:53:40,2015-01-17 07:19:14
DRILL-2005,Bug,2015-01-14 06:49:57,2015-05-16 04:13:02
DRILL-2006,Bug,2015-01-14 07:17:26,2015-05-07 16:57:29
DRILL-2007,Bug,2015-01-14 07:19:49,2015-01-17 05:03:25
DRILL-2008,Bug,2015-01-14 08:26:10,2015-02-03 14:19:09
DRILL-2009,New Feature,2015-01-14 08:29:14,2015-02-04 05:22:47
DRILL-2010,Bug,2015-01-14 08:48:15,2019-02-20 10:57:41
DRILL-2011,Bug,2015-01-15 08:16:29,
DRILL-2012,Bug,2015-01-16 02:01:27,2015-03-19 11:40:34
DRILL-2013,Bug,2015-01-16 02:27:46,2015-02-27 23:08:36
DRILL-2014,Bug,2015-01-16 02:31:54,2015-01-20 09:44:19
DRILL-2015,Improvement,2015-01-16 02:56:39,
DRILL-2016,Bug,2015-01-16 03:40:17,
DRILL-2017,Improvement,2015-01-16 05:55:30,
DRILL-2018,Bug,2015-01-16 07:25:32,2015-01-16 07:45:13
DRILL-2019,Bug,2015-01-16 08:22:50,2015-01-19 09:58:50
DRILL-2020,Improvement,2015-01-16 09:54:53,
DRILL-2021,Bug,2015-01-16 10:07:33,2015-01-19 00:26:21
DRILL-2022,Improvement,2015-01-16 17:04:56,
DRILL-2023,Bug,2015-01-17 00:45:39,2015-06-13 07:34:30
DRILL-2024,Bug,2015-01-17 02:56:46,
DRILL-2025,Bug,2015-01-17 04:09:09,
DRILL-2026,Improvement,2015-01-17 04:22:58,
DRILL-2027,Bug,2015-01-17 06:48:23,2015-02-25 07:45:02
DRILL-2028,Bug,2015-01-17 07:17:15,
DRILL-2029,Improvement,2015-01-17 14:28:20,
DRILL-2030,Bug,2015-01-18 07:15:25,2015-01-21 20:47:11
DRILL-2031,Bug,2015-01-18 09:00:15,2015-02-27 23:07:48
DRILL-2032,Improvement,2015-01-19 06:02:55,
DRILL-2033,Improvement,2015-01-20 01:08:26,
DRILL-2034,Bug,2015-01-20 01:24:09,2015-01-20 14:19:35
DRILL-2035,New Feature,2015-01-20 02:23:55,2018-11-14 04:14:11
DRILL-2036,Bug,2015-01-20 03:04:50,2015-05-10 04:43:58
DRILL-2037,Bug,2015-01-20 03:35:59,
DRILL-2038,Bug,2015-01-20 04:06:15,2015-02-18 13:34:58
DRILL-2039,Improvement,2015-01-20 05:10:58,2015-04-11 12:59:25
DRILL-2040,Improvement,2015-01-20 07:42:41,
DRILL-2041,Bug,2015-01-20 08:27:19,2015-01-27 07:07:00
DRILL-2042,Improvement,2015-01-20 08:47:01,
DRILL-2043,Bug,2015-01-21 02:56:41,2015-01-21 08:45:30
DRILL-2044,Bug,2015-01-21 03:23:27,
DRILL-2045,Bug,2015-01-21 03:42:40,2015-07-07 05:50:42
DRILL-2046,Bug,2015-01-21 03:44:51,2015-10-10 02:27:50
DRILL-2047,Bug,2015-01-21 06:43:21,
DRILL-2048,Bug,2015-01-21 08:02:26,
DRILL-2049,Bug,2015-01-21 11:00:07,2015-01-24 03:26:33
DRILL-2050,Bug,2015-01-22 02:27:52,2015-09-12 05:48:08
DRILL-2051,Bug,2015-01-22 04:32:54,2015-10-09 04:55:27
DRILL-2052,Task,2015-01-22 05:13:37,2015-01-23 07:19:07
DRILL-2053,Bug,2015-01-22 07:31:15,2015-07-09 13:52:28
DRILL-2054,New Feature,2015-01-22 09:14:26,2015-02-19 03:49:36
DRILL-2055,Bug,2015-01-22 09:59:11,
DRILL-2056,Task,2015-01-23 05:18:51,2015-01-23 07:18:12
DRILL-2057,Improvement,2015-01-23 07:01:47,2015-02-08 11:36:12
DRILL-2058,New Feature,2015-01-23 07:54:05,
DRILL-2059,New Feature,2015-01-23 13:46:44,
DRILL-2060,New Feature,2015-01-23 13:55:02,2015-04-07 07:00:25
DRILL-2061,Bug,2015-01-23 16:54:19,2015-01-23 17:11:54
DRILL-2062,Bug,2015-01-24 03:10:09,2015-01-28 10:25:55
DRILL-2063,Bug,2015-01-24 03:26:54,2015-01-26 16:00:47
DRILL-2064,Bug,2015-01-24 06:10:50,
DRILL-2065,Bug,2015-01-24 06:41:08,2015-01-27 02:06:56
DRILL-2066,Bug,2015-01-24 06:44:56,2015-01-27 02:06:41
DRILL-2068,Bug,2015-01-26 03:54:47,2015-01-31 23:14:40
DRILL-2069,Bug,2015-01-27 01:54:15,2015-02-05 08:26:13
DRILL-2070,Bug,2015-01-27 02:21:28,2015-05-19 05:43:30
DRILL-2071,Bug,2015-01-27 03:00:40,2015-03-02 04:21:06
DRILL-2072,Bug,2015-01-27 05:32:58,2015-01-28 10:22:47
