fileName,Ranked1,Ranked2,Ranked3,IL/Ins
eclipse-3.0(2.1).csv,-10.0,-10.0,-200.0,0.02307887395384225
"eclipse-3.0(2.1,2.0).csv",-15.0,-15.0,-200.0,0.020324368712789982
eclipse-2.1(2.0).csv,-200.0,-12.0,0.0,0.017095287646796492
