issueKey,type,createdDateEpoch,resolvedDateEpoch
BEAM-4001,Sub-task,2018-04-04 23:19:34,2018-05-22 15:32:01
BEAM-4002,Sub-task,2018-04-04 23:21:00,2018-05-23 15:13:26
BEAM-4003,Sub-task,2018-04-04 23:22:38,2018-07-11 00:46:15
BEAM-4004,Sub-task,2018-04-04 23:23:05,2018-06-14 03:41:25
BEAM-4005,Sub-task,2018-04-04 23:23:14,2018-06-14 03:41:08
BEAM-4006,Sub-task,2018-04-04 23:23:23,2018-08-05 20:38:41
BEAM-4007,Sub-task,2018-04-04 23:23:38,2018-07-04 19:28:10
BEAM-4008,Sub-task,2018-04-04 23:23:51,2018-06-25 20:09:55
BEAM-4009,Sub-task,2018-04-04 23:24:02,2018-06-14 03:42:25
BEAM-4010,Wish,2018-04-05 00:06:30,
BEAM-4011,Bug,2018-04-05 02:10:53,2018-04-18 02:28:15
BEAM-4012,Bug,2018-04-05 02:46:54,
BEAM-4013,Bug,2018-04-05 03:46:46,2018-04-12 01:24:40
BEAM-4014,Sub-task,2018-04-05 10:23:09,2018-04-10 00:40:41
BEAM-4015,Bug,2018-04-05 19:37:57,2018-04-11 09:24:29
BEAM-4016,Bug,2018-04-05 22:01:44,2018-07-11 15:48:43
BEAM-4017,Improvement,2018-04-05 23:17:27,
BEAM-4018,New Feature,2018-04-05 23:37:10,2018-04-24 20:04:47
BEAM-4019,Improvement,2018-04-05 23:37:33,2018-04-19 02:37:07
BEAM-4020,New Feature,2018-04-05 23:40:09,2018-07-12 17:29:43
BEAM-4021,Sub-task,2018-04-06 00:16:16,2018-04-07 01:57:24
BEAM-4022,Bug,2018-04-06 03:31:06,2018-04-06 04:57:45
BEAM-4023,Bug,2018-04-06 06:17:08,2018-07-07 07:16:02
BEAM-4024,Improvement,2018-04-06 06:35:16,
BEAM-4025,Bug,2018-04-06 06:48:36,
BEAM-4026,Bug,2018-04-07 01:10:41,2018-04-11 02:02:27
BEAM-4027,Bug,2018-04-07 01:54:43,2018-04-21 05:45:53
BEAM-4028,Bug,2018-04-07 02:02:19,2019-05-01 01:37:56
BEAM-4029,Improvement,2018-04-07 02:30:43,
BEAM-4030,Bug,2018-04-07 08:27:20,2019-01-31 20:13:03
BEAM-4031,Improvement,2018-04-07 11:12:22,2018-07-16 15:46:08
BEAM-4032,Improvement,2018-04-10 01:24:55,
BEAM-4033,Sub-task,2018-04-10 01:50:08,
BEAM-4034,Bug,2018-04-10 05:06:18,2018-04-10 07:17:05
BEAM-4035,Bug,2018-04-10 06:54:39,2018-04-12 01:25:14
BEAM-4036,Bug,2018-04-10 07:10:24,
BEAM-4037,Improvement,2018-04-10 07:11:06,
BEAM-4038,New Feature,2018-04-10 09:31:31,2018-10-02 05:15:28
BEAM-4039,Improvement,2018-04-10 14:35:51,
BEAM-4040,Bug,2018-04-10 18:58:07,
BEAM-4041,Bug,2018-04-10 18:58:37,
BEAM-4042,Sub-task,2018-04-10 20:16:37,2018-10-24 17:20:38
BEAM-4043,Test,2018-04-10 20:18:43,
BEAM-4044,New Feature,2018-04-11 01:31:27,2018-05-11 02:02:21
BEAM-4045,Bug,2018-04-11 07:12:41,
BEAM-4046,Sub-task,2018-04-11 07:20:05,2019-10-15 05:45:30
BEAM-4047,Improvement,2018-04-11 14:50:46,
BEAM-4048,Improvement,2018-04-11 18:00:51,2018-05-11 19:48:32
BEAM-4049,Improvement,2018-04-11 18:01:16,2018-04-23 16:43:47
BEAM-4050,Sub-task,2018-04-12 00:09:44,
BEAM-4051,Bug,2018-04-12 01:21:31,2018-04-13 01:19:21
BEAM-4052,Improvement,2018-04-12 01:26:44,
BEAM-4053,New Feature,2018-04-12 01:27:47,2018-04-25 02:32:49
BEAM-4054,Task,2018-04-12 06:09:42,
BEAM-4055,Improvement,2018-04-12 06:38:25,2019-01-23 05:13:02
BEAM-4056,New Feature,2018-04-12 09:47:50,2018-04-19 03:26:03
BEAM-4057,Sub-task,2018-04-13 00:19:00,
BEAM-4058,Task,2018-04-13 01:33:08,
BEAM-4059,Sub-task,2018-04-13 01:41:12,2018-05-24 23:33:17
BEAM-4060,Sub-task,2018-04-13 02:53:46,2018-05-23 01:17:41
BEAM-4061,Bug,2018-04-13 05:47:02,2018-07-12 05:11:02
BEAM-4062,Bug,2018-04-13 06:08:26,2018-05-12 06:21:58
BEAM-4063,New Feature,2018-04-13 09:02:25,
BEAM-4064,Bug,2018-04-13 20:13:54,
BEAM-4065,Improvement,2018-04-13 23:30:21,
BEAM-4066,Bug,2018-04-14 00:34:47,2018-04-24 22:59:58
BEAM-4067,New Feature,2018-04-14 01:10:10,2018-08-02 06:03:00
BEAM-4068,New Feature,2018-04-14 01:18:37,
BEAM-4069,Bug,2018-04-14 01:45:25,2018-04-19 02:12:20
BEAM-4070,Task,2018-04-14 02:32:14,
BEAM-4071,New Feature,2018-04-14 03:31:29,2018-04-26 08:03:05
BEAM-4072,Bug,2018-04-14 04:02:14,2018-05-18 21:46:29
BEAM-4073,Bug,2018-04-14 04:17:54,2018-06-02 02:18:54
BEAM-4074,Task,2018-04-14 04:58:43,
BEAM-4075,Sub-task,2018-04-14 07:12:22,2018-04-19 02:45:55
BEAM-4076,Improvement,2018-04-15 07:53:26,
BEAM-4077,Sub-task,2018-04-15 07:55:16,2018-05-31 05:41:16
BEAM-4078,Sub-task,2018-04-15 07:57:22,
BEAM-4079,Sub-task,2018-04-15 07:58:49,
BEAM-4080,Sub-task,2018-04-15 07:59:36,
BEAM-4081,Sub-task,2018-04-15 08:01:07,
BEAM-4082,Sub-task,2018-04-15 08:01:52,2018-05-31 05:41:03
BEAM-4083,Sub-task,2018-04-15 08:03:21,
BEAM-4084,Sub-task,2018-04-15 08:04:48,2018-05-31 05:41:37
BEAM-4085,Sub-task,2018-04-15 08:07:14,
BEAM-4086,Bug,2018-04-16 17:55:16,2019-01-10 19:06:11
BEAM-4087,Sub-task,2018-04-16 18:02:10,
BEAM-4088,Sub-task,2018-04-16 21:06:48,
BEAM-4089,New Feature,2018-04-17 00:49:35,2018-05-17 22:41:03
BEAM-4090,Bug,2018-04-17 02:31:29,2018-06-02 02:18:45
BEAM-4091,Bug,2018-04-17 04:32:43,
BEAM-4092,New Feature,2018-04-17 05:49:52,2018-04-17 05:54:51
BEAM-4093,New Feature,2018-04-17 05:51:43,
BEAM-4094,Sub-task,2018-04-17 06:08:14,2018-08-03 02:34:55
BEAM-4095,Improvement,2018-04-17 07:35:54,
BEAM-4096,Improvement,2018-04-17 08:35:50,
BEAM-4097,Task,2018-04-17 08:50:16,2019-01-18 23:04:09
BEAM-4098,Task,2018-04-17 08:59:29,2018-04-20 07:25:19
BEAM-4099,Task,2018-04-17 21:22:04,2018-06-12 17:57:38
BEAM-4100,Bug,2018-04-18 00:14:49,
BEAM-4101,Bug,2018-04-18 00:51:45,2018-05-02 06:27:17
BEAM-4102,Sub-task,2018-04-18 03:59:32,2019-02-10 07:59:08
BEAM-4103,Sub-task,2018-04-18 04:03:47,
BEAM-4104,Bug,2018-04-18 04:24:02,
BEAM-4105,Improvement,2018-04-18 04:52:22,2018-04-19 00:22:13
BEAM-4106,Improvement,2018-04-18 05:33:05,
BEAM-4107,Sub-task,2018-04-18 05:50:45,
BEAM-4108,Sub-task,2018-04-18 06:36:28,2018-04-19 04:22:21
BEAM-4109,Bug,2018-04-18 06:39:44,
BEAM-4110,Bug,2018-04-18 06:40:03,2019-01-05 01:24:14
