issueKey,type,createdDateEpoch,resolvedDateEpoch
GROOVY-8249,Bug,2017-07-04 23:11:03,2017-09-27 17:32:29
GROOVY-8250,Bug,2017-07-06 03:53:08,2019-02-21 14:16:44
GROOVY-8251,Bug,2017-07-06 22:50:39,2017-07-18 10:00:23
GROOVY-8252,Bug,2017-07-07 03:25:36,2017-10-09 16:39:02
GROOVY-8253,Bug,2017-07-08 15:52:27,2017-07-09 03:34:46
GROOVY-8254,Bug,2017-07-13 03:48:48,
GROOVY-8255,Bug,2017-07-14 18:35:22,2017-11-14 21:44:12
GROOVY-8256,Bug,2017-07-14 21:20:51,
GROOVY-8257,Documentation,2017-07-15 01:49:14,2017-07-15 06:34:07
GROOVY-8258,Improvement,2017-07-17 00:22:02,
GROOVY-8259,Improvement,2017-07-17 01:54:17,2017-07-18 10:01:33
GROOVY-8260,Bug,2017-07-17 14:00:18,2017-09-24 19:49:52
GROOVY-8261,Bug,2017-07-18 03:38:20,2017-07-18 13:59:06
GROOVY-8262,Bug,2017-07-18 23:59:26,2017-07-19 09:54:54
GROOVY-8263,Bug,2017-07-19 01:35:01,
GROOVY-8264,Bug,2017-07-19 03:21:41,
GROOVY-8265,Bug,2017-07-19 21:36:17,
GROOVY-8266,Temp,2017-07-21 15:34:20,2017-07-21 15:49:56
GROOVY-8267,Bug,2017-07-25 02:29:20,2018-04-17 09:51:21
GROOVY-8268,Bug,2017-07-26 05:35:10,2017-07-27 01:52:11
GROOVY-8269,Documentation,2017-07-27 08:08:03,2017-08-14 03:52:19
GROOVY-8270,Bug,2017-07-27 13:34:49,
GROOVY-8271,Bug,2017-07-27 19:49:58,2017-08-01 13:34:26
GROOVY-8272,Bug,2017-07-29 10:52:49,2019-01-31 19:21:39
GROOVY-8273,Bug,2017-07-31 21:47:43,2017-08-07 09:01:21
GROOVY-8274,Bug,2017-08-01 06:32:44,
GROOVY-8275,Documentation,2017-08-01 22:20:33,
GROOVY-8276,Improvement,2017-08-04 18:28:37,
GROOVY-8277,Bug,2017-08-07 01:12:08,2017-09-16 00:19:39
GROOVY-8278,Bug,2017-08-07 13:39:09,2017-08-16 10:26:09
GROOVY-8279,Task,2017-08-07 23:04:35,2019-07-27 13:29:05
GROOVY-8280,Improvement,2017-08-07 23:31:56,
GROOVY-8281,Bug,2017-08-08 17:55:45,2018-07-10 20:56:16
GROOVY-8282,Bug,2017-08-10 00:53:04,2018-07-25 12:09:07
GROOVY-8283,Bug,2017-08-10 18:15:13,
GROOVY-8284,Bug,2017-08-10 19:35:56,
GROOVY-8285,Bug,2017-08-11 05:36:40,2017-08-12 05:31:56
GROOVY-8286,Bug,2017-08-11 15:46:37,
GROOVY-8287,Bug,2017-08-14 14:58:17,2017-08-14 17:56:11
GROOVY-8288,Bug,2017-08-15 01:19:28,2017-09-16 00:45:57
GROOVY-8289,Bug,2017-08-15 23:13:34,2017-11-13 10:53:51
GROOVY-8290,Dependency upgrade,2017-08-16 11:37:30,2017-08-16 11:38:35
GROOVY-8291,Dependency upgrade,2017-08-16 11:38:09,2018-03-08 21:36:22
GROOVY-8292,Bug,2017-08-16 17:29:36,2018-04-06 19:27:09
GROOVY-8293,Bug,2017-08-21 23:52:54,2017-08-22 15:51:33
GROOVY-8294,Bug,2017-08-24 02:31:47,2017-08-25 10:16:10
GROOVY-8295,Bug,2017-08-24 23:36:52,2018-02-24 09:52:04
GROOVY-8296,Bug,2017-08-25 04:34:55,
GROOVY-8297,Bug,2017-08-25 06:03:50,2017-08-26 04:31:57
GROOVY-8298,Bug,2017-08-26 01:51:12,
GROOVY-8299,Improvement,2017-08-26 12:36:44,
GROOVY-8300,New Feature,2017-08-27 16:17:38,2017-09-12 14:16:11
GROOVY-8301,New Feature,2017-08-27 22:43:33,
GROOVY-8302,Proposal,2017-08-27 22:46:56,2017-08-27 22:50:40
GROOVY-8303,Bug,2017-08-28 05:21:13,2017-08-28 12:24:14
GROOVY-8304,Dependency upgrade,2017-08-28 20:29:33,2019-10-30 03:30:29
GROOVY-8305,Bug,2017-08-30 23:32:25,2019-11-09 23:17:08
GROOVY-8306,Improvement,2017-08-31 09:58:39,
GROOVY-8307,Bug,2017-09-01 06:50:16,
GROOVY-8308,Improvement,2017-09-01 18:59:29,
GROOVY-8309,Bug,2017-09-05 23:33:28,
GROOVY-8310,Bug,2017-09-08 00:14:50,2019-11-15 11:08:11
GROOVY-8311,Bug,2017-09-09 00:24:48,2017-09-09 00:49:15
GROOVY-8312,Improvement,2017-09-09 01:10:32,2017-09-09 03:02:26
GROOVY-8313,Bug,2017-09-09 22:16:18,2017-10-17 07:59:17
GROOVY-8314,Bug,2017-09-12 16:27:39,2019-10-30 03:10:51
GROOVY-8315,Bug,2017-09-12 16:57:14,
GROOVY-8316,Bug,2017-09-12 17:59:49,2017-09-13 17:32:01
GROOVY-8317,Bug,2017-09-13 21:21:16,2017-12-13 12:55:11
GROOVY-8318,Wish,2017-09-14 10:26:15,2017-09-15 17:55:29
GROOVY-8319,Bug,2017-09-15 22:12:20,2017-09-16 00:34:06
GROOVY-8320,Improvement,2017-09-16 07:35:06,
GROOVY-8321,Bug,2017-09-16 12:02:05,2019-10-30 03:07:34
GROOVY-8322,Bug,2017-09-17 21:12:13,
GROOVY-8323,Bug,2017-09-19 19:06:34,
GROOVY-8324,Bug,2017-09-20 04:29:30,2017-10-15 12:11:27
GROOVY-8325,Bug,2017-09-20 18:33:35,2017-10-16 13:44:27
GROOVY-8326,Bug,2017-09-21 00:29:36,2017-10-02 08:37:00
GROOVY-8327,Bug,2017-09-21 01:59:30,2018-09-23 01:11:01
GROOVY-8328,Bug,2017-09-23 01:05:18,
GROOVY-8329,New Feature,2017-09-25 06:22:09,
GROOVY-8330,Bug,2017-09-26 22:24:29,2017-09-27 15:00:21
GROOVY-8331,Bug,2017-09-27 14:13:25,
GROOVY-8332,Bug,2017-09-28 17:26:26,2017-10-13 19:52:52
