fileName,F1,AUC,ER,RI,AP,RR,Popt,ACC
zeppelin-0.6.0(0.5.6).csv,0.29683698296836986,0.5,0,0,0.22544147314315802,0.4170111956904451,0.5,0.2
zeppelin-0.6.1(0.6.0).csv,0.29397590361445786,0.5,0,0,0.22245207535150632,0.41344474622186345,0.5,0.2
"zeppelin-0.6.1(0.6.0,0.5.6).csv",0.29397590361445786,0.5,0,0,0.22245207535150632,0.41344474622186345,0.5,0.2
zeppelin-0.6.2(0.6.1).csv,0.2932692307692308,0.5,0,0,0.22171718058051362,0.4125645677901347,0.5,0.2
"zeppelin-0.6.2(0.6.1,0.6.0).csv",0.2932692307692308,0.5,0,0,0.22171718058051362,0.4125645677901347,0.5,0.2
"zeppelin-0.6.2(0.6.1,0.6.0,0.5.6).csv",0.2932692307692308,0.5,0,0,0.22171718058051362,0.4125645677901347,0.5,0.2
zeppelin-0.7.0(0.6.2).csv,0.36391912908242613,0.5,0,0,0.2958489658089595,0.5019590738255791,0.5,0.2
"zeppelin-0.7.0(0.6.2,0.6.1).csv",0.36391912908242613,0.5,0,0,0.2958489658089595,0.5019590738255791,0.5,0.2
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0).csv",0.36391912908242613,0.5,0,0,0.2958489658089595,0.5019590738255791,0.5,0.2
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0,0.5.6).csv",0.36391912908242613,0.5,0,0,0.2958489658089595,0.5019590738255791,0.5,0.2
zeppelin-0.7.1(0.7.0).csv,0.36335403726708076,0.5,0,0,0.29514112594327396,0.501222362192358,0.5,0.2
"zeppelin-0.7.1(0.7.0,0.6.2).csv",0.36335403726708076,0.5,0,0,0.29514112594327396,0.501222362192358,0.5,0.2
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1).csv",0.36335403726708076,0.5,0,0,0.29514112594327396,0.501222362192358,0.5,0.2
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1,0.6.0).csv",0.36335403726708076,0.5,0,0,0.29514112594327396,0.501222362192358,0.5,0.2
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1,0.6.0,0.5.6).csv",0.36335403726708076,0.5,0,0,0.29514112594327396,0.501222362192358,0.5,0.2
zeppelin-0.7.2(0.7.1).csv,0.3608087091757387,0.5,0,0,0.29203680704217577,0.49791260504788626,0.5,0.2
"zeppelin-0.7.2(0.7.1,0.7.0).csv",0.3608087091757387,0.5,0,0,0.29203680704217577,0.49791260504788626,0.5,0.2
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2).csv",0.3608087091757387,0.5,0,0,0.29203680704217577,0.49791260504788626,0.5,0.2
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2,0.6.1).csv",0.3608087091757387,0.5,0,0,0.29203680704217577,0.49791260504788626,0.5,0.2
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2,0.6.1,0.6.0).csv",0.3608087091757387,0.5,0,0,0.29203680704217577,0.49791260504788626,0.5,0.2
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6).csv",0.3608087091757387,0.5,0,0,0.29203680704217577,0.49791260504788626,0.5,0.2
zeppelin-0.7.3(0.7.2).csv,0.35968992248062015,0.5,0,0,0.2906495004975294,0.49645824215749923,0.5,0.2
"zeppelin-0.7.3(0.7.2,0.7.1).csv",0.35968992248062015,0.5,0,0,0.2906495004975294,0.49645824215749923,0.5,0.2
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0).csv",0.35968992248062015,0.5,0,0,0.2906495004975294,0.49645824215749923,0.5,0.2
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2).csv",0.35968992248062015,0.5,0,0,0.2906495004975294,0.49645824215749923,0.5,0.2
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2,0.6.1).csv",0.35968992248062015,0.5,0,0,0.2906495004975294,0.49645824215749923,0.5,0.2
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2,0.6.1,0.6.0).csv",0.35968992248062015,0.5,0,0,0.2906495004975294,0.49645824215749923,0.5,0.2
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6).csv",0.35968992248062015,0.5,0,0,0.2906495004975294,0.49645824215749923,0.5,0.2
shiro-1.2.0(1.1.0).csv,0.12476370510396975,0.5,0,0,0.08276481054690059,0.20347654895099254,0.5,0.2
shiro-1.2.1(1.2.0).csv,0.12452830188679245,0.5,0,0,0.08259260476279116,0.20317016964706708,0.5,0.2
"shiro-1.2.1(1.2.0,1.1.0).csv",0.12452830188679245,0.5,0,0,0.08259260476279116,0.20317016964706708,0.5,0.2
shiro-1.2.2(1.2.1).csv,0.10748560460652591,0.5,0,0,0.07180099794148019,0.18084108132029467,0.5,0.2
"shiro-1.2.2(1.2.1,1.2.0).csv",0.10748560460652591,0.5,0,0,0.07180099794148019,0.18084108132029467,0.5,0.2
"shiro-1.2.2(1.2.1,1.2.0,1.1.0).csv",0.10748560460652591,0.5,0,0,0.07180099794148019,0.18084108132029467,0.5,0.2
shiro-1.2.3(1.2.2).csv,0.07171314741035857,0.5,0,0,0.05045765054565951,0.13160931931448366,0.5,0.2
"shiro-1.2.3(1.2.2,1.2.1).csv",0.07171314741035857,0.5,0,0,0.05045765054565951,0.13160931931448366,0.5,0.2
"shiro-1.2.3(1.2.2,1.2.1,1.2.0).csv",0.07171314741035857,0.5,0,0,0.05045765054565951,0.13160931931448366,0.5,0.2
"shiro-1.2.3(1.2.2,1.2.1,1.2.0,1.1.0).csv",0.07171314741035857,0.5,0,0,0.05045765054565951,0.13160931931448366,0.5,0.2
shiro-1.2.4(1.2.3).csv,0.07171314741035857,0.5,0,0,0.05045765054565951,0.13160931931448366,0.5,0.2
"shiro-1.2.4(1.2.3,1.2.2).csv",0.07171314741035857,0.5,0,0,0.05045765054565951,0.13160931931448366,0.5,0.2
"shiro-1.2.4(1.2.3,1.2.2,1.2.1).csv",0.07171314741035857,0.5,0,0,0.05045765054565951,0.13160931931448366,0.5,0.2
"shiro-1.2.4(1.2.3,1.2.2,1.2.1,1.2.0).csv",0.07171314741035857,0.5,0,0,0.05045765054565951,0.13160931931448366,0.5,0.2
