Dataset,c,20%SLOC,10%,20%,30%
Metrics-Repo-2010,0.775,0.65,0.775,0.775,0.8
JIRA-HA-2019,0.84375,0.84375,0.875,0.90625,0.84375
JIRA-RA-2019,0.90625,0.875,0.96875,0.84375,0.75
MA-SZZ-2020,0.6875,0.4583333333333333,0.5833333333333334,0.7083333333333334,0.6041666666666666
