"name_id","AvgWMC","CCMax","CDE","CIE","NTM","SDMC","WMC","AvgSLOC","NA.","NAIMP","NCM","NIM","NLM","NM","NMIMP","NMNpub","Nmpub","NumPara","loc","stms","AID","CLD","DIT","DP","DPA","DPD","NMA","NMI","NMO","NOA","NOC","NOD","NOP","PII","SIX","SP","SPA","SPD","CBO","DAC","DACquote","ICP","IHICP","MPC","MPCNew","NIHICP","RFC","bug"
"clients\src\test\java\org\apache\kafka\clients\NodeApiVersionsTest.java",1.888888889,6,3.105653242,4.779147188,6,1.594744455,17,10.66666667,0,0,0,9,9,9,9,0,9,0,107,72,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,112,0,47,257,112,33,0
"clients\src\main\java\org\apache\kafka\clients\StaleMetadataException.java",1,1,2.128085279,1.521928095,2,0,2,2,5,1,0,2,2,19,2,0,2,1,7,5,5,0,5,0,0,0,2,17,0,5,0,0,1,0.185185185,0,0,0,0,0,0,0,2,2,1,2,0,19,0
"clients\src\main\java\org\apache\kafka\clients\admin\AbstractOptions.java",1,1,2.188721876,1.370950594,2,0,2,3.5,1,1,0,2,2,2,2,0,2,1,11,7,0,1,0,0,0,0,2,0,0,0,24,24,0,0,0,10,0,10,0,1,1,0,0,0,0,0,2,0
"clients\src\main\java\org\apache\kafka\clients\admin\AdminClient.java",0.509803922,1,6.268934854,6.507363454,51,0.499903874,26,2.137254902,0,0,2,49,51,51,51,0,51,63,112,78,0,1,0,49,0,49,51,0,0,0,2,2,0,0,0,48,0,48,49,0,0,15,0,5,63,15,191,1
"clients\src\main\java\org\apache\kafka\clients\admin\AdminClientConfig.java",1,1,5.453524417,4.079143374,5,0,5,3,40,35,2,3,5,34,5,2,3,5,129,47,1,1,1,1,1,0,4,29,1,1,1,1,1,0.477777778,0.029411765,0,0,0,9,35,2,9,4,4,32,5,66,0
"clients\src\test\java\org\apache\kafka\clients\admin\AdminClientUnitTestEnv.java",1.230769231,3,4.000670335,4.810851294,11,0.575639598,16,4.461538462,4,4,3,10,13,13,13,2,11,18,65,46,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,3,3,23,0,12,35,23,101,1
"clients\src\main\java\org\apache\kafka\clients\admin\AlterConfigsOptions.java",1,1,2.355388542,2.038159682,3,0,3,3.666666667,2,1,0,3,3,5,3,0,3,2,14,10,1,0,1,0,0,0,3,2,0,1,0,0,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"clients\src\main\java\org\apache\kafka\clients\admin\AlterConfigsResult.java",1,1,2.846439345,3.046424197,3,0,3,3,1,1,0,3,3,3,3,0,3,1,12,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,8,2,8,0
"clients\src\main\java\org\apache\kafka\clients\admin\AlterReplicaLogDirsOptions.java",0,0,0.918295834,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,1,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"clients\src\main\java\org\apache\kafka\clients\admin\AlterReplicaLogDirsResult.java",1,1,2.846439345,3.046424197,3,0,3,3,1,1,0,3,3,3,3,0,3,1,12,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,8,2,8,0
"clients\src\main\java\org\apache\kafka\clients\admin\Config.java",1.5,3,3.690260391,3.918922417,4,0.763762616,9,4.166666667,1,1,0,6,6,6,6,0,6,3,31,21,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,1,7,0
"clients\src\main\java\org\apache\kafka\clients\admin\ConfigEntry.java",1.538461538,4,4.244821618,4.299275517,10,1.082403637,20,5.846153846,6,6,0,13,13,13,13,0,13,14,133,78,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,13,0
"clients\src\test\java\org\apache\kafka\clients\admin\ConfigTest.java",1,1,3.501397825,4.157221659,7,0,7,5.142857143,3,3,0,7,7,7,7,0,7,0,48,33,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,3,2,30,0,22,59,30,14,0
"clients\src\main\java\org\apache\kafka\clients\admin\ConsumerGroupDescription.java",1.5,4,3.992708771,4.250657672,8,1.024695077,15,5.4,6,6,0,10,10,10,10,0,10,7,65,37,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,5,4,2,0,2,4,2,12,0
"clients\src\main\java\org\apache\kafka\clients\admin\ConsumerGroupListing.java",1,1,2.413799565,1.983084164,4,0,4,4,2,2,0,4,4,4,4,0,4,2,21,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0
"clients\src\main\java\org\apache\kafka\clients\admin\CreateAclsOptions.java",1,1,1.842370993,1.251629167,1,0,1,4,1,0,0,1,1,3,1,0,1,1,6,4,1,0,1,0,0,0,1,2,0,1,0,0,1,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"clients\src\main\java\org\apache\kafka\clients\admin\CreateAclsResult.java",1,1,2.846439345,3.046424197,3,0,3,3,1,1,0,3,3,3,3,0,3,1,12,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,8,2,8,0
"clients\src\main\java\org\apache\kafka\clients\admin\CreateDelegationTokenOptions.java",1,1,2.846439345,2.419381946,4,0,4,3.5,3,2,0,4,4,6,4,0,4,2,18,13,1,0,1,0,0,0,4,2,0,1,0,0,1,0.133333333,0,0,0,0,0,1,1,0,0,0,0,0,6,0
"clients\src\main\java\org\apache\kafka\clients\admin\CreateDelegationTokenResult.java",1,1,1.980825936,1.760964047,2,0,2,3,1,1,0,2,2,2,2,0,2,1,9,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0
"clients\src\main\java\org\apache\kafka\clients\admin\CreatePartitionsOptions.java",1,1,1.392147224,0.811278124,3,0,3,3,2,1,0,3,3,5,3,0,3,1,11,8,1,0,1,0,0,0,3,2,0,1,0,0,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"clients\src\main\java\org\apache\kafka\clients\admin\CreatePartitionsResult.java",1,1,2.70869497,2.783735329,3,0,3,3,1,1,0,3,3,3,3,0,3,1,12,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,8,2,8,0
"clients\src\main\java\org\apache\kafka\clients\admin\CreateTopicsOptions.java",1,1,2.355388542,2.038159682,3,0,3,3.666666667,2,1,0,3,3,5,3,0,3,2,14,10,1,0,1,0,0,0,3,2,0,1,0,0,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"clients\src\main\java\org\apache\kafka\clients\admin\CreateTopicsResult.java",1,1,2.846439345,3.046424197,3,0,3,3,1,1,0,3,3,3,3,0,3,1,12,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,8,2,8,0
"clients\src\main\java\org\apache\kafka\clients\admin\DeleteAclsOptions.java",1,1,1.842370993,1.251629167,1,0,1,4,1,0,0,1,1,3,1,0,1,1,6,4,1,0,1,0,0,0,1,2,0,1,0,0,1,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"clients\src\main\java\org\apache\kafka\clients\admin\DeleteAclsResult.java",2,5,3.810303639,4.498394229,3,1.732050808,9,6.5,1,1,0,4,4,4,4,1,3,3,52,38,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1,1,12,0,8,20,12,15,0
"clients\src\main\java\org\apache\kafka\clients\admin\DeleteConsumerGroupsOptions.java",0,0,0.918295834,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,1,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"clients\src\main\java\org\apache\kafka\clients\admin\DeleteConsumerGroupsResult.java",1,1,2.846439345,3.133380719,3,0,3,3,1,1,0,3,3,3,3,0,3,1,12,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,8,2,8,0
"clients\src\main\java\org\apache\kafka\clients\admin\DeleteRecordsOptions.java",0,0,0.918295834,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,1,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"clients\src\main\java\org\apache\kafka\clients\admin\DeleteRecordsResult.java",1,1,3.00869497,3.253158437,3,0,3,3,1,1,0,3,3,3,3,0,3,1,12,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,8,2,8,0
"clients\src\main\java\org\apache\kafka\clients\admin\DeleteTopicsOptions.java",1,1,1.842370993,1.251629167,1,0,1,4,1,0,0,1,1,3,1,0,1,1,6,4,1,0,1,0,0,0,1,2,0,1,0,0,1,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"clients\src\main\java\org\apache\kafka\clients\admin\DeleteTopicsResult.java",1,1,2.846439345,3.046424197,3,0,3,3,1,1,0,3,3,3,3,0,3,1,12,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,8,2,8,0
"clients\src\main\java\org\apache\kafka\clients\admin\DeletedRecords.java",1,1,0.970950594,0.650022422,2,0,2,3,1,1,0,2,2,2,2,0,2,1,9,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"clients\src\main\java\org\apache\kafka\clients\admin\DescribeAclsOptions.java",1,1,1.842370993,1.251629167,1,0,1,4,1,0,0,1,1,3,1,0,1,1,6,4,1,0,1,0,0,0,1,2,0,1,0,0,1,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"clients\src\main\java\org\apache\kafka\clients\admin\DescribeAclsResult.java",1,1,2.502736172,2.418295834,2,0,2,3,1,1,0,2,2,2,2,0,2,1,9,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0
"clients\src\main\java\org\apache\kafka\clients\admin\DescribeClusterOptions.java",1,1,1.842370993,1.251629167,1,0,1,4,1,0,0,1,1,3,1,0,1,1,6,4,1,0,1,0,0,0,1,2,0,1,0,0,1,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"clients\src\main\java\org\apache\kafka\clients\admin\DescribeClusterResult.java",1,1,2.824635875,2.828934048,4,0,4,4,3,3,0,4,4,4,4,0,4,3,21,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,4,0
"clients\src\main\java\org\apache\kafka\clients\admin\DescribeConfigsOptions.java",1,1,2.084962501,1.738149333,3,0,3,3.666666667,2,1,0,3,3,5,3,0,3,2,14,10,1,0,1,0,0,0,3,2,0,1,0,0,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"clients\src\main\java\org\apache\kafka\clients\admin\DescribeConfigsResult.java",1,1,2.823067982,4.368071321,3,0,3,7.666666667,1,1,0,3,3,3,3,0,3,1,26,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,2,9,4,9,0
"clients\src\main\java\org\apache\kafka\clients\admin\DescribeConsumerGroupsOptions.java",0,0,0.918295834,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"clients\src\main\java\org\apache\kafka\clients\admin\DescribeConsumerGroupsResult.java",1,1,2.823067982,4.397922067,3,0,3,7.666666667,1,1,0,3,3,3,3,0,3,1,26,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,2,9,4,9,0
"clients\src\main\java\org\apache\kafka\clients\admin\DescribeDelegationTokenOptions.java",1,1,2.217021886,1.685815709,2,0,2,3.5,2,1,0,2,2,4,2,0,2,1,10,7,1,0,1,0,0,0,2,2,0,1,0,0,1,0.111111111,0,0,0,0,0,1,1,0,0,0,0,0,4,0
"clients\src\main\java\org\apache\kafka\clients\admin\DescribeDelegationTokenResult.java",1,1,2.305958493,2.117492461,2,0,2,3,1,1,0,2,2,2,2,0,2,1,9,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0
"clients\src\main\java\org\apache\kafka\clients\admin\DescribeLogDirsOptions.java",0,0,0.918295834,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,1,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"clients\src\main\java\org\apache\kafka\clients\admin\DescribeLogDirsResult.java",1,1,2.906890596,4.277255359,3,0,3,7.666666667,1,1,0,3,3,3,3,0,3,1,26,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,2,9,4,9,0
"clients\src\main\java\org\apache\kafka\clients\admin\DescribeReplicaLogDirsOptions.java",0,0,0.918295834,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,1,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"clients\src\main\java\org\apache\kafka\clients\admin\DescribeReplicaLogDirsResult.java",1,1,4.21440511,4.335821846,3,0,3,7.666666667,1,1,0,3,3,3,3,0,3,1,72,42,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,2,9,4,9,0
"clients\src\main\java\org\apache\kafka\clients\admin\DescribeTopicsOptions.java",1,1,1.842370993,1.251629167,1,0,1,4,1,0,0,1,1,3,1,0,1,1,6,4,1,0,1,0,0,0,1,2,0,1,0,0,1,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"clients\src\main\java\org\apache\kafka\clients\admin\DescribeTopicsResult.java",1,1,2.823067982,4.368071321,3,0,3,7.666666667,1,1,0,3,3,3,3,0,3,1,26,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,2,9,4,9,0
"clients\src\main\java\org\apache\kafka\clients\admin\ExpireDelegationTokenOptions.java",1,1,1.405639062,0.591672779,2,0,2,3.5,2,1,0,2,2,4,2,0,2,1,10,7,1,0,1,0,0,0,2,2,0,1,0,0,1,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"clients\src\main\java\org\apache\kafka\clients\admin\ExpireDelegationTokenResult.java",1,1,1.980825936,1.760964047,2,0,2,3,1,1,0,2,2,2,2,0,2,1,9,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0
"clients\src\main\java\org\apache\kafka\clients\admin\KafkaAdminClient.java",2.76744186,7,7.474285349,7.94054444,14,1.789338052,120,33.1627907,17,17,10,33,43,70,43,10,33,81,1976,1345,1,0,1,24,24,0,19,27,24,1,0,0,1,0.315196078,0.342857143,1,1,0,105,11,9,352,0,177,674,352,321,1
"clients\src\test\java\org\apache\kafka\clients\admin\KafkaAdminClientTest.java",1.6,7,5.904488856,7.224481068,26,1.356465997,69,23.4,7,7,6,29,35,35,35,6,29,20,898,546,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,101,7,4,1297,0,675,1725,1297,369,1
"clients\src\main\java\org\apache\kafka\clients\admin\ListConsumerGroupOffsetsOptions.java",1,1,2.217021886,1.685815709,2,0,2,3.5,2,1,0,2,2,4,2,0,2,1,10,7,1,0,1,0,0,0,2,2,0,1,0,0,1,0.111111111,0,0,0,0,0,1,1,0,0,0,0,0,4,0
"clients\src\main\java\org\apache\kafka\clients\admin\ListConsumerGroupOffsetsResult.java",1,1,2.733371664,2.664497779,2,0,2,3,1,1,0,2,2,2,2,0,2,1,9,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0
"clients\src\main\java\org\apache\kafka\clients\admin\ListConsumerGroupsOptions.java",0,0,0.918295834,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,1,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"clients\src\main\java\org\apache\kafka\clients\admin\ListConsumerGroupsResult.java",1,1,3.226678197,4.475699444,4,0,4,9,3,3,0,4,4,4,4,0,4,1,41,29,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,0,1,4,2,7,0
"clients\src\main\java\org\apache\kafka\clients\admin\ListTopicsOptions.java",1,1,2.355388542,2.038159682,3,0,3,3.666666667,2,1,0,3,3,5,3,0,3,2,14,10,1,0,1,0,0,0,3,2,0,1,0,0,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"clients\src\main\java\org\apache\kafka\clients\admin\ListTopicsResult.java",1,1,3.189275071,3.776013303,4,0,4,5.5,1,1,0,4,4,4,4,0,4,1,25,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,2,2,4,5,0
"clients\src\main\java\org\apache\kafka\clients\admin\MemberAssignment.java",2,4,3.270950594,3.625630445,2,1.095445115,10,3.8,1,1,0,5,5,5,5,0,5,2,25,17,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,5,0
"clients\src\main\java\org\apache\kafka\clients\admin\MemberDescription.java",1.75,5,3.386605347,3.79594903,6,1.391941091,14,4.625,4,4,0,8,8,8,8,0,8,5,46,29,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,4,2,5,0,3,13,5,11,1
"clients\src\test\java\org\apache\kafka\clients\admin\MockAdminClient.java",2,8,6.187387094,6.691363043,22,1.952562419,64,7.8125,7,7,0,32,32,58,32,0,32,57,298,214,1,0,1,25,25,0,7,26,25,1,0,0,1,0.309232026,0.431034483,0,0,0,63,6,4,84,0,45,198,84,252,1
"clients\src\main\java\org\apache\kafka\clients\admin\NewPartitions.java",1,1,2.96140633,2.819831698,6,0,6,3.166666667,2,2,2,4,6,6,6,1,5,5,24,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0
"clients\src\main\java\org\apache\kafka\clients\admin\NewTopic.java",1.3,4,3.474526365,3.811601218,9,0.9,13,5.6,5,5,0,10,10,10,10,0,10,6,64,41,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,3,2,12,0,4,8,12,15,0
