Dataset,9,8,7,6,5,4,3,2,1,0
ECLIPSE-2007,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metrics-Repo-2010,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JIRA-HA-2019,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JIRA-RA-2019,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA-SZZ-2020,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND-JLMIV+R-2020,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
