fileName,Ranked1,Ranked2,Ranked3,Top1_overlap,Top3_overlap
manifoldcf-1.4(4).csv,-43,-11,-11,0.0,0.0
manifoldcf-1.4(5).csv,-9,-12,-15,0.0,0.0
manifoldcf-2.1(1).csv,-15,-10,-31,0.0,0.0
manifoldcf-2.1(2).csv,-24,-15,-2,0.0,0.0
manifoldcf-2.1(3).csv,-3,-5,-35,0.0,0.0
manifoldcf-2.1(4).csv,-22,-11,-23,0.0,0.0
manifoldcf-2.1(5).csv,-6,-28,-25,0.0,0.0
manifoldcf-2.1(6).csv,-7,-14,-28,0.0,0.0
manifoldcf-2.2(1).csv,-10,-7,-23,0.0,0.0
manifoldcf-2.2(2).csv,-21,-3,-31,0.0,0.0
manifoldcf-2.2(3).csv,-13,-1,-26,0.0,0.2
manifoldcf-2.2(4).csv,-38,-4,-11,0.0,0.0
manifoldcf-2.2(5).csv,-27,-9,-15,0.0,0.0
manifoldcf-2.2(6).csv,-35,-9,-32,0.0,0.0
manifoldcf-2.2(7).csv,-1,-3,-3,0.0,0.2
manifoldcf-2.3(1).csv,-1,-27,-2,0.0,0.2
manifoldcf-2.3(2).csv,-6,-20,-1,0.0,0.0
manifoldcf-2.3(3).csv,-1,-3,-6,0.0,0.2
manifoldcf-2.3(4).csv,-15,-27,-12,0.0,0.0
manifoldcf-2.3(5).csv,-17,-36,-33,0.0,0.0
manifoldcf-2.3(6).csv,-21,-35,0,0.0,0.2
manifoldcf-2.3(7).csv,-2,-7,-26,0.0,0.2
manifoldcf-2.3(8).csv,-10,-26,-11,0.0,0.0
manifoldcf-2.4(1).csv,-4,-17,-15,0.0,0.0
manifoldcf-2.4(2).csv,-2,-26,2,0.0,0.5
manifoldcf-2.4(3).csv,-20,-30,-4,0.0,0.0
manifoldcf-2.4(4).csv,-9,-16,-23,0.0,0.0
manifoldcf-2.4(5).csv,-9,0,-6,0.0,0.2
manifoldcf-2.4(6).csv,-11,-39,-29,0.0,0.0
manifoldcf-2.4(7).csv,-30,0,2,0.0,0.5
manifoldcf-2.4(8).csv,-17,-26,-5,0.0,0.0
manifoldcf-2.4(9).csv,-18,-22,-12,0.0,0.0
manifoldcf-2.5(1).csv,-28,-17,-30,0.0,0.0
manifoldcf-2.5(2).csv,0,-20,-25,1.0,0.2
manifoldcf-2.5(3).csv,-1,-1,-7,0.0,0.5
manifoldcf-2.5(4).csv,-2,-3,-23,0.0,0.2
manifoldcf-2.5(5).csv,-13,-2,-8,0.0,0.0
manifoldcf-2.5(6).csv,0,0,-22,1.0,0.5
manifoldcf-2.5(7).csv,-29,-12,-22,0.0,0.0
manifoldcf-2.5(8).csv,-34,-22,-4,0.0,0.0
manifoldcf-2.5(9).csv,-20,-11,-3,0.0,0.0
manifoldcf-2.5(10).csv,-9,-40,-9,0.0,0.0
manifoldcf-2.6(1).csv,0,0,-20,1.0,0.5
manifoldcf-2.6(2).csv,-4,1,-24,0.0,0.2
manifoldcf-2.6(3).csv,-3,-23,-38,0.0,0.0
manifoldcf-2.6(4).csv,-6,0,-1,0.0,0.2
manifoldcf-2.6(5).csv,-17,-2,-2,0.0,0.0
manifoldcf-2.6(6).csv,-15,-31,-8,0.0,0.0
manifoldcf-2.6(7).csv,-15,-23,0,0.0,0.2
manifoldcf-2.6(8).csv,-21,-9,-16,0.0,0.0
manifoldcf-2.6(9).csv,-22,-10,-26,0.0,0.0
manifoldcf-2.6(10).csv,-5,-9,-1,0.0,0.0
manifoldcf-2.6(11).csv,-10,-17,-12,0.0,0.0
manifoldcf-2.7(1).csv,-17,-29,-17,0.0,0.0
manifoldcf-2.7(2).csv,-38,-40,-23,0.0,0.0
manifoldcf-2.7(3).csv,-5,-21,2,0.0,0.2
manifoldcf-2.7(4).csv,-6,1,-16,0.0,0.2
manifoldcf-2.7(5).csv,-5,-39,-10,0.0,0.0
manifoldcf-2.7(6).csv,-23,-2,-2,0.0,0.0
manifoldcf-2.7(7).csv,0,-2,0,1.0,0.5
manifoldcf-2.7(8).csv,-15,-5,-40,0.0,0.0
manifoldcf-2.7(9).csv,-6,-25,-37,0.0,0.0
manifoldcf-2.7(10).csv,-10,-8,-36,0.0,0.0
manifoldcf-2.7(11).csv,-15,-1,-2,0.0,0.2
manifoldcf-2.7(12).csv,-13,-24,2,0.0,0.2
manifoldcf-2.8(1).csv,-17,-15,1,0.0,0.2
manifoldcf-2.8(2).csv,-14,-21,-4,0.0,0.0
manifoldcf-2.8(3).csv,-1,1,-24,0.0,0.5
manifoldcf-2.8(4).csv,-19,-37,-9,0.0,0.0
manifoldcf-2.8(5).csv,-26,1,1,0.0,0.5
manifoldcf-2.8(6).csv,-2,-5,1,0.0,0.5
manifoldcf-2.8(7).csv,0,-8,-2,1.0,0.2
manifoldcf-2.8(8).csv,-5,-3,1,0.0,0.2
manifoldcf-2.8(9).csv,-6,-13,-17,0.0,0.0
manifoldcf-2.8(10).csv,-6,-1,-10,0.0,0.2
manifoldcf-2.8(11).csv,-15,-22,-32,0.0,0.0
manifoldcf-2.8(12).csv,-8,-36,-9,0.0,0.0
manifoldcf-2.8(13).csv,-1,-8,-18,0.0,0.2
nutch-1.3(1).csv,-30,-24,-35,0.0,0.0
nutch-1.4(1).csv,-22,-1,-21,0.0,0.2
nutch-1.4(2).csv,-6,-20,0,0.0,0.2
nutch-1.5(1).csv,-31,-19,1,0.0,0.2
nutch-1.5(2).csv,-1,-30,-25,0.0,0.2
nutch-1.5(3).csv,-40,-1,-36,0.0,0.2
nutch-1.6(1).csv,-31,-29,-34,0.0,0.0
nutch-1.6(2).csv,-26,-42,-40,0.0,0.0
nutch-1.6(3).csv,-10,-42,-34,0.0,0.0
nutch-1.6(4).csv,-38,-40,-30,0.0,0.0
nutch-1.7(1).csv,-5,-38,-23,0.0,0.0
nutch-1.7(2).csv,-31,-2,-38,0.0,0.0
nutch-1.7(3).csv,-4,-26,-8,0.0,0.0
nutch-1.7(4).csv,-37,-23,-38,0.0,0.0
nutch-1.7(5).csv,-9,-21,-38,0.0,0.0
nutch-1.10(1).csv,-27,-28,-10,0.0,0.0
nutch-1.10(2).csv,-42,-9,-14,0.0,0.0
nutch-1.10(3).csv,-15,-38,-15,0.0,0.0
nutch-1.10(4).csv,-26,-22,-35,0.0,0.0
nutch-1.10(5).csv,-10,-1,-2,0.0,0.2
nutch-1.10(6).csv,-10,-13,-30,0.0,0.0
nutch-1.10(7).csv,-7,-1,-34,0.0,0.2
nutch-1.10(8).csv,0,-15,-33,1.0,0.2
nutch-1.10(9).csv,0,0,0,1.0,1.0
nutch-1.11(1).csv,-8,1,-20,0.0,0.2
nutch-1.11(2).csv,0,-1,-34,1.0,0.5
nutch-1.11(3).csv,-43,-22,-23,0.0,0.0
nutch-1.11(4).csv,-28,-24,-5,0.0,0.0
nutch-1.11(5).csv,-15,-11,-20,0.0,0.0
nutch-1.11(6).csv,0,-26,-31,1.0,0.2
nutch-1.11(7).csv,-37,-21,-26,0.0,0.0
nutch-1.11(8).csv,-30,-10,-22,0.0,0.0
nutch-1.11(9).csv,-20,-18,-16,0.0,0.0
nutch-1.11(10).csv,-20,-39,-37,0.0,0.0
nutch-1.12(1).csv,-27,-7,-4,0.0,0.0
nutch-1.12(2).csv,-9,-10,2,0.0,0.2
nutch-1.12(3).csv,-16,-34,-15,0.0,0.0
nutch-1.12(4).csv,-26,-27,-39,0.0,0.0
nutch-1.12(5).csv,-2,-4,-25,0.0,0.2
nutch-1.12(6).csv,-33,-4,-15,0.0,0.0
nutch-1.12(7).csv,-20,-27,1,0.0,0.2
nutch-1.12(8).csv,-32,-35,-5,0.0,0.0
nutch-1.12(9).csv,-1,-28,-1,0.0,0.2
nutch-1.12(10).csv,-24,-35,-3,0.0,0.0
nutch-1.12(11).csv,-4,-9,-29,0.0,0.0
nutch-2.0(1).csv,-38,-15,-26,0.0,0.0
nutch-2.0(2).csv,-1,-30,-4,0.0,0.2
nutch-2.0(3).csv,-4,0,2,0.0,0.5
nutch-2.0(4).csv,-41,-1,1,0.0,0.5
nutch-2.0(5).csv,0,-19,-5,1.0,0.2
nutch-2.0(6).csv,-39,-36,-34,0.0,0.0
nutch-2.1(1).csv,-17,-42,-5,0.0,0.0
nutch-2.1(2).csv,-14,-40,2,0.0,0.2
nutch-2.1(3).csv,-16,-22,-3,0.0,0.0
nutch-2.1(4).csv,-3,-11,-14,0.0,0.0
nutch-2.1(5).csv,-11,0,-34,0.0,0.2
nutch-2.1(6).csv,-35,-36,-9,0.0,0.0
nutch-2.1(7).csv,-38,-20,-20,0.0,0.0
nutch-2.2(1).csv,-31,-33,-41,0.0,0.0
nutch-2.2(2).csv,-6,-10,-28,0.0,0.0
nutch-2.2(3).csv,-3,-13,1,0.0,0.2
nutch-2.2(4).csv,-23,-39,-35,0.0,0.0
nutch-2.2(5).csv,-22,-3,0,0.0,0.2
nutch-2.2(6).csv,-23,-26,-38,0.0,0.0
nutch-2.2(7).csv,-14,-22,-22,0.0,0.0
nutch-2.2(8).csv,-30,-40,-14,0.0,0.0
systemml-0.11(1).csv,-40,1,-1,0.0,0.2
systemml-0.12(1).csv,-5,-26,-34,0.0,0.0
systemml-0.12(2).csv,-13,-41,-12,0.0,0.0
systemml-0.13(1).csv,-41,-42,-25,0.0,0.0
systemml-0.13(2).csv,-6,-8,-9,0.0,0.0
systemml-0.13(3).csv,0,-21,-5,1.0,0.2
tika-0.9(1).csv,-24,-37,-1,0.0,0.0
tika-0.10(1).csv,-35,-13,-2,0.0,0.0
tika-0.10(2).csv,-35,-1,-16,0.0,0.2
tika-1.0(1).csv,-10,-13,-5,0.0,0.0
tika-1.0(2).csv,-42,-14,-29,0.0,0.0
tika-1.0(3).csv,-6,-23,-26,0.0,0.0
tika-1.2(1).csv,-23,-9,-41,0.0,0.0
tika-1.2(2).csv,-26,-41,0,0.0,0.2
tika-1.2(3).csv,-9,-14,0,0.0,0.2
tika-1.2(4).csv,-35,-13,-14,0.0,0.0
tika-1.3(1).csv,-22,-9,-11,0.0,0.0
tika-1.3(2).csv,0,-4,-32,1.0,0.2
tika-1.3(3).csv,-38,-18,-26,0.0,0.0
tika-1.3(4).csv,-4,-1,-21,0.0,0.2
tika-1.3(5).csv,-1,-1,-3,0.0,0.5
tika-1.4(1).csv,0,-41,-41,1.0,0.2
tika-1.4(2).csv,0,-42,-27,1.0,0.2
tika-1.4(3).csv,-29,-2,-5,0.0,0.0
tika-1.4(4).csv,0,-16,1,1.0,0.5
tika-1.4(5).csv,-1,-25,-27,0.0,0.2
tika-1.4(6).csv,-32,-13,0,0.0,0.2
tika-1.9(1).csv,-3,-16,-14,0.0,0.0
tika-1.9(2).csv,-14,-1,-14,0.0,0.2
tika-1.9(3).csv,-7,0,-25,0.0,0.2
tika-1.9(4).csv,-39,-4,-1,0.0,0.0
tika-1.9(5).csv,0,-16,-6,1.0,0.2
tika-1.9(6).csv,-1,-40,2,0.0,0.5
tika-1.9(7).csv,-43,-8,-3,0.0,0.0
