fileName,Ranked1,Ranked2,Ranked3,Top1_overlap,Top3_overlap,IL/Ins
eclipse-3.0(2.1).csv,-1.0,1.0,-3.0,0.0,0.5,0.01838701496322597
"eclipse-3.0(2.1,2.0).csv",0.0,-13.0,-8.0,1.0,0.2,0.015397249024840895
eclipse-2.1(2.0).csv,-23.0,-11.0,-1.0,0.0,0.0,0.011892374015162776
