issueKey,type,createdDateEpoch,resolvedDateEpoch
BEAM-5002,Bug,2018-07-26 04:33:53,
BEAM-5003,Sub-task,2018-07-26 04:33:54,2018-10-02 03:58:35
BEAM-5004,Sub-task,2018-07-26 04:34:03,2018-10-02 03:58:04
BEAM-5005,Bug,2018-07-26 04:34:13,
BEAM-5006,Sub-task,2018-07-26 04:34:14,2018-10-02 11:45:13
BEAM-5007,Sub-task,2018-07-26 04:34:23,2018-10-02 11:45:27
BEAM-5008,Sub-task,2018-07-26 04:34:32,2018-10-02 11:45:39
BEAM-5009,Bug,2018-07-26 04:34:42,
BEAM-5010,Sub-task,2018-07-26 04:34:43,2018-10-02 11:44:40
BEAM-5011,Bug,2018-07-26 04:34:52,
BEAM-5012,Sub-task,2018-07-26 04:34:53,2018-07-31 01:08:47
BEAM-5013,Bug,2018-07-26 04:35:02,
BEAM-5014,Sub-task,2018-07-26 04:35:04,2018-10-02 11:42:37
BEAM-5015,Sub-task,2018-07-26 04:35:14,2018-09-10 21:11:32
BEAM-5016,Bug,2018-07-26 04:35:23,
BEAM-5017,Sub-task,2018-07-26 04:35:24,2018-09-10 21:11:08
BEAM-5018,Bug,2018-07-26 04:35:34,2018-10-02 12:19:59
BEAM-5019,Sub-task,2018-07-26 04:35:35,2018-08-07 01:23:48
BEAM-5020,Bug,2018-07-26 04:35:45,
BEAM-5021,Sub-task,2018-07-26 04:35:46,2018-10-02 12:19:28
BEAM-5022,Improvement,2018-07-26 05:43:26,2018-10-03 08:56:59
BEAM-5023,Improvement,2018-07-26 05:53:50,2018-07-31 08:48:55
BEAM-5024,Improvement,2018-07-26 06:15:01,
BEAM-5025,Bug,2018-07-26 08:34:45,
BEAM-5026,Bug,2018-07-26 13:17:24,2018-11-01 21:36:54
BEAM-5027,Sub-task,2018-07-26 14:12:32,2018-08-30 03:38:28
BEAM-5028,Bug,2018-07-26 17:55:33,2018-11-01 20:34:42
BEAM-5029,Improvement,2018-07-26 21:30:24,
BEAM-5030,Sub-task,2018-07-27 01:29:22,2018-08-07 04:37:41
BEAM-5031,Bug,2018-07-27 02:11:20,2018-07-27 04:48:41
BEAM-5032,Sub-task,2018-07-27 02:11:21,2018-07-27 04:48:55
BEAM-5033,Task,2018-07-27 02:46:40,2018-08-16 02:19:25
BEAM-5034,Bug,2018-07-27 03:17:23,
BEAM-5035,Improvement,2018-07-27 04:21:22,2018-08-28 01:00:58
BEAM-5036,Improvement,2018-07-27 16:04:46,2018-10-30 22:40:29
BEAM-5037,Bug,2018-07-27 22:08:01,2018-12-14 23:03:21
BEAM-5038,Bug,2018-07-28 00:46:36,
BEAM-5039,Bug,2018-07-28 01:13:54,2018-07-31 10:18:53
BEAM-5040,Bug,2018-07-28 07:17:26,
BEAM-5041,Bug,2018-07-30 11:07:42,2018-08-09 02:46:24
BEAM-5042,Improvement,2018-07-30 16:52:01,
