issueKey,type,createdDateEpoch,resolvedDateEpoch
KAFKA-4011,Improvement,2016-08-02 05:56:10,2016-11-15 05:50:21
KAFKA-4012,Improvement,2016-08-03 04:34:49,2016-08-13 06:24:59
KAFKA-4013,Improvement,2016-08-03 04:42:10,2016-08-09 09:12:55
KAFKA-4014,Improvement,2016-08-03 05:59:54,
KAFKA-4015,New Feature,2016-08-03 16:51:50,2016-08-25 23:16:18
KAFKA-4016,Improvement,2016-08-03 21:08:15,2016-08-20 06:23:50
KAFKA-4017,Improvement,2016-08-04 04:26:40,
KAFKA-4018,Bug,2016-08-04 07:53:57,2016-08-04 09:04:59
KAFKA-4019,Bug,2016-08-05 03:08:31,2016-10-04 11:24:08
KAFKA-4020,Bug,2016-08-05 03:08:46,2017-09-08 04:26:08
KAFKA-4021,Improvement,2016-08-05 09:02:20,
KAFKA-4022,Bug,2016-08-05 17:14:31,
KAFKA-4023,Bug,2016-08-06 00:39:09,2016-09-07 02:39:16
KAFKA-4024,Bug,2016-08-06 17:14:58,2016-11-04 14:20:17
KAFKA-4025,Bug,2016-08-07 10:18:02,2016-10-13 07:30:10
KAFKA-4026,Test,2016-08-09 12:34:48,2017-01-26 11:43:50
KAFKA-4027,Bug,2016-08-10 12:57:10,2018-03-14 00:29:50
KAFKA-4028,Improvement,2016-08-11 00:50:51,
KAFKA-4029,Improvement,2016-08-11 01:07:19,2018-01-31 07:09:58
KAFKA-4030,Improvement,2016-08-11 02:09:12,2018-09-12 17:30:21
KAFKA-4031,Bug,2016-08-11 04:11:10,2016-08-12 19:09:09
KAFKA-4032,Bug,2016-08-11 11:36:59,2016-08-23 07:16:47
KAFKA-4033,Bug,2016-08-12 03:24:23,2016-09-09 10:57:28
KAFKA-4034,Bug,2016-08-12 07:27:23,2016-09-07 19:53:39
KAFKA-4035,Bug,2016-08-12 07:42:28,2016-08-15 23:27:47
KAFKA-4036,Bug,2016-08-13 04:51:50,2017-01-24 11:07:49
KAFKA-4037,Bug,2016-08-14 07:24:23,2016-08-19 06:29:00
KAFKA-4038,Sub-task,2016-08-14 08:57:59,2016-08-18 19:32:59
KAFKA-4039,Bug,2016-08-15 03:18:45,2017-02-03 06:24:32
KAFKA-4040,Improvement,2016-08-15 23:02:55,
KAFKA-4041,Bug,2016-08-16 02:02:05,2018-07-18 04:54:35
KAFKA-4042,Bug,2016-08-16 03:09:26,2016-08-27 05:11:57
KAFKA-4043,Improvement,2016-08-16 07:54:07,2016-09-08 08:38:47
KAFKA-4044,Improvement,2016-08-16 07:54:07,2016-08-17 23:05:34
KAFKA-4045,Sub-task,2016-08-16 19:02:37,2016-08-18 16:40:19
KAFKA-4046,Improvement,2016-08-16 23:31:59,
KAFKA-4047,Improvement,2016-08-16 23:58:16,2016-08-17 02:18:26
KAFKA-4048,Bug,2016-08-17 02:58:35,2016-09-07 08:08:08
