fileName,Ranked1,Ranked2,Ranked3,Top1_overlap,Top3_overlap
zeppelin-0.5.5(0.5.0).csv,-200.0,1.0,-200.0,0.0,0.2
zeppelin-0.5.6(0.5.5).csv,-4.0,0.0,-200.0,0.0,0.2
"zeppelin-0.5.6(0.5.5,0.5.0).csv",-200.0,-200.0,0.0,0.0,0.2
zeppelin-0.6.0(0.5.6).csv,-200.0,0.0,-4.0,0.0,0.2
"zeppelin-0.6.0(0.5.6,0.5.5).csv",-6.0,1.0,-5.0,0.0,0.2
"zeppelin-0.6.0(0.5.6,0.5.5,0.5.0).csv",-6.0,-200.0,-6.0,0.0,0.0
zeppelin-0.6.1(0.6.0).csv,-1.0,1.0,-200.0,0.0,0.5
"zeppelin-0.6.1(0.6.0,0.5.6).csv",-5.0,0.0,-200.0,0.0,0.2
"zeppelin-0.6.1(0.6.0,0.5.6,0.5.5).csv",-200.0,-1.0,-9.0,0.0,0.2
"zeppelin-0.6.1(0.6.0,0.5.6,0.5.5,0.5.0).csv",-3.0,-200.0,-5.0,0.0,0.0
zeppelin-0.6.2(0.6.1).csv,-200.0,-8.0,-8.0,0.0,0.0
"zeppelin-0.6.2(0.6.1,0.6.0).csv",-200.0,-200.0,2.0,0.0,0.2
"zeppelin-0.6.2(0.6.1,0.6.0,0.5.6).csv",0.0,-8.0,1.0,1.0,0.5
"zeppelin-0.6.2(0.6.1,0.6.0,0.5.6,0.5.5).csv",-200.0,1.0,-200.0,0.0,0.2
"zeppelin-0.6.2(0.6.1,0.6.0,0.5.6,0.5.5,0.5.0).csv",-10.0,-4.0,-1.0,0.0,0.0
zeppelin-0.7.0(0.6.2).csv,-4.0,-200.0,-3.0,0.0,0.0
"zeppelin-0.7.0(0.6.2,0.6.1).csv",-200.0,1.0,0.0,0.0,0.5
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0).csv",-2.0,-200.0,2.0,0.0,0.5
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0,0.5.6).csv",0.0,0.0,-7.0,1.0,0.5
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0,0.5.6,0.5.5).csv",-5.0,-3.0,-200.0,0.0,0.0
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0,0.5.6,0.5.5,0.5.0).csv",-200.0,1.0,-4.0,0.0,0.2
