fileName,Ranked1,Ranked2,Ranked3,Top1_overlap,Top3_overlap
calcite-1.1.0(1).csv,0,0,0,1.0,1.0
calcite-1.2.0(1).csv,0,0,-1,1.0,0.5
calcite-1.2.0(2).csv,0,0,0,1.0,1.0
calcite-1.3.0(1).csv,0,0,-2,1.0,0.5
calcite-1.3.0(2).csv,0,0,0,1.0,1.0
calcite-1.3.0(3).csv,0,0,-1,1.0,0.5
calcite-1.4.0(1).csv,0,0,-3,1.0,0.5
calcite-1.4.0(2).csv,0,-1,1,1.0,1.0
calcite-1.4.0(3).csv,0,-1,1,1.0,1.0
calcite-1.4.0(4).csv,0,0,0,1.0,1.0
calcite-1.5.0(1).csv,0,-2,1,1.0,0.5
calcite-1.5.0(2).csv,0,0,-1,1.0,0.5
calcite-1.5.0(3).csv,0,0,-4,1.0,0.5
calcite-1.5.0(4).csv,0,0,0,1.0,1.0
calcite-1.5.0(5).csv,0,0,-3,1.0,0.5
calcite-1.6.0(1).csv,-2,-3,-7,0.0,0.2
calcite-1.6.0(2).csv,-2,-2,2,0.0,0.5
calcite-1.6.0(3).csv,0,0,0,1.0,1.0
calcite-1.6.0(4).csv,0,0,-5,1.0,0.5
calcite-1.6.0(5).csv,0,0,-2,1.0,0.5
calcite-1.6.0(6).csv,0,0,-1,1.0,0.5
calcite-1.7.0(1).csv,0,-1,-4,1.0,0.5
calcite-1.7.0(2).csv,-4,1,-5,0.0,0.2
calcite-1.7.0(3).csv,-2,1,-1,0.0,0.5
calcite-1.7.0(4).csv,0,0,-1,1.0,0.5
calcite-1.7.0(5).csv,0,0,-5,1.0,0.5
calcite-1.7.0(6).csv,0,0,-4,1.0,0.5
calcite-1.7.0(7).csv,0,0,-4,1.0,0.5
calcite-1.8.0(1).csv,-1,-2,0,0.0,0.5
calcite-1.8.0(2).csv,-2,-3,1,0.0,0.5
calcite-1.8.0(3).csv,-2,-2,-5,0.0,0.2
calcite-1.8.0(4).csv,-3,-1,2,0.0,0.5
calcite-1.8.0(5).csv,0,-2,-3,1.0,0.2
calcite-1.8.0(6).csv,0,0,-3,1.0,0.5
calcite-1.8.0(7).csv,0,0,0,1.0,1.0
calcite-1.8.0(8).csv,0,0,-6,1.0,0.5
calcite-1.9.0(1).csv,0,-3,-11,1.0,0.2
calcite-1.9.0(2).csv,-3,1,0,0.0,0.5
calcite-1.9.0(3).csv,0,-2,0,1.0,0.5
calcite-1.9.0(4).csv,-3,-1,1,0.0,0.5
calcite-1.9.0(5).csv,0,0,-4,1.0,0.5
calcite-1.9.0(6).csv,0,-2,1,1.0,0.5
calcite-1.9.0(7).csv,0,0,-3,1.0,0.5
calcite-1.9.0(8).csv,0,0,-1,1.0,0.5
calcite-1.9.0(9).csv,0,0,-2,1.0,0.5
calcite-1.10.0(1).csv,-2,0,-4,0.0,0.5
calcite-1.10.0(2).csv,0,-2,-2,1.0,0.2
calcite-1.10.0(3).csv,0,-4,-1,1.0,0.2
calcite-1.10.0(4).csv,-1,1,-1,0.0,0.5
calcite-1.10.0(5).csv,-2,-2,2,0.0,0.5
calcite-1.10.0(6).csv,-1,1,-4,0.0,0.5
calcite-1.10.0(7).csv,-5,-5,1,0.0,0.2
calcite-1.10.0(8).csv,0,-4,-4,1.0,0.2
calcite-1.10.0(9).csv,0,-2,1,1.0,0.5
calcite-1.10.0(10).csv,0,0,-1,1.0,0.5
calcite-1.11.0(1).csv,-8,1,1,0.0,0.5
calcite-1.11.0(2).csv,-5,-8,-2,0.0,0.0
calcite-1.11.0(3).csv,-4,-4,-4,0.0,0.0
calcite-1.11.0(4).csv,-2,-3,-3,0.0,0.2
calcite-1.11.0(5).csv,-2,0,2,0.0,1.0
calcite-1.11.0(6).csv,-3,0,2,0.0,0.5
calcite-1.11.0(7).csv,0,-3,1,1.0,0.5
calcite-1.11.0(8).csv,0,-2,1,1.0,0.5
calcite-1.11.0(9).csv,0,0,-2,1.0,0.5
calcite-1.11.0(10).csv,0,0,-1,1.0,0.5
calcite-1.11.0(11).csv,0,0,0,1.0,1.0
knox-0.4.0(1).csv,0,0,0,1.0,1.0
knox-0.5.0(1).csv,0,-10,-3,1.0,0.2
knox-0.5.0(2).csv,0,0,0,1.0,1.0
knox-0.6.0(1).csv,0,-1,1,1.0,1.0
knox-0.6.0(2).csv,-2,1,-2,0.0,0.5
knox-0.6.0(3).csv,0,0,0,1.0,1.0
knox-0.7.0(1).csv,0,0,0,1.0,1.0
knox-0.7.0(2).csv,0,-1,1,1.0,1.0
knox-0.7.0(3).csv,0,-1,1,1.0,1.0
knox-0.7.0(4).csv,0,0,0,1.0,1.0
knox-0.8.0(1).csv,-4,0,2,0.0,0.5
knox-0.8.0(2).csv,-21,0,-5,0.0,0.2
knox-0.8.0(3).csv,-3,-3,2,0.0,0.2
knox-0.8.0(4).csv,0,-1,1,1.0,1.0
knox-0.8.0(5).csv,0,0,0,1.0,1.0
kylin-2.0.0(1).csv,-6,-20,2,0.0,0.2
kylin-2.1.0(1).csv,0,0,0,1.0,1.0
kylin-2.1.0(2).csv,-1,1,-7,0.0,0.5
kylin-2.2.0(1).csv,-6,1,1,0.0,0.5
kylin-2.2.0(2).csv,0,0,0,1.0,1.0
kylin-2.2.0(3).csv,0,0,-3,1.0,0.5
mahout-0.5(1).csv,0,0,0,1.0,1.0
manifoldcf-2.5(1).csv,0,0,-1,1.0,0.5
manifoldcf-2.6(1).csv,-3,-3,0,0.0,0.2
manifoldcf-2.6(2).csv,0,0,0,1.0,1.0
manifoldcf-2.7(1).csv,-2,-2,-3,0.0,0.2
manifoldcf-2.7(2).csv,-2,-3,-1,0.0,0.2
manifoldcf-2.7(3).csv,0,0,-3,1.0,0.5
manifoldcf-2.8(1).csv,-33,-30,-8,0.0,0.0
manifoldcf-2.8(2).csv,-3,1,1,0.0,0.5
manifoldcf-2.8(3).csv,-3,1,-2,0.0,0.2
manifoldcf-2.8(4).csv,0,-2,1,1.0,0.5
nutch-1.10(1).csv,0,0,-1,1.0,0.5
nutch-1.10(2).csv,0,-2,-5,1.0,0.2
nutch-1.10(3).csv,0,0,-3,1.0,0.5
nutch-2.1(1).csv,-1,-41,-4,0.0,0.2
nutch-2.2(1).csv,-2,1,1,0.0,1.0
nutch-2.2(2).csv,0,-1,1,1.0,1.0
