fileName,(c)TP_difference_percent,(c)mean,(c)sd,(c)LL,(c)UL,(20%SLOC)TP_difference_percent,(20%SLOC)mean,(20%SLOC)sd,(20%SLOC)LL,(20%SLOC)UL,(10%)TP_difference_percent,(10%)mean,(10%)sd,(10%)LL,(10%)UL,(20%)TP_difference_percent,(20%)mean,(20%)sd,(20%)LL,(20%)UL,(30%)TP_difference_percent,(30%)mean,(30%)sd,(30%)LL,(30%)UL,IL/Ins
jruby-1.5.0(1.4.0).csv,0.07258064516129033,0.07258064516129033,0.2604994295446276,0.03131461565233515,0.12096774193548387,0.2222222222222222,0.2222222222222222,0.42365927286816174,0.07407407407407407,0.3703703703703704,0.1978021978021978,0.1978021978021978,0.4005490736970446,0.10989010989010987,0.27472527472527475,0.05555555555555555,0.05555555555555555,0.2298609423892037,0.02083333333333333,0.09722222222222222,0.04838709677419355,0.04838709677419355,0.21516198962305766,0.021505376344086027,0.08064516129032258,0.08041237113402062
"jruby-1.7.0.preview1(1.5.0,1.4.0).csv",0.12389380530973453,0.12389380530973453,0.3309278989995906,0.06687038792942818,0.18584070796460175,0.043478260869565216,0.043478260869565216,0.2085144140570748,0.0,0.13043478260869565,0.20408163265306126,0.20408163265306126,0.4072055089639778,0.1020408163265306,0.30612244897959184,0.2972972972972973,0.2972972972972973,0.4601884584090189,0.1891891891891892,0.3918918918918919,0.1941747572815534,0.1941747572815534,0.3974983642137872,0.10679611650485436,0.2621359223300971,0.07439198855507868
jruby-1.7.0.preview1(1.5.0).csv,0.18446601941747573,0.18446601941747573,0.3897604295736685,0.1004227835367444,0.2524271844660194,0.27586206896551724,0.27586206896551724,0.454858826147342,0.10344827586206896,0.4137931034482759,0.2716049382716049,0.2716049382716049,0.4475585346916185,0.1728395061728395,0.3703703703703704,0.1926605504587156,0.1926605504587156,0.3962103869715417,0.11926605504587155,0.26605504587155965,0.15748031496062992,0.15748031496062992,0.3656956156964185,0.09448818897637797,0.2204724409448819,0.06921029281277728
activemq-5.2.0(5.1.0).csv,0.16,0.16,0.3741657386773941,0.04,0.32,0.28205128205128205,0.28205128205128205,0.4558807524548929,0.1282051282051282,0.41025641025641024,0.3064516129032258,0.3064516129032258,0.4647830333737561,0.1774193548387097,0.41935483870967744,0.16666666666666666,0.16666666666666666,0.3755338080994054,0.07575757575757576,0.2575757575757576,0.07352941176470587,0.07352941176470587,0.2629440931775465,0.014705882352941175,0.13384556706078454,0.06852791878172589
"activemq-5.3.0(5.2.0,5.1.0).csv",0.3275862068965517,0.3275862068965517,0.4734320764739994,0.1896551724137931,0.4482758620689655,0.2463768115942029,0.2463768115942029,0.4340573661412157,0.14492753623188406,0.3478260869565217,0.17391304347826084,0.17391304347826084,0.3811116087047685,0.09782608695652174,0.25,0.07692307692307693,0.07692307692307693,0.2677597710565684,0.02884615384615385,0.1346153846153846,0.028571428571428567,0.028571428571428567,0.16739766432653122,0.0,0.06666666666666668,0.06758104738154613
activemq-5.3.0(5.2.0).csv,0.3384615384615385,0.3384615384615385,0.4768687934367756,0.2153846153846154,0.4461538461538462,0.3194444444444444,0.3194444444444444,0.4695334480544922,0.19444444444444445,0.4166666666666667,0.25274725274725274,0.25274725274725274,0.4369949553079429,0.15384615384615385,0.3470724516228422,0.12745098039215685,0.12745098039215685,0.3351242898575015,0.05882352941176471,0.1862745098039216,0.10091743119266056,0.10091743119266056,0.3026106815708057,0.045871559633027525,0.1559633027522936,0.06666666666666667
"activemq-5.3.0(5.2.0,5.1.0,5.0.0).csv",0.2037037037037037,0.2037037037037037,0.4065329539256728,0.0925925925925926,0.2962962962962963,0.15384615384615385,0.15384615384615385,0.3636090461767122,0.061538461538461535,0.24615384615384614,0.1978021978021978,0.1978021978021978,0.4005490736970446,0.10989010989010987,0.27472527472527475,0.11650485436893206,0.11650485436893206,0.3223982093132047,0.05825242718446603,0.17475728155339804,0.06422018348623854,0.06422018348623854,0.2462770706232736,0.01834862385321101,0.11009174311926606,0.06447234475738038
"activemq-5.2.0(5.1.0,5.0.0).csv",0.14814814814814814,0.14814814814814814,0.3620139928982457,0.037037037037037035,0.2962962962962963,0.10344827586206896,0.10344827586206896,0.30993404669460345,0.0,0.20689655172413796,0.16363636363636366,0.16363636363636366,0.37335497772755016,0.07272727272727272,0.2545454545454545,0.09090909090909093,0.09090909090909093,0.2896827297511605,0.030303030303030307,0.15151515151515152,0.014705882352941175,0.014705882352941175,0.12126781251816653,0.0,0.04411764705882353,0.0633108458744162
"jruby-1.7.0.preview1(1.5.0,1.4.0,1.1.0).csv",0.11403508771929825,0.11403508771929825,0.3192572111942811,0.06140350877192983,0.17543859649122806,0.043478260869565216,0.043478260869565216,0.2085144140570748,0.0,0.13043478260869565,0.3,0.3,0.4621247905424447,0.16666666666666666,0.4,0.17105263157894735,0.17105263157894735,0.3790570016848598,0.09210526315789473,0.2631578947368421,0.1111111111111111,0.1111111111111111,0.3158690276528952,0.0505050505050505,0.1717171717171717,0.059574468085106386
activemq-5.1.0(5.0.0).csv,0.15384615384615385,0.15384615384615385,0.3755338080994053,0.0,0.3076923076923077,0.19230769230769232,0.19230769230769232,0.3979585917202717,0.07692307692307693,0.28846153846153844,0.08620689655172414,0.08620689655172414,0.2831206276062635,0.017241379310344827,0.15517241379310345,0.06451612903225806,0.06451612903225806,0.2476756036706531,0.0,0.12903225806451613,0.16901408450704225,0.16901408450704225,0.37743175326172734,0.08450704225352113,0.2535211267605634,0.05785562632696391
