fileName,F1,AUC,ER,RI,MCC,AP,RR,Popt,ACC
activemq-5.1.0(5.0.0).csv,0.10970464135021098,0.5,0,0,0,0.0655100045258087,0.1831988117512443,0.5,0.2
activemq-5.2.0(5.1.0).csv,0.10887096774193548,0.5,0,0,0,0.06483477583614763,0.18208452585275833,0.5,0.2
"activemq-5.2.0(5.1.0,5.0.0).csv",0.10887096774193548,0.5,0,0,0,0.06483477583614763,0.18208452585275833,0.5,0.2
activemq-5.3.0(5.2.0).csv,0.14413712504869497,0.5,0,0,0,0.087238486763687,0.22768187574484686,0.5,0.2
"activemq-5.3.0(5.2.0,5.1.0).csv",0.14413712504869497,0.5,0,0,0,0.087238486763687,0.22768187574484686,0.5,0.2
"activemq-5.3.0(5.2.0,5.1.0,5.0.0).csv",0.14413712504869497,0.5,0,0,0,0.087238486763687,0.22768187574484686,0.5,0.2
activemq-5.8.0(5.3.0).csv,0.10694626474442988,0.5,0,0,0,0.062005098851812185,0.17942749683271236,0.5,0.2
"activemq-5.8.0(5.3.0,5.2.0).csv",0.10694626474442988,0.5,0,0,0,0.062005098851812185,0.17942749683271236,0.5,0.2
"activemq-5.8.0(5.3.0,5.2.0,5.1.0).csv",0.10694626474442988,0.5,0,0,0,0.062005098851812185,0.17942749683271236,0.5,0.2
"activemq-5.8.0(5.3.0,5.2.0,5.1.0,5.0.0).csv",0.10694626474442988,0.5,0,0,0,0.062005098851812185,0.17942749683271236,0.5,0.2
camel-2.9.0(1.4.0).csv,0.05038602194229988,0.5,0,0,0,0.02770075324539929,0.09897431250913766,0.5,0.2
camel-2.10.0(2.9.0).csv,0.04203238966497713,0.5,0,0,0,0.023015419477741064,0.08572954732415465,0.5,0.2
"camel-2.10.0(2.9.0,1.4.0).csv",0.04203238966497713,0.5,0,0,0,0.023015419477741064,0.08572954732415465,0.5,0.2
camel-2.11.0(2.10.0).csv,0.03028278779781786,0.5,0,0,0,0.016591896951808287,0.06603034830899991,0.5,0.2
"camel-2.11.0(2.10.0,2.9.0).csv",0.03028278779781786,0.5,0,0,0,0.016591896951808287,0.06603034830899991,0.5,0.2
"camel-2.11.0(2.10.0,2.9.0,1.4.0).csv",0.03028278779781786,0.5,0,0,0,0.016591896951808287,0.06603034830899991,0.5,0.2
derby-10.3.1.4(10.2.1.6).csv,0.3436754176610978,0.5,0,0,0,0.26455764845019725,0.475417702067862,0.5,0.2
derby-10.5.1.1(10.3.1.4).csv,0.2264385692068429,0.5,0,0,0,0.14890079045402319,0.32959717810584727,0.5,0.2
"derby-10.5.1.1(10.3.1.4,10.2.1.6).csv",0.2264385692068429,0.5,0,0,0,0.14890079045402319,0.32959717810584727,0.5,0.2
groovy-1.6.BETA1(1.5.7).csv,0.13217768147345613,0.5,0,0,0,0.08338816872546555,0.21270397789536555,0.5,0.2
groovy-1.6.BETA2(1.6.BETA1).csv,0.1342685370741483,0.5,0,0,0,0.0843223943173253,0.2153521045524165,0.5,0.2
"groovy-1.6.BETA2(1.6.BETA1,1.5.7).csv",0.1342685370741483,0.5,0,0,0,0.0843223943173253,0.2153521045524165,0.5,0.2
hbase-0.95.0(0.94.0).csv,0.325,0.5,0,0,0,0.2442072717367749,0.4516703332227894,0.5,0.2
hbase-0.95.2(0.95.0).csv,0.31781701444622795,0.5,0,0,0,0.236108688451436,0.4425873715309562,0.5,0.2
"hbase-0.95.2(0.95.0,0.94.0).csv",0.31781701444622795,0.5,0,0,0,0.236108688451436,0.4425873715309562,0.5,0.2
hive-0.10.0(0.9.0).csv,0.16706730769230768,0.5,0,0,0,0.10471359113643411,0.25657811624008825,0.5,0.2
hive-0.12.0(0.10.0).csv,0.14275766016713093,0.5,0,0,0,0.08601701344170433,0.2259143041022193,0.5,0.2
"hive-0.12.0(0.10.0,0.9.0).csv",0.14275766016713093,0.5,0,0,0,0.08601701344170433,0.2259143041022193,0.5,0.2
jruby-1.4.0(1.1.0).csv,0.2595182595182595,0.5,0,0,0,0.18081309039156193,0.37031616767716913,0.5,0.2
jruby-1.5.0(1.4.0).csv,0.11904761904761904,0.5,0,0,0,0.07310816796953874,0.19559066444040407,0.5,0.2
"jruby-1.5.0(1.4.0,1.1.0).csv",0.11904761904761904,0.5,0,0,0,0.07310816796953874,0.19559066444040407,0.5,0.2
jruby-1.7.0.preview1(1.5.0).csv,0.09495896834701055,0.5,0,0,0,0.056710431766946706,0.16344914288135,0.5,0.2
"jruby-1.7.0.preview1(1.5.0,1.4.0).csv",0.09495896834701055,0.5,0,0,0,0.056710431766946706,0.16344914288135,0.5,0.2
"jruby-1.7.0.preview1(1.5.0,1.4.0,1.1.0).csv",0.09495896834701055,0.5,0,0,0,0.056710431766946706,0.16344914288135,0.5,0.2
lucene-2.9.0(2.3.0).csv,0.2703296703296703,0.5,0,0,0,0.18939704629446308,0.38353924742408846,0.5,0.2
lucene-3.0.0(2.9.0).csv,0.18557993730407524,0.5,0,0,0,0.1185395308683885,0.27954332343680166,0.5,0.2
"lucene-3.0.0(2.9.0,2.3.0).csv",0.18557993730407524,0.5,0,0,0,0.1185395308683885,0.27954332343680166,0.5,0.2
lucene-3.1.0(3.0.0).csv,0.10160965794768612,0.5,0,0,0,0.060285228547714016,0.17239800451710313,0.5,0.2
"lucene-3.1.0(3.0.0,2.9.0).csv",0.10160965794768612,0.5,0,0,0,0.060285228547714016,0.17239800451710313,0.5,0.2
"lucene-3.1.0(3.0.0,2.9.0,2.3.0).csv",0.10160965794768612,0.5,0,0,0,0.060285228547714016,0.17239800451710313,0.5,0.2
wicket-1.3.0.beta2(1.3.0.beta1).csv,0.09037745879851143,0.5,0,0,0,0.053581171261549376,0.15716735630821033,0.5,0.2
wicket-1.5.3.0(1.3.0.beta2).csv,0.07487401007919367,0.5,0,0,0,0.043241717701055546,0.13541837957653088,0.5,0.2
"wicket-1.5.3.0(1.3.0.beta2,1.3.0.beta1).csv",0.07487401007919367,0.5,0,0,0,0.043241717701055546,0.13541837957653088,0.5,0.2
