fileName,Ranked1,Ranked2,Ranked3,Top1_overlap,Top3_overlap
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2,0.6.1,0.6.0).csv",-7,0,0,0.0,0.5
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6).csv",-3,-4,2,0.0,0.2
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6,0.5.5).csv",-2,-7,-14,0.0,0.2
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6,0.5.5,0.5.0).csv",-2,1,-23,0.0,0.5
zeppelin-0.7.3(0.7.2).csv,-16,1,-8,0.0,0.2
"zeppelin-0.7.3(0.7.2,0.7.1).csv",-22,-6,-11,0.0,0.0
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0).csv",-3,1,-10,0.0,0.2
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2).csv",-4,0,0,0.0,0.5
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2,0.6.1).csv",-5,1,0,0.0,0.5
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2,0.6.1,0.6.0).csv",0,-23,1,1.0,0.5
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6).csv",0,0,-4,1.0,0.5
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6,0.5.5).csv",-2,-6,-1,0.0,0.2
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6,0.5.5,0.5.0).csv",0,-2,-3,1.0,0.2
shiro-1.2.0(1.1.0).csv,0,0,0,1.0,1.0
shiro-1.2.1(1.2.0).csv,0,-3,-13,1.0,0.2
"shiro-1.2.1(1.2.0,1.1.0).csv",-7,-2,-27,0.0,0.0
shiro-1.2.2(1.2.1).csv,-8,1,-22,0.0,0.2
"shiro-1.2.2(1.2.1,1.2.0).csv",-14,1,0,0.0,0.5
"shiro-1.2.2(1.2.1,1.2.0,1.1.0).csv",-1,-2,-7,0.0,0.2
shiro-1.2.3(1.2.2).csv,-13,-2,1,0.0,0.2
"shiro-1.2.3(1.2.2,1.2.1).csv",-6,-12,-2,0.0,0.0
"shiro-1.2.3(1.2.2,1.2.1,1.2.0).csv",0,-6,-29,1.0,0.2
"shiro-1.2.3(1.2.2,1.2.1,1.2.0,1.1.0).csv",0,-28,1,1.0,0.5
shiro-1.2.4(1.2.3).csv,-2,-3,-15,0.0,0.2
"shiro-1.2.4(1.2.3,1.2.2).csv",0,-3,-38,1.0,0.2
"shiro-1.2.4(1.2.3,1.2.2,1.2.1).csv",-35,-6,2,0.0,0.2
"shiro-1.2.4(1.2.3,1.2.2,1.2.1,1.2.0).csv",0,-4,-24,1.0,0.2
"shiro-1.2.4(1.2.3,1.2.2,1.2.1,1.2.0,1.1.0).csv",0,0,-1,1.0,0.5
shiro-1.2.5(1.2.4).csv,-5,-1,-11,0.0,0.2
"shiro-1.2.5(1.2.4,1.2.3).csv",-39,-5,-14,0.0,0.0
"shiro-1.2.5(1.2.4,1.2.3,1.2.2).csv",0,-2,-38,1.0,0.2
"shiro-1.2.5(1.2.4,1.2.3,1.2.2,1.2.1).csv",-28,-8,-36,0.0,0.0
"shiro-1.2.5(1.2.4,1.2.3,1.2.2,1.2.1,1.2.0).csv",-4,-28,0,0.0,0.2
"shiro-1.2.5(1.2.4,1.2.3,1.2.2,1.2.1,1.2.0,1.1.0).csv",0,-7,-2,1.0,0.2
shiro-1.2.6(1.2.5).csv,-1,-16,-3,0.0,0.2
"shiro-1.2.6(1.2.5,1.2.4).csv",-1,-2,-7,0.0,0.2
"shiro-1.2.6(1.2.5,1.2.4,1.2.3).csv",-1,-1,-4,0.0,0.5
"shiro-1.2.6(1.2.5,1.2.4,1.2.3,1.2.2).csv",0,0,-1,1.0,0.5
"shiro-1.2.6(1.2.5,1.2.4,1.2.3,1.2.2,1.2.1).csv",0,0,-24,1.0,0.5
"shiro-1.2.6(1.2.5,1.2.4,1.2.3,1.2.2,1.2.1,1.2.0).csv",0,-5,-3,1.0,0.2
"shiro-1.2.6(1.2.5,1.2.4,1.2.3,1.2.2,1.2.1,1.2.0,1.1.0).csv",-7,-4,1,0.0,0.2
shiro-1.3.0(1.2.6).csv,-5,-13,-30,0.0,0.0
"shiro-1.3.0(1.2.6,1.2.5).csv",-10,-1,-6,0.0,0.2
"shiro-1.3.0(1.2.6,1.2.5,1.2.4).csv",-16,-40,-4,0.0,0.0
"shiro-1.3.0(1.2.6,1.2.5,1.2.4,1.2.3).csv",-1,-2,2,0.0,0.5
"shiro-1.3.0(1.2.6,1.2.5,1.2.4,1.2.3,1.2.2).csv",-2,-5,-1,0.0,0.2
"shiro-1.3.0(1.2.6,1.2.5,1.2.4,1.2.3,1.2.2,1.2.1).csv",-11,-5,2,0.0,0.2
"shiro-1.3.0(1.2.6,1.2.5,1.2.4,1.2.3,1.2.2,1.2.1,1.2.0).csv",-36,1,-16,0.0,0.2
"shiro-1.3.0(1.2.6,1.2.5,1.2.4,1.2.3,1.2.2,1.2.1,1.2.0,1.1.0).csv",-7,-35,2,0.0,0.2
shiro-1.3.1(1.3.0).csv,-41,1,-2,0.0,0.2
"shiro-1.3.1(1.3.0,1.2.6).csv",-1,1,-39,0.0,0.5
"shiro-1.3.1(1.3.0,1.2.6,1.2.5).csv",-1,1,0,0.0,1.0
"shiro-1.3.1(1.3.0,1.2.6,1.2.5,1.2.4).csv",0,-8,-39,1.0,0.2
"shiro-1.3.1(1.3.0,1.2.6,1.2.5,1.2.4,1.2.3).csv",0,-2,1,1.0,0.5
"shiro-1.3.1(1.3.0,1.2.6,1.2.5,1.2.4,1.2.3,1.2.2).csv",0,-9,-4,1.0,0.2
"shiro-1.3.1(1.3.0,1.2.6,1.2.5,1.2.4,1.2.3,1.2.2,1.2.1).csv",0,-10,-3,1.0,0.2
"shiro-1.3.1(1.3.0,1.2.6,1.2.5,1.2.4,1.2.3,1.2.2,1.2.1,1.2.0).csv",0,0,-3,1.0,0.5
"shiro-1.3.1(1.3.0,1.2.6,1.2.5,1.2.4,1.2.3,1.2.2,1.2.1,1.2.0,1.1.0).csv",-2,1,-19,0.0,0.5
maven-2.2.1(2.2.0).csv,-8,-15,-10,0.0,0.0
maven-3.0.0(2.2.1).csv,-35,-10,-13,0.0,0.0
"maven-3.0.0(2.2.1,2.2.0).csv",0,-5,0,1.0,0.5
maven-3.0.1(3.0.0).csv,-9,0,-14,0.0,0.2
"maven-3.0.1(3.0.0,2.2.1).csv",-26,-36,-33,0.0,0.0
"maven-3.0.1(3.0.0,2.2.1,2.2.0).csv",0,-23,-1,1.0,0.2
maven-3.0.2(3.0.1).csv,0,0,-2,1.0,0.5
"maven-3.0.2(3.0.1,3.0.0).csv",-2,-16,-5,0.0,0.2
"maven-3.0.2(3.0.1,3.0.0,2.2.1).csv",-38,-7,-15,0.0,0.0
"maven-3.0.2(3.0.1,3.0.0,2.2.1,2.2.0).csv",-27,-33,1,0.0,0.2
maven-3.0.3(3.0.2).csv,-4,-35,-21,0.0,0.0
"maven-3.0.3(3.0.2,3.0.1).csv",-4,-13,1,0.0,0.2
"maven-3.0.3(3.0.2,3.0.1,3.0.0).csv",-4,1,-35,0.0,0.2
"maven-3.0.3(3.0.2,3.0.1,3.0.0,2.2.1).csv",-4,-6,-16,0.0,0.0
"maven-3.0.3(3.0.2,3.0.1,3.0.0,2.2.1,2.2.0).csv",-29,-33,0,0.0,0.2
maven-3.0.4(3.0.3).csv,-1,-4,2,0.0,0.5
"maven-3.0.4(3.0.3,3.0.2).csv",-22,-1,-4,0.0,0.2
"maven-3.0.4(3.0.3,3.0.2,3.0.1).csv",-4,-8,-11,0.0,0.0
"maven-3.0.4(3.0.3,3.0.2,3.0.1,3.0.0).csv",-1,-10,-16,0.0,0.2
"maven-3.0.4(3.0.3,3.0.2,3.0.1,3.0.0,2.2.1).csv",-8,-24,-14,0.0,0.0
"maven-3.0.4(3.0.3,3.0.2,3.0.1,3.0.0,2.2.1,2.2.0).csv",-33,-29,-1,0.0,0.0
maven-3.0.5(3.0.4).csv,-1,-8,0,0.0,0.5
"maven-3.0.5(3.0.4,3.0.3).csv",-1,-4,-1,0.0,0.2
"maven-3.0.5(3.0.4,3.0.3,3.0.2).csv",-1,-1,-6,0.0,0.5
"maven-3.0.5(3.0.4,3.0.3,3.0.2,3.0.1).csv",-2,0,-2,0.0,0.5
"maven-3.0.5(3.0.4,3.0.3,3.0.2,3.0.1,3.0.0).csv",-6,-7,-2,0.0,0.0
"maven-3.0.5(3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1).csv",-1,-2,-25,0.0,0.2
"maven-3.0.5(3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1,2.2.0).csv",-8,-33,2,0.0,0.2
maven-3.1.0(3.0.5).csv,-37,-24,0,0.0,0.2
"maven-3.1.0(3.0.5,3.0.4).csv",0,-4,1,1.0,0.5
"maven-3.1.0(3.0.5,3.0.4,3.0.3).csv",-3,-32,0,0.0,0.2
"maven-3.1.0(3.0.5,3.0.4,3.0.3,3.0.2).csv",0,-1,-2,1.0,0.5
"maven-3.1.0(3.0.5,3.0.4,3.0.3,3.0.2,3.0.1).csv",-1,1,-4,0.0,0.5
"maven-3.1.0(3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0).csv",-4,0,-5,0.0,0.2
"maven-3.1.0(3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1).csv",-5,-1,-26,0.0,0.2
"maven-3.1.0(3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1,2.2.0).csv",-2,0,-24,0.0,0.5
maven-3.1.1(3.1.0).csv,0,0,0,1.0,1.0
"maven-3.1.1(3.1.0,3.0.5).csv",-15,1,-1,0.0,0.2
"maven-3.1.1(3.1.0,3.0.5,3.0.4).csv",-4,-1,2,0.0,0.5
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3).csv",-2,-2,2,0.0,0.5
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3,3.0.2).csv",-36,-3,-1,0.0,0.0
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3,3.0.2,3.0.1).csv",-2,0,-6,0.0,0.5
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0).csv",0,-2,1,1.0,0.5
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1).csv",-2,-2,-3,0.0,0.2
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1,2.2.0).csv",0,-2,-24,1.0,0.2
flume-1.3.0(1.2.0).csv,-3,0,-4,0.0,0.2
flume-1.3.1(1.3.0).csv,-2,-7,2,0.0,0.5
"flume-1.3.1(1.3.0,1.2.0).csv",-3,1,-3,0.0,0.2
flume-1.4.0(1.3.1).csv,-25,1,-24,0.0,0.2
"flume-1.4.0(1.3.1,1.3.0).csv",-4,-4,1,0.0,0.2
"flume-1.4.0(1.3.1,1.3.0,1.2.0).csv",0,-1,-5,1.0,0.5
flume-1.5.0(1.4.0).csv,-1,-41,2,0.0,0.5
"flume-1.5.0(1.4.0,1.3.1).csv",0,0,0,1.0,1.0
"flume-1.5.0(1.4.0,1.3.1,1.3.0).csv",0,0,0,1.0,1.0
"flume-1.5.0(1.4.0,1.3.1,1.3.0,1.2.0).csv",-2,0,-20,0.0,0.5
flume-1.5.1(1.5.0).csv,0,-4,1,1.0,0.5
"flume-1.5.1(1.5.0,1.4.0).csv",-2,-3,-1,0.0,0.2
"flume-1.5.1(1.5.0,1.4.0,1.3.1).csv",0,-19,-23,1.0,0.2
"flume-1.5.1(1.5.0,1.4.0,1.3.1,1.3.0).csv",-1,-3,-3,0.0,0.2
"flume-1.5.1(1.5.0,1.4.0,1.3.1,1.3.0,1.2.0).csv",0,-3,-1,1.0,0.2
flume-1.5.2(1.5.1).csv,0,-1,-18,1.0,0.5
"flume-1.5.2(1.5.1,1.5.0).csv",-18,-2,2,0.0,0.2
"flume-1.5.2(1.5.1,1.5.0,1.4.0).csv",-2,1,-7,0.0,0.5
"flume-1.5.2(1.5.1,1.5.0,1.4.0,1.3.1).csv",-1,-1,-4,0.0,0.5
"flume-1.5.2(1.5.1,1.5.0,1.4.0,1.3.1,1.3.0).csv",-4,1,-1,0.0,0.2
"flume-1.5.2(1.5.1,1.5.0,1.4.0,1.3.1,1.3.0,1.2.0).csv",-17,-3,2,0.0,0.2
flume-1.6.0(1.5.2).csv,-7,-3,-15,0.0,0.0
"flume-1.6.0(1.5.2,1.5.1).csv",0,-1,-7,1.0,0.5
"flume-1.6.0(1.5.2,1.5.1,1.5.0).csv",-4,-2,2,0.0,0.2
"flume-1.6.0(1.5.2,1.5.1,1.5.0,1.4.0).csv",0,-1,1,1.0,1.0
"flume-1.6.0(1.5.2,1.5.1,1.5.0,1.4.0,1.3.1).csv",-3,-1,2,0.0,0.5
"flume-1.6.0(1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0).csv",-2,1,-2,0.0,0.5
"flume-1.6.0(1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0,1.2.0).csv",0,-1,1,1.0,1.0
flume-1.7.0(1.6.0).csv,0,0,0,1.0,1.0
"flume-1.7.0(1.6.0,1.5.2).csv",-1,-8,-28,0.0,0.2
"flume-1.7.0(1.6.0,1.5.2,1.5.1).csv",-1,-12,-6,0.0,0.2
"flume-1.7.0(1.6.0,1.5.2,1.5.1,1.5.0).csv",-5,1,0,0.0,0.5
"flume-1.7.0(1.6.0,1.5.2,1.5.1,1.5.0,1.4.0).csv",-4,0,-9,0.0,0.2
"flume-1.7.0(1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1).csv",-1,-3,-14,0.0,0.2
"flume-1.7.0(1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0).csv",-5,-2,0,0.0,0.2
"flume-1.7.0(1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0,1.2.0).csv",-2,0,-3,0.0,0.5
flume-1.8.0(1.7.0).csv,0,0,0,1.0,1.0
"flume-1.8.0(1.7.0,1.6.0).csv",0,0,0,1.0,1.0
"flume-1.8.0(1.7.0,1.6.0,1.5.2).csv",-2,-2,-33,0.0,0.2
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1).csv",-11,-21,2,0.0,0.2
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0).csv",0,0,-26,1.0,0.5
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0,1.4.0).csv",-5,0,0,0.0,0.5
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1).csv",-2,-5,1,0.0,0.5
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0).csv",-3,1,0,0.0,0.5
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0,1.2.0).csv",-2,-3,1,0.0,0.5
mahout-0.5(0.4).csv,0,0,0,1.0,1.0
mahout-0.6(0.5).csv,0,0,0,1.0,1.0
"mahout-0.6(0.5,0.4).csv",0,0,0,1.0,1.0
mahout-0.7(0.6).csv,0,0,0,1.0,1.0
"mahout-0.7(0.6,0.5).csv",0,0,0,1.0,1.0
"mahout-0.7(0.6,0.5,0.4).csv",0,0,0,1.0,1.0
mahout-0.8(0.7).csv,0,0,0,1.0,1.0
"mahout-0.8(0.7,0.6).csv",0,0,0,1.0,1.0
"mahout-0.8(0.7,0.6,0.5).csv",0,0,0,1.0,1.0
"mahout-0.8(0.7,0.6,0.5,0.4).csv",0,0,0,1.0,1.0
mahout-0.9(0.8).csv,0,0,0,1.0,1.0
"mahout-0.9(0.8,0.7).csv",0,0,0,1.0,1.0
"mahout-0.9(0.8,0.7,0.6).csv",0,0,0,1.0,1.0
"mahout-0.9(0.8,0.7,0.6,0.5).csv",0,0,0,1.0,1.0
"mahout-0.9(0.8,0.7,0.6,0.5,0.4).csv",0,0,0,1.0,1.0
mahout-0.10.0(0.9).csv,0,-1,-2,1.0,0.5
"mahout-0.10.0(0.9,0.8).csv",0,0,-2,1.0,0.5
"mahout-0.10.0(0.9,0.8,0.7).csv",0,-4,-2,1.0,0.2
"mahout-0.10.0(0.9,0.8,0.7,0.6).csv",0,0,-12,1.0,0.5
"mahout-0.10.0(0.9,0.8,0.7,0.6,0.5).csv",0,0,-2,1.0,0.5
"mahout-0.10.0(0.9,0.8,0.7,0.6,0.5,0.4).csv",-10,-7,-2,0.0,0.0
mahout-0.11.0(0.10.0).csv,-3,1,-2,0.0,0.2
"mahout-0.11.0(0.10.0,0.9).csv",-3,1,-3,0.0,0.2
"mahout-0.11.0(0.10.0,0.9,0.8).csv",0,-2,-3,1.0,0.2
"mahout-0.11.0(0.10.0,0.9,0.8,0.7).csv",0,-3,0,1.0,0.5
"mahout-0.11.0(0.10.0,0.9,0.8,0.7,0.6).csv",0,-2,0,1.0,0.5
"mahout-0.11.0(0.10.0,0.9,0.8,0.7,0.6,0.5).csv",0,-7,-7,1.0,0.2
"mahout-0.11.0(0.10.0,0.9,0.8,0.7,0.6,0.5,0.4).csv",0,-6,0,1.0,0.5
mahout-0.12.0(0.11.0).csv,-3,1,1,0.0,0.5
"mahout-0.12.0(0.11.0,0.10.0).csv",0,-2,0,1.0,0.5
"mahout-0.12.0(0.11.0,0.10.0,0.9).csv",-1,-1,-5,0.0,0.5
"mahout-0.12.0(0.11.0,0.10.0,0.9,0.8).csv",0,-2,-4,1.0,0.2
"mahout-0.12.0(0.11.0,0.10.0,0.9,0.8,0.7).csv",0,-3,0,1.0,0.5
"mahout-0.12.0(0.11.0,0.10.0,0.9,0.8,0.7,0.6).csv",0,0,0,1.0,1.0
"mahout-0.12.0(0.11.0,0.10.0,0.9,0.8,0.7,0.6,0.5).csv",0,-2,1,1.0,0.5
"mahout-0.12.0(0.11.0,0.10.0,0.9,0.8,0.7,0.6,0.5,0.4).csv",0,-2,-2,1.0,0.2
mahout-0.13.0(0.12.0).csv,-4,1,0,0.0,0.5
"mahout-0.13.0(0.12.0,0.11.0).csv",0,-1,-3,1.0,0.5
"mahout-0.13.0(0.12.0,0.11.0,0.10.0).csv",-1,-3,-1,0.0,0.2
"mahout-0.13.0(0.12.0,0.11.0,0.10.0,0.9).csv",0,-3,1,1.0,0.5
"mahout-0.13.0(0.12.0,0.11.0,0.10.0,0.9,0.8).csv",0,-1,-4,1.0,0.5
"mahout-0.13.0(0.12.0,0.11.0,0.10.0,0.9,0.8,0.7).csv",0,-3,-3,1.0,0.2
"mahout-0.13.0(0.12.0,0.11.0,0.10.0,0.9,0.8,0.7,0.6).csv",0,0,0,1.0,1.0
"mahout-0.13.0(0.12.0,0.11.0,0.10.0,0.9,0.8,0.7,0.6,0.5).csv",0,0,-1,1.0,0.5
"mahout-0.13.0(0.12.0,0.11.0,0.10.0,0.9,0.8,0.7,0.6,0.5,0.4).csv",0,-4,-9,1.0,0.2
