fileName,accuracy,precision,recall,F1,AUC,ER,RI,MCC,AP,RR,Popt,ACC,IL/Ins
zeppelin-0.7.0(0.6.2).csv,0.853846153846154,0.6728971962616821,0.765957446808511,0.7164179104477609,0.889861270845313,0.641809116809117,1.79180751640485,0.620880609010086,0.759520276457265,1.0,-3.41554856703432,0.103305785123967,0.07482993197278912
"zeppelin-0.7.0(0.6.2,0.6.1).csv",0.815384615384615,0.605769230769231,0.6702127659574469,0.6363636363636359,0.839904399079931,0.6021164021164019,1.51329787234043,0.5142521852170611,0.6334485996238011,1.0,-3.1545145464538904,0.150826446280992,0.07325383304940375
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0).csv",0.761538461538461,0.516129032258065,0.170212765957447,0.256,0.4006612995974699,0.5330128205128211,1.1413864104324,0.18900982993613696,0.322429977519604,0.33333333333333304,0.7755052331016129,0.239669421487603,0.0730593607305936
zeppelin-0.6.1(0.6.0).csv,0.959558823529412,0.967032967032967,0.916666666666667,0.941176470588235,0.985795454545454,0.635026737967914,1.73992673992674,0.911153722729705,0.967814681168361,1.0,-0.18280565014854,0.17663043478260898,0.0726643598615917
"zeppelin-0.6.2(0.6.1,0.6.0).csv",0.974264705882353,0.948453608247423,0.9787234042553192,0.963350785340314,0.993156825245039,0.635629795396419,1.74446150471595,0.943804749885951,0.9875358050137808,1.0,-0.266017405613348,0.153005464480874,0.07216494845360824
zeppelin-0.6.2(0.6.1).csv,0.974264705882353,0.948453608247423,0.9787234042553192,0.963350785340314,0.9934855366961508,0.635629795396419,1.74446150471595,0.943804749885951,0.988388180468882,1.0,-0.292103726507989,0.153005464480874,0.07167235494880546
flume-1.5.2(1.5.1).csv,1.0,1.0,1.0,1.0,1.0,0.835164835164835,5.06666666666667,1.0,1.0,1.0,-0.55825848740773,0.0641509433962264,0.07142857142857142
flume-1.5.1(1.5.0).csv,0.9934065934065932,0.9736842105263158,0.986666666666667,0.980132450331126,0.999087719298246,0.830709830709831,4.90701754385965,0.976210861176052,0.994636424507067,1.0,-0.494657755890121,0.0792452830188679,0.07142857142857142
"flume-1.6.0(1.5.2,1.5.1).csv",0.950549450549451,0.8082191780821919,0.819444444444444,0.8137931034482759,0.967460736052508,0.836841124976718,5.12899543378995,0.785308411961749,0.863184021734736,1.0,-0.268940902797559,0.0776699029126214,0.07142857142857142
"flume-1.6.0(1.5.2,1.5.1,1.5.0).csv",0.967032967032967,0.8552631578947372,0.902777777777778,0.878378378378378,0.97956223628692,0.8458157227388,5.48574561403509,0.859746881292827,0.9233190909725848,1.0,-0.169108854559811,0.0906148867313916,0.07142857142857142
flume-1.6.0(1.5.2).csv,0.952380952380952,0.810810810810811,0.833333333333333,0.821917808219178,0.959607946554149,0.837362637362637,5.148648648648651,0.7945389532223481,0.8467124593036941,1.0,-0.327966461613059,0.0679611650485437,0.07142857142857142
"flume-1.5.2(1.5.1,1.5.0).csv",1.0,1.0,1.0,1.0,1.0,0.835164835164835,5.06666666666667,1.0,1.0,1.0,-0.41013872340253693,0.116981132075472,0.07142857142857142
"flume-1.6.0(1.5.2,1.5.1,1.5.0,1.4.0).csv",0.943223443223443,0.7662337662337659,0.819444444444444,0.7919463087248321,0.972061064228786,0.8279009126466751,4.81060606060606,0.7596889556706781,0.881169524050936,1.0,-0.0993262442443898,0.0889967637540453,0.0686427457098284
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0,0.5.6).csv",0.7846153846153849,0.540322580645161,0.7127659574468079,0.614678899082569,0.8329140310523291,0.5539226942212021,1.24176389842141,0.4777790747418951,0.632325045421348,1.0,-3.4258355937628697,0.161157024793388,0.06860902255639098
"flume-1.5.2(1.5.1,1.5.0,1.4.0).csv",0.997802197802198,0.986842105263158,1.0,0.9933774834437092,1.0,0.8329670329670329,4.98684210526316,0.9920913024286478,1.0,1.0,-0.457558326405393,0.060377358490566,0.06769016050244243
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0,0.5.6,0.5.5).csv",0.8358974358974358,0.6271186440677969,0.7872340425531921,0.6981132075471701,0.904650661299597,0.6156618156618161,1.6018752253876698,0.594570431464249,0.7644163920523008,1.0,-3.1341770569908705,0.144628099173554,0.06655844155844155
"zeppelin-0.6.2(0.6.1,0.6.0,0.5.6).csv",0.963235294117647,0.92,0.9787234042553192,0.948453608247423,0.994202725316758,0.624360613810742,1.6621276595744698,0.920988227486248,0.985519846424356,1.0,-0.144018318477336,0.16939890710382502,0.06623376623376623
"flume-1.5.1(1.5.0,1.4.0).csv",0.989010989010989,0.9375,1.0,0.967741935483871,0.9997368421052628,0.824175824175824,4.6875,0.961854705079832,0.9985868865447808,1.0,-0.44899870731966296,0.0528301886792453,0.06574761399787911
"flume-1.6.0(1.5.2,1.5.1,1.5.0,1.4.0,1.3.1).csv",0.917582417582418,0.642105263157895,0.8472222222222221,0.7305389221556892,0.971958509142054,0.7946315979102859,3.86929824561404,0.6921222572973511,0.8904137944612489,1.0,-0.0720858095758297,0.101941747572816,0.06538796861377506
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0,0.5.6,0.5.5,0.5.0).csv",0.8461538461538459,0.644067796610169,0.8085106382978721,0.716981132075472,0.9139052616446228,0.625775978407557,1.67219617742517,0.6206715647680601,0.782486552125075,1.0,-2.61711575567211,0.146694214876033,0.06465833945628215
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1,0.6.0).csv",0.871134020618557,0.7011494252873559,0.7176470588235291,0.709302325581395,0.901591923898272,0.687552813925976,2.20054090601758,0.626605169109828,0.813040621170769,1.0,-4.2079407760748895,0.124735729386892,0.06459143968871596
"zeppelin-0.6.2(0.6.1,0.6.0,0.5.6,0.5.5).csv",0.970588235294118,0.938775510204082,0.9787234042553192,0.958333333333333,0.992439636624432,0.631873401534527,1.7164567954841496,0.9361064027562608,0.9802241162780908,1.0,-0.171742524757398,0.16120218579235002,0.06396588486140725
"flume-1.5.2(1.5.1,1.5.0,1.4.0,1.3.1).csv",1.0,1.0,1.0,1.0,1.0,0.835164835164835,5.06666666666667,1.0,1.0,1.0,-0.4197674745174471,0.0641509433962264,0.06374722838137473
"zeppelin-0.6.1(0.6.0,0.5.6).csv",0.970588235294118,0.968085106382979,0.947916666666667,0.9578947368421048,0.982629024621212,0.635423400129282,1.74290780141844,0.935422091175423,0.9582194541273872,1.0,-0.0530810266848867,0.16576086956521696,0.06289308176100629
"flume-1.6.0(1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0).csv",0.912087912087912,0.617647058823529,0.875,0.7241379310344829,0.9725005860290672,0.786499215070644,3.68382352941176,0.6881521890030721,0.889603506249042,1.0,-0.0532926359332708,0.0970873786407767,0.06268768768768769
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1,0.6.0,0.5.6).csv",0.912371134020619,0.7865168539325841,0.823529411764706,0.8045977011494251,0.95680450397981,0.7214653902798229,2.5902181097158,0.7484863648455999,0.863793182508446,1.0,-3.4163285812296404,0.118393234672304,0.062457569585879155
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1).csv",0.9561855670103092,0.8617021276595741,0.952941176470588,0.905027932960894,0.97726655018443,0.745768104874634,2.9334167709637,0.8785210678855891,0.9254979338528893,1.0,-3.6933826190772,0.112050739957717,0.06224899598393574
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2,0.6.1,0.6.0).csv",0.8888888888888891,0.736842105263158,0.7088607594936709,0.7225806451612901,0.9065017261219792,0.72296050203027,2.60959360426382,0.653337623302857,0.8033927901924292,1.0,-3.27919007062342,0.120171673819742,0.061946902654867256
"zeppelin-0.6.2(0.6.1,0.6.0,0.5.6,0.5.5,0.5.0).csv",0.970588235294118,0.938775510204082,0.9787234042553192,0.958333333333333,0.992917762371504,0.631873401534527,1.7164567954841496,0.9361064027562608,0.98533289667,1.0,-0.0987576040125218,0.15846994535519102,0.061855670103092786
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1,0.6.0,0.5.6,0.5.5).csv",0.9381443298969068,0.821052631578947,0.917647058823529,0.866666666666667,0.9751698699281692,0.7331813375627808,2.74786377708978,0.8287267172089459,0.8973308434604921,1.0,-3.57739005245501,0.116279069767442,0.061547836684948204
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2,0.6.1,0.6.0).csv",0.858974358974359,0.6447368421052629,0.6363636363636359,0.640522875816994,0.8564582382473759,0.693772893772894,2.26555023923445,0.552826512943568,0.7200049774111659,1.0,-4.52623980220696,0.0642398286937901,0.06125356125356125
"flume-1.5.1(1.5.0,1.4.0,1.3.1).csv",0.9912087912087908,0.949367088607595,1.0,0.974025974025974,0.999894736842105,0.826373626373626,4.75949367088608,0.969212954325714,0.999475901875902,1.0,-0.4404465111246721,0.0641509433962264,0.060882800608828
"flume-1.5.2(1.5.1,1.5.0,1.4.0,1.3.1,1.3.0).csv",0.9934065934065932,0.961538461538462,1.0,0.980392156862745,1.0,0.8285714285714291,4.83333333333333,0.976702292626086,1.0,1.0,-0.4009422610851789,0.0641509433962264,0.06071757129714812
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6).csv",0.865633074935401,0.658823529411765,0.7088607594936709,0.682926829268293,0.9025563044550392,0.6901531930601701,2.2274013402829502,0.5984703725836851,0.7758285468724809,1.0,-3.4265553639804702,0.0836909871244635,0.0605416887944769
"zeppelin-0.6.1(0.6.0,0.5.6,0.5.5).csv",0.963235294117647,0.967391304347826,0.927083333333333,0.946808510638298,0.985795454545455,0.635161929940516,1.74094202898551,0.91922378592684,0.965590911485542,1.0,-0.0669858550248268,0.15489130434782594,0.06046511627906977
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1,0.6.0,0.5.6,0.5.5,0.5.0).csv",0.935567010309278,0.8125,0.917647058823529,0.8618784530386742,0.97256843331392,0.730372720063442,2.70882352941176,0.8226461178290642,0.8871226852764641,1.0,-3.51180102749161,0.14799154334038098,0.060451977401129946
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6).csv",0.9,0.779411764705882,0.688311688311688,0.7310344827586209,0.948466868594664,0.7466860183841321,2.9476699770817403,0.671859670087996,0.8386003305807971,1.0,-3.3743969928079105,0.141327623126338,0.06015693112467306
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6,0.5.5).csv",0.8837209302325579,0.7179487179487181,0.7088607594936709,0.7133757961783442,0.9299276672694392,0.715669988925803,2.5170399221032103,0.640466403006594,0.814347754670829,1.0,-2.60414903034865,0.126609442060086,0.05997074597757192
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2,0.6.1).csv",0.886304909560723,0.7272727272727271,0.7088607594936709,0.7179487179487181,0.922940983067565,0.7193152454780359,2.56271576524741,0.6468493463869771,0.8062365941036129,1.0,-3.58630383717012,0.0386266094420601,0.059743954480796585
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6,0.5.5).csv",0.897435897435897,0.768115942028985,0.688311688311688,0.726027397260274,0.9494834239243192,0.7429608127721341,2.8904573687182404,0.664678745227759,0.840446275781427,1.0,-3.3111495870512098,0.137044967880086,0.05970755483346873
"flume-1.6.0(1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0,1.2.0).csv",0.912087912087912,0.617647058823529,0.875,0.7241379310344829,0.967958860759494,0.786499215070644,3.68382352941176,0.6881521890030721,0.8766577056634951,1.0,-0.043290899291798,0.0938511326860841,0.05960490463215259
flume-1.5.0(1.4.0).csv,0.8967032967032971,0.65,0.8441558441558441,0.7344632768361579,0.938466295609153,0.7396449704142009,2.84090909090909,0.680522709785422,0.6921938556101159,0.5,-0.573814693527169,0.0770676691729323,0.059602649006622516
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2,0.6.1).csv",0.894871794871795,0.75,0.701298701298701,0.724832214765101,0.9413717273142193,0.7367521367521371,2.7987012987013,0.660514614704751,0.846169401386915,1.0,-4.13680017332379,0.0599571734475375,0.05943863511282334
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6,0.5.5,0.5.0).csv",0.9198966408268728,0.842857142857143,0.746835443037975,0.7919463087248321,0.9678201545290148,0.7578066833092449,3.12893309222423,0.7446528444368459,0.880793980891284,1.0,-2.54238195155489,0.13519313304721,0.05917431192660551
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6,0.5.5,0.5.0).csv",0.887179487179487,0.726027397260274,0.688311688311688,0.706666666666667,0.9454586946599732,0.7280599903241409,2.6772816224871,0.637234161222472,0.8278678575223821,1.0,-3.2521478859777004,0.132762312633833,0.05905055962948669
zeppelin-0.7.3(0.7.2).csv,0.966666666666667,0.944444444444444,0.8831168831168829,0.9127516778523492,0.993257541180864,0.7909502262443441,3.78354978354978,0.8929462849991531,0.972037547251836,1.0,-3.00906126595553,0.15631691648822302,0.058394160583941604
"zeppelin-0.7.1(0.7.0,0.6.2).csv",0.958762886597938,0.8965517241379308,0.917647058823529,0.9069767441860458,0.9775965831877308,0.755650277557494,3.0924949290060897,0.8805895417177321,0.923549570371359,1.0,-3.98825434469048,0.107822410147992,0.05832147937411095
"zeppelin-0.6.1(0.6.0,0.5.6,0.5.5,0.5.0).csv",0.966911764705882,0.967741935483871,0.9375,0.952380952380952,0.984552556818182,0.635294117647059,1.74193548387097,0.927312912859411,0.9634543787700892,1.0,0.0246742702272658,0.182065217391304,0.05813953488372093
"flume-1.5.1(1.5.0,1.4.0,1.3.1,1.3.0).csv",0.982417582417582,0.9036144578313248,1.0,0.949367088607595,0.998894736842105,0.817582417582418,4.48192771084337,0.940526977582883,0.994086943246523,1.0,-0.40927377975307705,0.0679245283018868,0.05760095011876484
