issueKey,type,createdDateEpoch,resolvedDateEpoch
IGNITE-10051,Task,2018-10-29 23:34:52,
IGNITE-10052,Bug,2018-10-29 23:52:56,2018-11-13 15:45:08
IGNITE-10053,Bug,2018-10-30 00:08:25,2018-11-12 15:13:08
IGNITE-10054,Bug,2018-10-30 00:29:56,2019-01-20 17:32:33
IGNITE-10055,Task,2018-10-30 01:34:42,2018-10-30 16:59:25
IGNITE-10056,Bug,2018-10-30 02:45:05,2018-10-30 16:20:28
IGNITE-10057,Bug,2018-10-30 15:33:49,
IGNITE-10058,Bug,2018-10-30 15:48:55,
IGNITE-10059,Bug,2018-10-30 16:12:10,
IGNITE-10060,Test,2018-10-30 16:40:46,2018-10-30 16:43:02
IGNITE-10061,Improvement,2018-10-30 17:23:53,
IGNITE-10062,Bug,2018-10-30 20:15:34,2018-11-03 23:01:01
IGNITE-10063,Bug,2018-10-30 21:38:49,2019-02-01 16:12:28
IGNITE-10064,Bug,2018-10-30 21:51:40,2018-11-01 16:16:02
IGNITE-10065,Bug,2018-10-30 22:14:43,
IGNITE-10066,Bug,2018-10-30 22:23:26,
IGNITE-10067,Bug,2018-10-30 22:47:43,
IGNITE-10068,Task,2018-10-30 23:51:56,
IGNITE-10069,Bug,2018-10-31 00:07:46,2019-04-10 21:07:38
IGNITE-10070,Improvement,2018-10-31 00:26:28,
IGNITE-10071,Task,2018-10-31 02:10:46,2018-12-04 00:05:18
IGNITE-10072,Bug,2018-10-31 07:28:10,
IGNITE-10073,Improvement,2018-10-31 07:35:01,
IGNITE-10074,Improvement,2018-10-31 07:44:30,
IGNITE-10075,Improvement,2018-10-31 07:54:37,
IGNITE-10076,Improvement,2018-10-31 11:23:31,2019-01-11 18:42:10
IGNITE-10077,Improvement,2018-10-31 14:27:23,
IGNITE-10078,Bug,2018-10-31 15:25:04,2019-05-23 00:26:46
IGNITE-10079,Bug,2018-10-31 15:33:45,2018-11-29 19:58:55
IGNITE-10080,Improvement,2018-10-31 17:00:41,2018-11-28 20:54:58
IGNITE-10081,Improvement,2018-10-31 17:03:31,
IGNITE-10082,Bug,2018-10-31 17:39:26,
IGNITE-10083,Improvement,2018-10-31 19:15:59,
IGNITE-10084,Improvement,2018-10-31 19:45:06,2018-11-02 19:47:57
IGNITE-10085,Improvement,2018-10-31 20:09:27,2018-11-12 16:50:39
IGNITE-10086,Task,2018-10-31 20:21:22,
IGNITE-10087,Bug,2018-10-31 20:29:46,2019-01-26 00:52:06
IGNITE-10088,Bug,2018-10-31 21:05:06,
IGNITE-10089,Improvement,2018-10-31 21:24:07,
IGNITE-10090,Task,2018-10-31 21:46:06,
IGNITE-10091,Task,2018-10-31 23:02:21,2018-11-01 01:13:10
IGNITE-10092,Bug,2018-10-31 23:23:31,2018-11-13 23:12:19
IGNITE-10093,Task,2018-10-31 23:36:25,
IGNITE-10094,Task,2018-10-31 23:40:22,2019-08-05 21:27:19
IGNITE-10095,Task,2018-10-31 23:54:31,2019-08-05 22:01:36
IGNITE-10096,Task,2018-10-31 23:57:15,
IGNITE-10097,Task,2018-11-01 00:02:17,
IGNITE-10098,Task,2018-11-01 00:42:31,2018-11-19 23:50:02
IGNITE-10099,Bug,2018-11-01 01:23:35,2018-11-01 02:42:50
IGNITE-10100,Improvement,2018-11-01 07:15:36,
IGNITE-10101,Bug,2018-11-01 14:31:15,2018-11-12 14:08:42
IGNITE-10102,Bug,2018-11-01 15:48:58,2019-02-01 14:31:46
IGNITE-10103,Bug,2018-11-01 16:09:01,2018-11-07 00:44:15
IGNITE-10104,Bug,2018-11-01 16:50:24,2019-04-02 22:45:39
IGNITE-10105,Task,2018-11-01 16:55:32,2018-11-08 14:59:33
IGNITE-10106,Improvement,2018-11-01 16:58:12,2018-11-28 00:57:14
IGNITE-10107,Improvement,2018-11-01 17:11:25,2018-11-06 18:10:29
IGNITE-10108,Bug,2018-11-01 17:14:59,2018-11-30 00:20:07
IGNITE-10109,Bug,2018-11-01 17:25:27,2018-11-06 01:59:57
