fileName,F1,AUC,ER,RI,AP,RR,Popt,ACC
ant-1.4(1.3).csv,0.311284046692607,0.5,0,0,0.055797835440682717,0.43554914706150905,0.5,0.2
ant-1.5(1.4).csv,0.1807909604519774,0.5,0,0,0.01395892415650839,0.2744802519837992,0.5,0.2
"ant-1.5(1.4,1.3).csv",0.1807909604519774,0.5,0,0,0.01395892415650839,0.2744802519837992,0.5,0.2
ant-1.6(1.5).csv,0.3445692883895131,0.5,0,0,0.07211224103385128,0.477056266010859,0.5,0.2
"ant-1.6(1.5,1.4).csv",0.3445692883895131,0.5,0,0,0.07211224103385128,0.477056266010859,0.5,0.2
"ant-1.6(1.5,1.4,1.3).csv",0.3445692883895131,0.5,0,0,0.07211224103385128,0.477056266010859,0.5,0.2
ant-1.7(1.6).csv,0.30970149253731344,0.5,0,0,0.05177759770606393,0.4325679946927765,0.5,0.2
"ant-1.7(1.6,1.5).csv",0.30970149253731344,0.5,0,0,0.05177759770606393,0.4325679946927765,0.5,0.2
"ant-1.7(1.6,1.5,1.4).csv",0.30970149253731344,0.5,0,0,0.05177759770606393,0.4325679946927765,0.5,0.2
"ant-1.7(1.6,1.5,1.4,1.3).csv",0.30970149253731344,0.5,0,0,0.05177759770606393,0.4325679946927765,0.5,0.2
camel-1.2(1.0).csv,0.4227005870841487,0.5,0,0,0.1363780291213405,0.5806125782677475,0.5,0.2
camel-1.4(1.2).csv,0.2564102564102564,0.5,0,0,0.030798777261286985,0.3665368186045251,0.5,0.2
"camel-1.4(1.2,1.0).csv",0.2564102564102564,0.5,0,0,0.030798777261286985,0.3665368186045251,0.5,0.2
camel-1.6(1.4).csv,0.2885648503453569,0.5,0,0,0.04224886833560359,0.40615947123983503,0.5,0.2
"camel-1.6(1.4,1.2).csv",0.2885648503453569,0.5,0,0,0.04224886833560359,0.40615947123983503,0.5,0.2
"camel-1.6(1.4,1.2,1.0).csv",0.2885648503453569,0.5,0,0,0.04224886833560359,0.40615947123983503,0.5,0.2
jedit-4.0(3.2).csv,0.33860045146726864,0.5,0,0,0.0689521512297809,0.4695450310428235,0.5,0.2
jedit-4.1(4.0).csv,0.34497816593886466,0.5,0,0,0.07277179593774777,0.4776805563376801,0.5,0.2
"jedit-4.1(4.0,3.2).csv",0.34497816593886466,0.5,0,0,0.07277179593774777,0.4776805563376801,0.5,0.2
jedit-4.2(4.1).csv,0.20935412026726055,0.5,0,0,0.019296927460272836,0.3093868540420817,0.5,0.2
"jedit-4.2(4.1,4.0).csv",0.20935412026726055,0.5,0,0,0.019296927460272836,0.3093868540420817,0.5,0.2
"jedit-4.2(4.1,4.0,3.2).csv",0.20935412026726055,0.5,0,0,0.019296927460272836,0.3093868540420817,0.5,0.2
jedit-4.3(4.2).csv,0.04322200392927309,0.5,0,0,0.0007721346008646394,0.0884966805946276,0.5,0.2
"jedit-4.3(4.2,4.1).csv",0.04322200392927309,0.5,0,0,0.0007721346008646394,0.0884966805946276,0.5,0.2
"jedit-4.3(4.2,4.1,4.0).csv",0.04322200392927309,0.5,0,0,0.0007721346008646394,0.0884966805946276,0.5,0.2
"jedit-4.3(4.2,4.1,4.0,3.2).csv",0.04322200392927309,0.5,0,0,0.0007721346008646394,0.0884966805946276,0.5,0.2
log4j-1.1(1.0).csv,0.4114285714285714,0.5,0,0,0.13155949748105636,0.5664757490229565,0.5,0.2
log4j-1.2(1.1).csv,0.6559714795008913,0.5,0,0,0.9100315850964397,0.9763540550427076,0.5,0.2
"log4j-1.2(1.1,1.0).csv",0.6559714795008913,0.5,0,0,0.9100315850964397,0.9763540550427076,0.5,0.2
lucene-2.2(2.0).csv,0.55,0.5,0,0,0.3785920328618532,0.774239761309876,0.5,0.2
lucene-2.4(2.2).csv,0.547945205479452,0.5,0,0,0.3712120762844121,0.7706744389747032,0.5,0.2
"lucene-2.4(2.2,2.0).csv",0.547945205479452,0.5,0,0,0.3712120762844121,0.7706744389747032,0.5,0.2
pbeans-2.0(1.0).csv,0.28169014084507044,0.5,0,0,0.04954027992619186,0.4023440303567681,0.5,0.2
poi-2.0(1.5).csv,0.19321148825065276,0.5,0,0,0.016155853169271265,0.2897133876290461,0.5,0.2
poi-2.5(2.0).csv,0.5652173913043478,0.5,0,0,0.425812677399847,0.8002132471077505,0.5,0.2
"poi-2.5(2.0,1.5).csv",0.5652173913043478,0.5,0,0,0.425812677399847,0.8002132471077505,0.5,0.2
poi-3.0(2.5).csv,0.562,0.5,0,0,0.4145683945279242,0.7946000157425298,0.5,0.2
"poi-3.0(2.5,2.0).csv",0.562,0.5,0,0,0.4145683945279242,0.7946000157425298,0.5,0.2
"poi-3.0(2.5,2.0,1.5).csv",0.562,0.5,0,0,0.4145683945279242,0.7946000157425298,0.5,0.2
synapse-1.1(1.0).csv,0.3508771929824561,0.5,0,0,0.0774921707697094,0.485499335655591,0.5,0.2
synapse-1.2(1.1).csv,0.4018691588785047,0.5,0,0,0.11733697170815158,0.5525159129947366,0.5,0.2
"synapse-1.2(1.1,1.0).csv",0.4018691588785047,0.5,0,0,0.11733697170815158,0.5525159129947366,0.5,0.2
velocity-1.5(1.4).csv,0.5702811244979921,0.5,0,0,0.4454839999744195,0.8092226864997533,0.5,0.2
velocity-1.6(1.5).csv,0.4051948051948052,0.5,0,0,0.12095435248536714,0.5570939334356934,0.5,0.2
"velocity-1.6(1.5,1.4).csv",0.4051948051948052,0.5,0,0,0.12095435248536714,0.5570939334356934,0.5,0.2
xalan-2.5(2.4).csv,0.50390625,0.5,0,0,0.2599768428156013,0.6993485575685624,0.5,0.2
xalan-2.6(2.5).csv,0.4843842074248674,0.5,0,0,0.22244178079676968,0.6694606909689855,0.5,0.2
"xalan-2.6(2.5,2.4).csv",0.4843842074248674,0.5,0,0,0.22244178079676968,0.6694606909689855,0.5,0.2
xalan-2.7(2.6).csv,0.6661715558856294,0.5,0,0,0.9955713292884468,0.9988872400497788,0.5,0.2
"xalan-2.7(2.6,2.5).csv",0.6661715558856294,0.5,0,0,0.9955713292884468,0.9988872400497788,0.5,0.2
"xalan-2.7(2.6,2.5,2.4).csv",0.6661715558856294,0.5,0,0,0.9955713292884468,0.9988872400497788,0.5,0.2
xerces-1.2(0.init).csv,0.2422145328719723,0.5,0,0,0.027280895106829055,0.3494355704714323,0.5,0.2
xerces-1.3(1.2).csv,0.2316865417376491,0.5,0,0,0.02435238680798173,0.33653604365870543,0.5,0.2
"xerces-1.3(1.2,0.init).csv",0.2316865417376491,0.5,0,0,0.02435238680798173,0.33653604365870543,0.5,0.2
xerces-1.4(1.3).csv,0.5627476882430648,0.5,0,0,0.41783868926474266,0.7959492785752583,0.5,0.2
"xerces-1.4(1.3,1.2).csv",0.5627476882430648,0.5,0,0,0.41783868926474266,0.7959492785752583,0.5,0.2
"xerces-1.4(1.3,1.2,0.init).csv",0.5627476882430648,0.5,0,0,0.41783868926474266,0.7959492785752583,0.5,0.2
