issueKey,type,createdDateEpoch,resolvedDateEpoch
HADOOP-15175,Bug,2017-09-22 21:23:30,
HADOOP-15176,Sub-task,2018-01-17 21:49:58,2018-02-15 23:59:45
HADOOP-15177,Task,2018-01-18 00:51:34,2018-01-18 12:22:45
HADOOP-15178,Improvement,2018-01-18 04:44:48,2018-02-27 23:39:38
HADOOP-15180,Bug,2018-01-09 18:48:06,2018-04-19 01:43:57
HADOOP-15181,Bug,2018-01-18 19:41:40,2018-01-22 16:20:28
HADOOP-15182,Bug,2018-01-18 23:00:45,2018-01-22 09:54:07
HADOOP-15183,Sub-task,2018-01-20 01:15:36,2019-06-20 17:03:58
HADOOP-15184,Improvement,2018-01-22 16:25:56,2019-09-11 10:11:45
HADOOP-15185,Improvement,2018-01-23 10:09:57,2018-01-24 03:39:25
HADOOP-15186,Improvement,2018-01-23 17:20:06,2018-01-30 01:48:50
HADOOP-15187,Improvement,2018-01-23 18:16:47,2018-02-12 23:13:59
HADOOP-15188,Bug,2018-01-24 01:43:42,
HADOOP-15189,Improvement,2018-01-24 21:19:17,2018-01-28 13:01:25
HADOOP-15190,Improvement,2018-01-25 03:07:58,
HADOOP-15191,Sub-task,2018-01-25 14:10:35,2018-02-22 00:35:34
HADOOP-15192,Improvement,2018-01-25 21:07:43,2018-01-26 05:33:44
HADOOP-15193,Sub-task,2018-01-26 05:55:01,2018-10-09 01:22:46
HADOOP-15194,Improvement,2018-01-26 16:32:50,
HADOOP-15195,Improvement,2018-01-26 21:17:10,2018-02-13 13:05:17
HADOOP-15196,Bug,2018-01-31 12:37:33,
HADOOP-15197,Task,2018-01-31 14:28:58,2018-02-02 07:36:41
HADOOP-15198,Bug,2018-01-31 23:58:41,2018-02-03 03:40:12
HADOOP-15199,Bug,2018-02-01 03:56:40,
HADOOP-15200,Bug,2018-02-01 04:14:27,
HADOOP-15201,Sub-task,2018-02-01 05:00:01,2018-02-20 01:30:31
HADOOP-15202,New Feature,2018-02-01 05:05:38,
HADOOP-15203,New Feature,2018-01-31 08:16:28,
HADOOP-15204,Improvement,2018-02-01 09:51:08,2018-02-15 06:02:14
HADOOP-15205,Bug,2018-02-01 18:56:13,2019-02-06 16:28:08
HADOOP-15206,Bug,2018-02-02 04:43:22,2018-02-17 05:30:21
HADOOP-15208,New Feature,2018-02-06 02:26:14,2018-03-22 13:29:04
HADOOP-15209,Improvement,2018-02-06 02:32:48,2018-03-16 02:07:52
HADOOP-15210,Sub-task,2018-02-06 06:54:46,2018-02-20 21:11:43
HADOOP-15211,Bug,2018-02-06 07:28:38,2018-06-11 13:17:09
HADOOP-15212,Improvement,2018-02-07 01:45:59,2018-02-07 05:45:12
HADOOP-15213,Improvement,2018-02-07 16:57:01,2018-02-13 17:37:44
HADOOP-15214,Sub-task,2018-02-08 01:59:54,2018-02-09 03:00:58
HADOOP-15215,Sub-task,2018-02-08 10:21:43,2018-07-04 04:52:59
HADOOP-15216,Sub-task,2018-02-09 02:41:08,2018-02-20 00:49:25
HADOOP-15217,Bug,2018-02-09 06:22:11,2018-06-06 12:20:39
HADOOP-15218,Improvement,2018-02-09 06:57:38,2019-07-11 23:10:51
HADOOP-15219,Bug,2018-02-10 07:37:34,
HADOOP-15220,Bug,2018-02-12 20:50:23,2018-09-18 05:41:58
HADOOP-15221,Improvement,2018-02-13 01:59:24,
HADOOP-15222,Bug,2018-02-13 06:37:22,
HADOOP-15223,Bug,2018-02-13 14:01:10,2018-02-18 21:22:47
HADOOP-15224,Sub-task,2018-02-13 20:13:42,
HADOOP-15225,Bug,2018-02-13 22:17:01,2019-01-30 20:26:19
HADOOP-15226,Improvement,2018-02-13 23:45:43,2018-09-18 05:41:38
HADOOP-15227,Sub-task,2018-02-14 04:27:25,2018-02-14 18:53:29
HADOOP-15228,Sub-task,2018-02-14 04:57:53,2019-06-26 16:49:01
HADOOP-15229,New Feature,2018-02-14 06:12:02,2019-02-05 20:06:36
HADOOP-15230,Bug,2018-02-14 08:20:34,
HADOOP-15231,New Feature,2018-02-14 09:37:15,
