issueKey,type,createdDateEpoch,resolvedDateEpoch
HADOOP-13114,Improvement,2016-05-07 17:14:00,
HADOOP-13115,Sub-task,2016-05-08 03:45:55,2016-05-08 04:21:07
HADOOP-13116,Bug,2016-05-08 06:31:03,2016-05-12 23:36:57
HADOOP-13117,Sub-task,2016-05-08 08:01:04,2016-05-09 12:07:47
HADOOP-13118,Bug,2016-05-09 00:18:33,2016-05-11 01:04:06
HADOOP-13119,Bug,2016-05-09 02:15:47,2017-02-10 23:05:16
HADOOP-13120,Sub-task,2016-05-09 12:08:20,2016-05-10 03:59:12
HADOOP-13121,Sub-task,2016-05-09 12:11:55,2016-05-09 21:48:01
HADOOP-13122,Sub-task,2016-05-10 07:35:54,2016-05-12 20:58:27
HADOOP-13123,Improvement,2016-05-10 08:18:49,
HADOOP-13124,New Feature,2016-05-10 17:36:21,
HADOOP-13125,Bug,2016-05-11 02:07:08,2016-05-11 21:21:52
HADOOP-13126,Improvement,2016-05-11 02:19:44,
HADOOP-13127,Bug,2016-05-11 06:54:36,2016-09-16 13:47:07
HADOOP-13128,Improvement,2016-05-11 08:15:52,
HADOOP-13129,Sub-task,2016-05-11 15:15:29,2016-05-15 02:34:12
HADOOP-13130,Sub-task,2016-05-11 18:57:35,2016-05-21 23:41:38
HADOOP-13131,Sub-task,2016-05-11 19:06:21,2016-06-02 06:15:12
HADOOP-13132,Bug,2016-05-11 19:42:30,2016-06-01 00:36:28
HADOOP-13133,Task,2016-05-11 21:08:03,2016-05-11 21:40:14
HADOOP-13134,Sub-task,2016-05-11 23:46:17,
HADOOP-13135,Bug,2016-05-12 06:30:42,
HADOOP-13136,Sub-task,2016-05-12 15:08:45,2017-01-06 07:15:41
HADOOP-13137,Bug,2016-05-12 15:24:22,2016-06-01 09:26:56
HADOOP-13138,Bug,2016-05-12 16:29:58,2016-05-19 00:42:45
HADOOP-13139,Task,2016-05-12 20:27:47,2016-07-20 04:11:29
HADOOP-13140,Sub-task,2016-05-13 04:00:13,2016-05-19 00:25:13
HADOOP-13141,Bug,2016-05-13 06:16:39,2016-05-13 06:23:53
HADOOP-13142,Improvement,2016-05-13 06:58:17,2016-05-13 09:28:16
HADOOP-13143,Sub-task,2016-05-13 21:09:26,2017-08-13 01:18:11
HADOOP-13144,Improvement,2016-05-14 06:30:41,
HADOOP-13145,Improvement,2016-05-14 06:52:41,2016-05-22 02:10:58
HADOOP-13146,Improvement,2016-05-14 10:05:51,2016-05-17 06:27:57
HADOOP-13147,Bug,2016-05-14 19:58:07,
HADOOP-13148,Improvement,2016-05-15 04:21:04,2016-05-17 03:00:24
HADOOP-13149,Bug,2016-05-15 06:03:23,2016-06-18 07:26:36
HADOOP-13150,Improvement,2016-05-15 06:31:17,2016-10-07 04:28:46
HADOOP-13151,Sub-task,2016-05-15 06:49:32,2016-05-15 23:26:42
HADOOP-13152,Sub-task,2016-05-15 12:10:55,2016-05-15 22:47:02
HADOOP-13153,Sub-task,2016-05-15 22:31:44,2016-05-15 23:29:18
HADOOP-13154,Sub-task,2016-05-16 21:10:55,2016-05-20 12:41:06
HADOOP-13155,Bug,2016-05-17 01:03:14,2016-06-04 08:05:07
HADOOP-13156,Bug,2016-05-17 01:44:27,2016-05-19 04:41:05
HADOOP-13157,Bug,2016-05-17 02:28:38,2016-05-19 05:58:35
HADOOP-13158,Sub-task,2016-05-17 02:33:41,2016-05-17 20:20:53
HADOOP-13159,Bug,2016-05-17 03:28:38,2016-05-18 06:43:52
HADOOP-13160,Improvement,2016-05-17 05:07:43,2016-05-25 17:54:28
HADOOP-13161,Improvement,2016-05-17 10:02:08,2016-05-17 11:26:27
HADOOP-13162,Sub-task,2016-05-17 12:21:12,2016-06-01 23:03:35
HADOOP-13163,Bug,2016-05-17 12:34:26,2016-05-17 20:16:11
HADOOP-13164,Bug,2016-05-17 14:14:45,2016-09-30 00:01:38
HADOOP-13165,Bug,2016-05-17 16:44:48,2016-05-17 16:52:28
HADOOP-13166,Improvement,2016-05-17 21:55:56,2016-11-23 06:37:02
HADOOP-13167,Bug,2016-05-18 01:52:50,2016-05-18 02:05:00
HADOOP-13168,Improvement,2016-05-18 09:26:13,2016-05-20 06:59:16
HADOOP-13169,Improvement,2016-05-18 10:21:15,2016-09-20 06:28:54
HADOOP-13170,Bug,2016-05-18 11:27:36,2016-05-18 14:50:18
HADOOP-13171,Sub-task,2016-05-18 20:04:22,2016-06-04 00:34:18
HADOOP-13172,Improvement,2016-05-18 21:52:44,
HADOOP-13173,Bug,2016-05-18 22:13:00,2016-05-19 01:47:57
HADOOP-13174,Sub-task,2016-05-19 01:21:59,2017-06-09 12:35:20
HADOOP-13175,Task,2016-05-19 01:23:31,2016-06-10 04:50:58
HADOOP-13176,Test,2016-05-19 02:48:03,2018-09-02 04:19:58
HADOOP-13177,Bug,2016-05-19 04:42:59,2016-05-19 21:26:03
HADOOP-13178,Test,2016-05-19 05:08:11,2016-05-22 01:01:04
HADOOP-13179,Bug,2016-05-19 09:59:57,2016-06-14 18:33:18
HADOOP-13180,Bug,2016-05-19 11:33:28,
HADOOP-13181,Bug,2016-05-19 21:15:57,
HADOOP-13182,Bug,2016-05-20 00:05:48,
HADOOP-13183,Bug,2016-05-20 01:23:43,2016-05-20 13:23:56
HADOOP-13184,Task,2016-05-20 02:42:06,2016-09-26 15:02:09
HADOOP-13185,Bug,2016-05-20 11:36:23,2016-05-20 12:36:37
HADOOP-13186,Bug,2016-05-20 16:43:46,2017-08-12 00:20:12
HADOOP-13187,Sub-task,2016-05-20 17:59:24,
HADOOP-13188,Sub-task,2016-05-21 01:47:03,2016-07-25 22:51:22
HADOOP-13189,Bug,2016-05-21 05:54:36,2016-06-17 10:24:00
HADOOP-13190,Improvement,2016-05-21 12:10:34,2016-08-12 05:21:12
HADOOP-13191,Bug,2016-05-21 14:02:23,2016-09-08 01:46:08
HADOOP-13192,Bug,2016-05-23 19:04:26,2016-06-20 16:14:20
HADOOP-13193,Improvement,2016-05-23 21:37:38,2016-05-28 05:14:10
HADOOP-13194,Improvement,2016-05-20 03:53:25,
HADOOP-13195,Improvement,2016-05-23 23:36:36,
HADOOP-13196,Bug,2016-05-24 01:21:16,
