fileName,Ranked1,Ranked2,Ranked3,Top1_overlap,Top3_overlap
ant-1.4(1.3).csv,-4,1,-4,0.0,0.2
ant-1.5(1.4).csv,0,-6,-12,1.0,0.2
"ant-1.5(1.4,1.3).csv",-5,-1,-4,0.0,0.2
ant-1.6(1.5).csv,-8,0,-14,0.0,0.2
"ant-1.6(1.5,1.4).csv",-12,-6,2,0.0,0.2
"ant-1.6(1.5,1.4,1.3).csv",0,0,-1,1.0,0.5
ant-1.7(1.6).csv,-5,-2,-7,0.0,0.0
"ant-1.7(1.6,1.5).csv",-10,1,-5,0.0,0.2
"ant-1.7(1.6,1.5,1.4).csv",-9,-4,-5,0.0,0.0
"ant-1.7(1.6,1.5,1.4,1.3).csv",0,-4,-6,1.0,0.2
camel-1.2(1.0).csv,-2,1,-11,0.0,0.5
camel-1.4(1.2).csv,-5,-5,2,0.0,0.2
"camel-1.4(1.2,1.0).csv",-5,0,-1,0.0,0.2
camel-1.6(1.4).csv,-6,-1,-10,0.0,0.2
"camel-1.6(1.4,1.2).csv",0,0,-14,1.0,0.5
"camel-1.6(1.4,1.2,1.0).csv",-14,1,-1,0.0,0.2
jedit-4.0(3.2).csv,-12,1,1,0.0,0.5
jedit-4.1(4.0).csv,-2,-13,-9,0.0,0.2
"jedit-4.1(4.0,3.2).csv",-3,-6,-6,0.0,0.0
jedit-4.2(4.1).csv,0,-1,-1,1.0,0.5
"jedit-4.2(4.1,4.0).csv",-3,0,-4,0.0,0.2
"jedit-4.2(4.1,4.0,3.2).csv",0,-11,-13,1.0,0.2
jedit-4.3(4.2).csv,-7,1,-2,0.0,0.2
"jedit-4.3(4.2,4.1).csv",-7,1,1,0.0,0.5
"jedit-4.3(4.2,4.1,4.0).csv",-1,1,-1,0.0,0.5
"jedit-4.3(4.2,4.1,4.0,3.2).csv",-9,1,-11,0.0,0.2
log4j-1.1(1.0).csv,0,-4,-7,1.0,0.2
log4j-1.2(1.1).csv,0,-10,-16,1.0,0.2
"log4j-1.2(1.1,1.0).csv",-2,-9,-4,0.0,0.2
lucene-2.2(2.0).csv,-12,-17,-7,0.0,0.0
lucene-2.4(2.2).csv,-16,-16,-1,0.0,0.0
"lucene-2.4(2.2,2.0).csv",-6,-6,1,0.0,0.2
pbeans-2.0(1.0).csv,-2,-3,-11,0.0,0.2
poi-2.0(1.5).csv,-1,-2,-8,0.0,0.2
poi-2.5(2.0).csv,0,-13,0,1.0,0.5
"poi-2.5(2.0,1.5).csv",-7,0,-12,0.0,0.2
poi-3.0(2.5).csv,-16,1,-2,0.0,0.2
"poi-3.0(2.5,2.0).csv",-6,1,1,0.0,0.5
"poi-3.0(2.5,2.0,1.5).csv",-3,-11,-6,0.0,0.0
synapse-1.1(1.0).csv,-3,-13,-9,0.0,0.0
synapse-1.2(1.1).csv,-2,0,-14,0.0,0.5
"synapse-1.2(1.1,1.0).csv",-2,-5,2,0.0,0.5
velocity-1.5(1.4).csv,-12,-1,-8,0.0,0.2
velocity-1.6(1.5).csv,-19,-10,-4,0.0,0.0
"velocity-1.6(1.5,1.4).csv",-17,-9,-3,0.0,0.0
xalan-2.5(2.4).csv,-4,-1,-15,0.0,0.2
xalan-2.6(2.5).csv,0,0,-5,1.0,0.5
"xalan-2.6(2.5,2.4).csv",-12,-15,-3,0.0,0.0
xalan-2.7(2.6).csv,-5,-14,-2,0.0,0.0
"xalan-2.7(2.6,2.5).csv",0,-4,0,1.0,0.5
"xalan-2.7(2.6,2.5,2.4).csv",0,-11,1,1.0,0.5
xerces-1.2(0.init).csv,-9,-13,-2,0.0,0.0
xerces-1.3(1.2).csv,-8,-11,-1,0.0,0.0
"xerces-1.3(1.2,0.init).csv",-10,-7,1,0.0,0.2
xerces-1.4(1.3).csv,-18,-1,1,0.0,0.5
"xerces-1.4(1.3,1.2).csv",-3,-6,-2,0.0,0.0
"xerces-1.4(1.3,1.2,0.init).csv",-3,1,1,0.0,0.5
