Dataset,c,20%SLOC,10%,20%,30%
Metrics-Repo-2010,0.8,0.575,0.8,0.8,0.775
JIRA-HA-2019,0.84375,0.78125,0.96875,0.90625,0.8125
JIRA-RA-2019,0.8125,0.90625,0.90625,0.8125,0.75
MA-SZZ-2020,0.7083333333333334,0.4375,0.625,0.6041666666666666,0.6875
