fileName,Ranked1,Ranked2,Ranked3,Top1_overlap,Top3_overlap
activemq-5.1.0(5.0.0).csv,-7,-2,1,0.0,0.2
activemq-5.2.0(5.1.0).csv,-3,-51,-36,0.0,0.0
"activemq-5.2.0(5.1.0,5.0.0).csv",-1,-6,-61,0.0,0.2
activemq-5.3.0(5.2.0).csv,-11,-8,-35,0.0,0.0
"activemq-5.3.0(5.2.0,5.1.0).csv",-21,-61,-8,0.0,0.0
"activemq-5.3.0(5.2.0,5.1.0,5.0.0).csv",-56,-7,2,0.0,0.2
activemq-5.8.0(5.3.0).csv,-36,-32,-28,0.0,0.0
"activemq-5.8.0(5.3.0,5.2.0).csv",-9,1,-2,0.0,0.2
"activemq-5.8.0(5.3.0,5.2.0,5.1.0).csv",-14,-25,-18,0.0,0.0
"activemq-5.8.0(5.3.0,5.2.0,5.1.0,5.0.0).csv",-54,-14,-46,0.0,0.0
camel-2.9.0(1.4.0).csv,-13,-53,-38,0.0,0.0
camel-2.10.0(2.9.0).csv,-6,-54,-48,0.0,0.0
"camel-2.10.0(2.9.0,1.4.0).csv",-1,-51,-16,0.0,0.2
camel-2.11.0(2.10.0).csv,-40,-40,-6,0.0,0.0
"camel-2.11.0(2.10.0,2.9.0).csv",-19,-37,-55,0.0,0.0
"camel-2.11.0(2.10.0,2.9.0,1.4.0).csv",0,-1,-9,1.0,0.5
derby-10.3.1.4(10.2.1.6).csv,0,0,-2,1.0,0.5
derby-10.5.1.1(10.3.1.4).csv,-5,0,2,0.0,0.5
"derby-10.5.1.1(10.3.1.4,10.2.1.6).csv",0,-3,-3,1.0,0.2
groovy-1.6.BETA1(1.5.7).csv,-37,-62,-20,0.0,0.0
groovy-1.6.BETA2(1.6.BETA1).csv,-47,-24,-57,0.0,0.0
"groovy-1.6.BETA2(1.6.BETA1,1.5.7).csv",-54,-54,-4,0.0,0.0
hbase-0.95.0(0.94.0).csv,-13,-28,-62,0.0,0.0
hbase-0.95.2(0.95.0).csv,-42,-9,-36,0.0,0.0
"hbase-0.95.2(0.95.0,0.94.0).csv",-48,-23,-59,0.0,0.0
hive-0.10.0(0.9.0).csv,-9,-30,-61,0.0,0.0
hive-0.12.0(0.10.0).csv,-15,-60,-55,0.0,0.0
"hive-0.12.0(0.10.0,0.9.0).csv",-20,-25,-15,0.0,0.0
jruby-1.4.0(1.1.0).csv,-10,-63,-23,0.0,0.0
jruby-1.5.0(1.4.0).csv,0,-27,-47,1.0,0.2
"jruby-1.5.0(1.4.0,1.1.0).csv",-13,-1,-22,0.0,0.2
jruby-1.7.0.preview1(1.5.0).csv,-55,1,-1,0.0,0.2
"jruby-1.7.0.preview1(1.5.0,1.4.0).csv",-45,-8,-55,0.0,0.0
"jruby-1.7.0.preview1(1.5.0,1.4.0,1.1.0).csv",-34,-38,-25,0.0,0.0
lucene-2.9.0(2.3.0).csv,-11,-3,-26,0.0,0.0
lucene-3.0.0(2.9.0).csv,0,-2,-4,1.0,0.2
"lucene-3.0.0(2.9.0,2.3.0).csv",-1,-60,2,0.0,0.5
lucene-3.1.0(3.0.0).csv,-25,1,-11,0.0,0.2
"lucene-3.1.0(3.0.0,2.9.0).csv",-58,-18,2,0.0,0.2
"lucene-3.1.0(3.0.0,2.9.0,2.3.0).csv",0,-51,-57,1.0,0.2
wicket-1.3.0.beta2(1.3.0.beta1).csv,-33,-7,-21,0.0,0.0
wicket-1.5.3.0(1.3.0.beta2).csv,-56,-22,-34,0.0,0.0
"wicket-1.5.3.0(1.3.0.beta2,1.3.0.beta1).csv",-63,-7,-17,0.0,0.0
