fileName,F1,AUC,ER,RI,MCC,AP,RR,Popt,ACC
zeppelin-0.7.0(0.6.2).csv,0.3476874003189793,0.5,0,0,0,0.2765571566530448,0.4809700827214967,0.5,0.2
"zeppelin-0.7.0(0.6.2,0.6.1).csv",0.3476874003189793,0.5,0,0,0,0.2765571566530448,0.4809700827214967,0.5,0.2
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0).csv",0.3476874003189793,0.5,0,0,0,0.2765571566530448,0.4809700827214967,0.5,0.2
zeppelin-0.6.1(0.6.0).csv,0.4198019801980198,0.5,0,0,0,0.3732695607357539,0.5768900170997247,0.5,0.2
"zeppelin-0.6.2(0.6.1,0.6.0).csv",0.4024390243902439,0.5,0,0,0,0.34864742580753705,0.5531971706437052,0.5,0.2
zeppelin-0.6.2(0.6.1).csv,0.4024390243902439,0.5,0,0,0,0.34864742580753705,0.5531971706437052,0.5,0.2
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1,2.2.0).csv",0.15606242496998798,0.5,0,0,0,0.10038993437392107,0.24305246780299236,0.5,0.2
"maven-3.1.1(3.1.0,3.0.5,3.0.4).csv",0.15606242496998798,0.5,0,0,0,0.10038993437392107,0.24305246780299236,0.5,0.2
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1).csv",0.15606242496998798,0.5,0,0,0,0.10038993437392107,0.24305246780299236,0.5,0.2
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0,0.5.6).csv",0.3476874003189793,0.5,0,0,0,0.2765571566530448,0.4809700827214967,0.5,0.2
flume-1.3.0(1.2.0).csv,0.3874172185430464,0.5,0,0,0,0.3263934194793896,0.532930119772209,0.5,0.2
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0,0.5.6,0.5.5).csv",0.3476874003189793,0.5,0,0,0,0.2765571566530448,0.4809700827214967,0.5,0.2
"zeppelin-0.6.2(0.6.1,0.6.0,0.5.6).csv",0.4024390243902439,0.5,0,0,0,0.34864742580753705,0.5531971706437052,0.5,0.2
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3).csv",0.15606242496998798,0.5,0,0,0,0.10038993437392107,0.24305246780299236,0.5,0.2
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0,0.5.6,0.5.5,0.5.0).csv",0.3476874003189793,0.5,0,0,0,0.2765571566530448,0.4809700827214967,0.5,0.2
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1,0.6.0).csv",0.3256578947368421,0.5,0,0,0,0.2518392155917623,0.4528981346746242,0.5,0.2
"zeppelin-0.6.2(0.6.1,0.6.0,0.5.6,0.5.5).csv",0.4024390243902439,0.5,0,0,0,0.34864742580753705,0.5531971706437052,0.5,0.2
flume-1.3.1(1.3.0).csv,0.3658119658119658,0.5,0,0,0,0.2989773287344791,0.5044749218517511,0.5,0.2
"zeppelin-0.6.1(0.6.0,0.5.6).csv",0.4198019801980198,0.5,0,0,0,0.3732695607357539,0.5768900170997247,0.5,0.2
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1,0.6.0,0.5.6).csv",0.3256578947368421,0.5,0,0,0,0.2518392155917623,0.4528981346746242,0.5,0.2
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1).csv",0.3256578947368421,0.5,0,0,0,0.2518392155917623,0.4528981346746242,0.5,0.2
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2,0.6.1,0.6.0).csv",0.32066115702479336,0.5,0,0,0,0.2464391776653337,0.4465885492132387,0.5,0.2
