Dataset,c,20%SLOC,10%,20%,30%
Metrics-Repo-2010,0.825,0.5,0.775,0.875,0.825
JIRA-HA-2019,0.96875,0.875,0.90625,0.875,0.8125
JIRA-RA-2019,0.84375,0.9375,0.875,0.875,0.78125
MA-SZZ-2020,0.6458333333333334,0.4583333333333333,0.5625,0.6875,0.5833333333333334
