issueKey,type,createdDateEpoch,resolvedDateEpoch
FLINK-6005,Improvement,2017-03-09 19:23:17,2017-03-10 21:56:00
FLINK-6006,Bug,2017-03-09 20:16:11,2017-03-15 22:39:24
FLINK-6007,Bug,2017-03-09 23:39:21,2017-03-14 03:11:53
FLINK-6008,Improvement,2017-03-10 01:42:10,2017-07-05 01:17:50
FLINK-6009,Improvement,2017-03-10 04:18:57,2017-05-20 00:17:10
FLINK-6010,Bug,2017-03-10 04:51:04,2017-03-15 19:22:08
FLINK-6011,Sub-task,2017-03-10 06:04:37,2017-04-05 21:10:47
FLINK-6012,Sub-task,2017-03-10 06:25:06,2017-04-07 22:38:32
FLINK-6013,Improvement,2017-03-10 09:35:23,2017-05-13 04:14:10
FLINK-6014,Sub-task,2017-03-10 10:13:06,2017-04-23 19:41:58
FLINK-6015,Bug,2017-03-10 11:28:55,2017-03-10 15:32:16
FLINK-6016,Bug,2017-03-10 11:50:54,
FLINK-6017,Bug,2017-03-10 12:31:55,2017-03-11 05:12:30
FLINK-6018,Improvement,2017-03-10 12:33:56,2017-03-24 13:19:46
FLINK-6019,Bug,2017-03-10 16:11:35,2019-09-27 17:41:26
FLINK-6020,Sub-task,2017-03-10 16:32:48,2017-05-17 14:21:32
FLINK-6021,Bug,2017-03-10 18:28:11,2017-05-05 16:49:36
FLINK-6022,Improvement,2017-03-10 18:50:12,2018-11-20 02:29:18
FLINK-6023,Bug,2017-03-10 19:54:20,2017-03-11 10:33:29
FLINK-6024,Improvement,2017-03-11 15:31:34,
FLINK-6025,Bug,2017-03-11 18:58:36,2017-03-13 23:55:27
FLINK-6026,Bug,2017-03-13 16:08:06,2017-03-16 06:00:08
FLINK-6027,Bug,2017-03-13 16:48:38,
FLINK-6028,Bug,2017-03-13 16:52:20,
FLINK-6029,Bug,2017-03-13 17:03:38,
FLINK-6030,Bug,2017-03-13 20:08:13,2017-04-06 18:49:36
FLINK-6031,Bug,2017-03-13 21:32:11,2017-05-18 20:05:29
FLINK-6032,Bug,2017-03-14 03:36:02,2017-03-16 18:42:34
FLINK-6033,Improvement,2017-03-14 04:46:55,2017-05-07 21:53:15
FLINK-6034,Sub-task,2017-03-14 11:37:46,2017-03-29 02:10:31
FLINK-6035,Bug,2017-03-14 14:25:37,
FLINK-6036,Sub-task,2017-03-14 14:59:05,2019-01-30 18:17:55
FLINK-6037,Sub-task,2017-03-14 15:00:51,2017-03-21 18:54:28
FLINK-6038,Improvement,2017-03-14 15:43:26,2017-06-01 08:15:29
FLINK-6039,Improvement,2017-03-14 16:40:58,2017-03-22 17:52:31
FLINK-6040,Bug,2017-03-14 18:05:59,2017-03-15 09:14:19
FLINK-6041,Improvement,2017-03-14 20:21:27,2017-03-16 23:11:17
FLINK-6042,Improvement,2017-03-14 20:23:36,
FLINK-6043,Improvement,2017-03-14 20:34:58,2017-07-05 01:16:13
FLINK-6044,Bug,2017-03-14 20:48:39,2017-03-15 23:02:32
FLINK-6045,Bug,2017-03-14 20:49:00,
FLINK-6046,New Feature,2017-03-14 21:44:16,2017-10-25 00:10:43
FLINK-6047,New Feature,2017-03-14 23:49:53,2017-05-06 07:59:24
FLINK-6048,New Feature,2017-03-14 23:52:57,2017-05-05 21:28:32
FLINK-6049,Improvement,2017-03-15 00:07:40,
FLINK-6050,Improvement,2017-03-15 00:27:40,2017-03-21 17:56:41
FLINK-6051,Bug,2017-03-15 01:02:05,2017-03-16 00:23:12
FLINK-6052,Bug,2017-03-15 03:30:39,2017-04-06 23:30:56
FLINK-6053,Improvement,2017-03-15 06:12:42,
FLINK-6054,New Feature,2017-03-15 07:24:41,
FLINK-6055,New Feature,2017-03-15 10:41:52,2017-03-29 17:49:30
FLINK-6056,Wish,2017-03-15 16:03:59,2017-03-22 04:40:08
FLINK-6057,Bug,2017-03-15 17:01:26,2017-03-15 20:50:50
FLINK-6058,Improvement,2017-03-15 18:02:33,2017-07-11 17:28:56
FLINK-6059,Bug,2017-03-15 18:15:06,2017-04-29 07:42:52
FLINK-6060,Wish,2017-03-15 18:41:23,2019-09-27 17:48:26
FLINK-6061,Bug,2017-03-15 18:44:00,2017-03-15 22:31:33
FLINK-6062,New Feature,2017-03-15 20:28:07,2017-05-16 16:36:25
FLINK-6063,Bug,2017-03-15 22:35:37,2017-03-25 00:51:10
FLINK-6064,Bug,2017-03-15 23:16:54,2017-03-16 21:37:17
FLINK-6065,Improvement,2017-03-16 01:48:04,
FLINK-6066,Improvement,2017-03-16 14:38:01,2019-01-30 18:18:38
FLINK-6067,Bug,2017-03-16 14:52:27,2017-03-19 14:36:37
FLINK-6068,Improvement,2017-03-16 16:07:05,2017-03-22 17:40:57
FLINK-6069,Improvement,2017-03-16 16:34:19,2017-03-31 19:18:53
FLINK-6070,Improvement,2017-03-16 16:53:42,
FLINK-6071,Improvement,2017-03-16 17:41:35,2017-05-22 22:30:38
FLINK-6072,Bug,2017-03-16 18:04:29,
FLINK-6073,New Feature,2017-03-16 21:19:53,2018-07-24 20:24:26
FLINK-6074,Bug,2017-03-16 21:25:51,2017-03-20 13:38:20
FLINK-6075,New Feature,2017-03-16 21:52:41,
FLINK-6076,Improvement,2017-03-16 21:57:58,2017-03-17 22:53:29
FLINK-6077,New Feature,2017-03-16 22:01:44,
FLINK-6078,Bug,2017-03-16 22:50:28,2017-05-05 19:49:59
FLINK-6079,Bug,2017-03-16 22:58:34,2017-04-07 01:38:21
FLINK-6080,Bug,2017-03-16 23:04:21,2017-03-22 20:54:21
FLINK-6081,New Feature,2017-03-16 23:31:04,
FLINK-6082,New Feature,2017-03-16 23:38:43,
FLINK-6083,New Feature,2017-03-17 00:21:33,2019-09-27 17:49:40
FLINK-6084,Bug,2017-03-17 01:08:10,2017-03-22 04:32:12
FLINK-6085,Improvement,2017-03-17 02:16:33,2019-09-27 17:50:40
FLINK-6086,Improvement,2017-03-17 06:25:32,2017-04-06 05:00:43
FLINK-6087,Bug,2017-03-17 06:53:00,2018-06-25 20:55:07
FLINK-6088,Bug,2017-03-17 08:40:21,2019-02-28 21:07:15
FLINK-6089,Sub-task,2017-03-17 11:59:37,2017-03-25 03:35:29
FLINK-6090,Sub-task,2017-03-17 12:00:34,2017-04-18 09:32:17
FLINK-6091,Sub-task,2017-03-17 12:00:53,2017-04-26 19:52:49
FLINK-6092,New Feature,2017-03-17 12:01:45,2019-01-30 18:25:21
FLINK-6093,Sub-task,2017-03-17 12:02:24,2017-05-03 20:21:22
FLINK-6094,Sub-task,2017-03-17 12:03:09,2018-01-09 17:12:47
FLINK-6095,Improvement,2017-03-17 15:40:33,2019-03-11 14:43:10
FLINK-6096,Improvement,2017-03-17 16:09:39,2019-10-15 19:41:45
FLINK-6097,Improvement,2017-03-17 16:20:13,2017-04-28 11:29:56
FLINK-6098,Bug,2017-03-17 17:41:52,
FLINK-6099,Wish,2017-03-17 17:45:16,
FLINK-6100,Improvement,2017-03-17 18:10:33,2018-03-15 18:17:52
FLINK-6101,Bug,2017-03-17 18:55:24,2019-01-22 09:47:27
FLINK-6102,Task,2017-03-17 19:08:56,2018-01-24 00:57:48
FLINK-6103,Bug,2017-03-17 23:20:01,2017-04-21 15:56:15
FLINK-6104,Bug,2017-03-17 23:29:27,2017-04-18 19:47:33
FLINK-6105,Bug,2017-03-17 23:36:09,2019-10-18 19:17:38
FLINK-6106,Wish,2017-03-18 11:28:20,2017-12-04 22:27:59
FLINK-6107,Sub-task,2017-03-18 14:58:55,2017-04-26 20:25:13
FLINK-6108,New Feature,2017-03-18 15:00:00,2017-03-18 20:36:15
FLINK-6109,New Feature,2017-03-18 15:22:43,
FLINK-6110,Bug,2017-03-18 17:12:19,2017-03-18 20:24:40
FLINK-6111,Improvement,2017-03-18 19:59:57,2017-03-18 23:14:05
FLINK-6112,New Feature,2017-03-18 20:43:07,2017-04-30 21:20:10
FLINK-6113,Improvement,2017-03-18 23:00:45,
FLINK-6114,Bug,2017-03-19 14:06:16,
FLINK-6115,Bug,2017-03-19 14:49:10,
FLINK-6116,Bug,2017-03-19 14:58:44,
FLINK-6117,Sub-task,2017-03-19 16:23:18,2017-04-21 20:31:40
FLINK-6118,Bug,2017-03-20 04:06:39,
FLINK-6119,Bug,2017-03-20 10:24:23,2019-09-27 17:53:44
FLINK-6120,Improvement,2017-03-20 10:41:40,2017-04-28 00:08:44
FLINK-6121,Improvement,2017-03-20 15:33:00,2017-03-20 16:39:27
FLINK-6122,Improvement,2017-03-20 15:33:07,2017-03-20 17:48:17
FLINK-6123,Bug,2017-03-20 17:20:21,2017-03-20 17:22:00
FLINK-6124,Improvement,2017-03-20 17:30:21,2017-03-21 19:24:34
FLINK-6125,Bug,2017-03-20 17:34:19,2019-03-29 19:33:14
