fileName,Ranked1,Ranked2,Ranked3,Top1_overlap,Top3_overlap
activemq-5.1.0(5.0.0).csv,-64,0,2,0.0,0.5
activemq-5.2.0(5.1.0).csv,-63,-36,-58,0.0,0.0
"activemq-5.2.0(5.1.0,5.0.0).csv",0,0,-54,1.0,0.5
activemq-5.3.0(5.2.0).csv,-50,-48,-61,0.0,0.0
"activemq-5.3.0(5.2.0,5.1.0).csv",-53,-35,-6,0.0,0.0
"activemq-5.3.0(5.2.0,5.1.0,5.0.0).csv",-14,0,-22,0.0,0.2
activemq-5.8.0(5.3.0).csv,-53,-53,-18,0.0,0.0
"activemq-5.8.0(5.3.0,5.2.0).csv",-36,-49,-21,0.0,0.0
"activemq-5.8.0(5.3.0,5.2.0,5.1.0).csv",-1,-50,-2,0.0,0.2
"activemq-5.8.0(5.3.0,5.2.0,5.1.0,5.0.0).csv",-1,-3,-9,0.0,0.2
camel-2.9.0(1.4.0).csv,0,-14,-30,1.0,0.2
camel-2.10.0(2.9.0).csv,-1,-12,-5,0.0,0.2
"camel-2.10.0(2.9.0,1.4.0).csv",0,-17,1,1.0,0.5
camel-2.11.0(2.10.0).csv,-17,-2,-20,0.0,0.0
"camel-2.11.0(2.10.0,2.9.0).csv",0,-6,-1,1.0,0.2
"camel-2.11.0(2.10.0,2.9.0,1.4.0).csv",-9,-7,2,0.0,0.2
derby-10.3.1.4(10.2.1.6).csv,0,0,-12,1.0,0.5
derby-10.5.1.1(10.3.1.4).csv,-6,1,0,0.0,0.5
"derby-10.5.1.1(10.3.1.4,10.2.1.6).csv",-1,-1,-3,0.0,0.5
groovy-1.6.BETA1(1.5.7).csv,0,-1,-40,1.0,0.5
groovy-1.6.BETA2(1.6.BETA1).csv,-9,-10,-54,0.0,0.0
"groovy-1.6.BETA2(1.6.BETA1,1.5.7).csv",-29,-46,-54,0.0,0.0
hbase-0.95.0(0.94.0).csv,-59,-13,-20,0.0,0.0
hbase-0.95.2(0.95.0).csv,-40,1,-28,0.0,0.2
"hbase-0.95.2(0.95.0,0.94.0).csv",-12,-24,-6,0.0,0.0
hive-0.10.0(0.9.0).csv,-7,-54,-3,0.0,0.0
hive-0.12.0(0.10.0).csv,-21,-61,-41,0.0,0.0
"hive-0.12.0(0.10.0,0.9.0).csv",-5,1,-20,0.0,0.2
jruby-1.4.0(1.1.0).csv,-24,1,-33,0.0,0.2
jruby-1.5.0(1.4.0).csv,-6,-12,-25,0.0,0.0
"jruby-1.5.0(1.4.0,1.1.0).csv",-25,-20,1,0.0,0.2
jruby-1.7.0.preview1(1.5.0).csv,0,-9,-53,1.0,0.2
"jruby-1.7.0.preview1(1.5.0,1.4.0).csv",-4,-53,-23,0.0,0.0
"jruby-1.7.0.preview1(1.5.0,1.4.0,1.1.0).csv",-4,-4,-59,0.0,0.0
lucene-2.9.0(2.3.0).csv,0,0,-22,1.0,0.5
lucene-3.0.0(2.9.0).csv,-1,-1,-1,0.0,0.5
"lucene-3.0.0(2.9.0,2.3.0).csv",-1,1,0,0.0,1.0
lucene-3.1.0(3.0.0).csv,-31,-6,-2,0.0,0.0
"lucene-3.1.0(3.0.0,2.9.0).csv",-5,-25,-4,0.0,0.0
"lucene-3.1.0(3.0.0,2.9.0,2.3.0).csv",-36,1,-15,0.0,0.2
wicket-1.3.0.beta2(1.3.0.beta1).csv,-15,0,-35,0.0,0.2
wicket-1.5.3.0(1.3.0.beta2).csv,-6,-46,-1,0.0,0.0
"wicket-1.5.3.0(1.3.0.beta2,1.3.0.beta1).csv",-9,-1,-55,0.0,0.2
