issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
ZEPPELIN-4007,Bug,Fixed,Closed,2019/2/14 15:58,2019/2/28 8:42
ZEPPELIN-4008,Bug,Unresolved,Open,2019/2/14 21:26,
ZEPPELIN-4009,Bug,Unresolved,Open,2019/2/16 7:36,
ZEPPELIN-4010,Improvement,Fixed,Closed,2019/2/16 13:25,2019/2/16 13:31
ZEPPELIN-4011,Bug,Fixed,Resolved,2019/2/18 1:46,2019/2/27 13:24
ZEPPELIN-4012,Bug,Fixed,Resolved,2019/2/18 3:53,2019/2/27 13:25
ZEPPELIN-4013,Bug,Not A Problem,Resolved,2019/2/19 12:11,2019/3/5 10:31
ZEPPELIN-4014,Bug,Fixed,Resolved,2019/2/20 3:03,2019/9/10 9:33
ZEPPELIN-4015,Improvement,Unresolved,Open,2019/2/22 5:07,
ZEPPELIN-4016,Bug,Unresolved,Open,2019/2/24 16:48,
ZEPPELIN-4017,Bug,Unresolved,Open,2019/2/24 16:50,
ZEPPELIN-4018,New Feature,Unresolved,Open,2019/2/25 15:57,
ZEPPELIN-4019,Sub-task,Fixed,Resolved,2019/2/25 16:19,2019/3/7 9:34
ZEPPELIN-4020,Bug,Unresolved,Open,2019/2/26 3:28,
ZEPPELIN-4021,Bug,Unresolved,Open,2019/2/26 4:18,
ZEPPELIN-4022,Task,Unresolved,Open,2019/2/27 2:35,
ZEPPELIN-4023,Task,Unresolved,Open,2019/2/27 2:40,
ZEPPELIN-4024,Task,Unresolved,Open,2019/2/27 3:54,
ZEPPELIN-4025,Bug,Unresolved,Open,2019/2/28 0:25,
ZEPPELIN-4026,Bug,Fixed,Resolved,2019/3/3 10:35,2019/3/4 12:42
ZEPPELIN-4027,Bug,Unresolved,Open,2019/3/5 1:10,
ZEPPELIN-4028,Bug,Fixed,Resolved,2019/3/5 1:17,2019/3/13 9:41
ZEPPELIN-4029,Improvement,Unresolved,Open,2019/3/5 7:44,
ZEPPELIN-4030,Bug,Fixed,Closed,2019/3/6 11:25,2019/3/13 9:56
ZEPPELIN-4031,Bug,Unresolved,Open,2019/3/6 11:45,
ZEPPELIN-4032,Improvement,Unresolved,Open,2019/3/6 15:01,
ZEPPELIN-4033,Improvement,Fixed,Resolved,2019/3/6 17:30,2019/3/7 9:33
ZEPPELIN-4034,Improvement,Unresolved,Open,2019/3/6 21:10,
ZEPPELIN-4035,Improvement,Fixed,Resolved,2019/3/6 22:37,2019/3/7 9:32
ZEPPELIN-4036,Improvement,Unresolved,Open,2019/3/7 10:17,
ZEPPELIN-4037,Improvement,Unresolved,Open,2019/3/7 11:36,
ZEPPELIN-4038,Improvement,Fixed,Resolved,2019/3/7 12:19,2019/4/10 10:59
ZEPPELIN-4039,Bug,Fixed,Resolved,2019/3/7 17:00,2019/3/11 11:38
ZEPPELIN-4040,Wish,Unresolved,In Progress,2019/3/8 0:10,
ZEPPELIN-4041,Improvement,Fixed,Closed,2019/3/8 0:14,2019/3/11 9:40
ZEPPELIN-4042,Bug,Fixed,Closed,2019/3/8 11:20,2019/3/8 15:57
ZEPPELIN-4043,Improvement,Fixed,Resolved,2019/3/8 16:12,2019/4/11 13:22
ZEPPELIN-4044,Bug,Unresolved,Open,2019/3/8 18:08,
ZEPPELIN-4045,Bug,Unresolved,Open,2019/3/8 22:09,
ZEPPELIN-4046,Bug,Unresolved,Open,2019/3/9 22:06,
ZEPPELIN-4047,Improvement,Unresolved,Open,2019/3/10 14:22,
ZEPPELIN-4048,Improvement,Fixed,Resolved,2019/3/10 22:38,2019/3/12 15:20
ZEPPELIN-4049,Sub-task,Fixed,Resolved,2019/3/11 12:17,2019/3/28 9:56
ZEPPELIN-4050,New Feature,Unresolved,In Progress,2019/3/11 12:35,
ZEPPELIN-4051,Bug,Fixed,Resolved,2019/3/11 13:52,2019/3/12 15:19
ZEPPELIN-4052,New Feature,Unresolved,Open,2019/3/11 14:51,
ZEPPELIN-4053,New Feature,Unresolved,Open,2019/3/11 22:33,
ZEPPELIN-4054,Bug,Fixed,Closed,2019/3/12 11:36,2019/3/13 15:27
ZEPPELIN-4055,Bug,Duplicate,Resolved,2019/3/12 11:43,2019/8/31 12:07
ZEPPELIN-4056,Bug,Unresolved,Reopened,2019/3/12 11:45,
