issueKey,type,createdDateEpoch,resolvedDateEpoch
KAFKA-5014,Bug,2017-04-05 21:43:29,2017-04-21 05:09:47
KAFKA-5015,Improvement,2017-04-05 21:43:46,2017-09-22 19:36:37
KAFKA-5016,Bug,2017-04-05 22:17:11,2017-04-27 23:11:23
KAFKA-5017,Sub-task,2017-04-06 07:38:43,2017-05-26 01:47:38
KAFKA-5018,Sub-task,2017-04-06 07:42:19,
KAFKA-5019,Sub-task,2017-04-06 09:22:12,2017-06-03 13:37:17
KAFKA-5020,Sub-task,2017-04-06 09:31:12,2017-07-01 00:23:22
KAFKA-5021,Sub-task,2017-04-06 09:32:15,2017-06-21 07:57:17
KAFKA-5022,Sub-task,2017-04-06 09:34:55,
KAFKA-5023,Sub-task,2017-04-06 10:03:03,
KAFKA-5024,Sub-task,2017-04-06 10:04:05,2017-06-03 08:22:23
KAFKA-5025,Sub-task,2017-04-06 10:15:41,
KAFKA-5026,Sub-task,2017-04-06 10:22:43,
KAFKA-5027,Improvement,2017-04-06 13:29:36,
KAFKA-5028,Sub-task,2017-04-06 13:30:43,2017-04-27 23:51:38
KAFKA-5029,Sub-task,2017-04-06 13:48:00,
KAFKA-5030,Sub-task,2017-04-06 17:30:48,
KAFKA-5031,Sub-task,2017-04-06 17:32:30,2017-06-17 13:08:57
KAFKA-5032,Sub-task,2017-04-06 17:49:01,2017-06-27 22:19:26
KAFKA-5033,Sub-task,2017-04-06 18:17:28,2017-05-19 04:07:26
KAFKA-5034,Bug,2017-04-07 05:46:33,
KAFKA-5035,Bug,2017-04-07 06:23:52,
KAFKA-5036,Improvement,2017-04-07 06:31:34,2017-05-18 09:55:07
KAFKA-5037,Bug,2017-04-07 07:19:16,2018-07-20 06:23:13
KAFKA-5038,Bug,2017-04-07 07:59:48,2017-04-12 23:34:43
KAFKA-5039,Bug,2017-04-07 14:12:53,2018-05-23 03:08:40
KAFKA-5040,Bug,2017-04-07 18:28:15,2017-04-07 20:40:15
KAFKA-5041,New Feature,2017-04-08 00:09:40,
KAFKA-5042,Bug,2017-04-08 00:10:14,2017-04-08 01:14:33
KAFKA-5043,Bug,2017-04-08 06:13:58,2017-04-11 16:31:22
KAFKA-5044,Bug,2017-04-08 06:23:24,2017-04-10 19:47:36
KAFKA-5045,Task,2017-04-09 22:07:41,2017-05-04 07:16:10
