fileName,Ranked1,Ranked2,Ranked3,Top1_overlap,Top3_overlap
zeppelin-0.5.5(0.5.0).csv,-6,0,-2,0.0,0.2
zeppelin-0.5.6(0.5.5).csv,-38,0,-6,0.0,0.2
"zeppelin-0.5.6(0.5.5,0.5.0).csv",-1,1,-12,0.0,0.5
zeppelin-0.6.0(0.5.6).csv,-33,-24,-8,0.0,0.0
"zeppelin-0.6.0(0.5.6,0.5.5).csv",-14,-11,-25,0.0,0.0
"zeppelin-0.6.0(0.5.6,0.5.5,0.5.0).csv",-7,-36,0,0.0,0.2
zeppelin-0.6.1(0.6.0).csv,-42,-30,2,0.0,0.2
"zeppelin-0.6.1(0.6.0,0.5.6).csv",-29,-41,-3,0.0,0.0
"zeppelin-0.6.1(0.6.0,0.5.6,0.5.5).csv",0,0,-1,1.0,0.5
"zeppelin-0.6.1(0.6.0,0.5.6,0.5.5,0.5.0).csv",-1,-1,2,0.0,1.0
zeppelin-0.6.2(0.6.1).csv,-33,-31,0,0.0,0.2
"zeppelin-0.6.2(0.6.1,0.6.0).csv",0,-22,-38,1.0,0.2
"zeppelin-0.6.2(0.6.1,0.6.0,0.5.6).csv",-21,-8,1,0.0,0.2
"zeppelin-0.6.2(0.6.1,0.6.0,0.5.6,0.5.5).csv",-9,-7,0,0.0,0.2
"zeppelin-0.6.2(0.6.1,0.6.0,0.5.6,0.5.5,0.5.0).csv",-4,-5,-5,0.0,0.0
zeppelin-0.7.0(0.6.2).csv,-27,0,-13,0.0,0.2
"zeppelin-0.7.0(0.6.2,0.6.1).csv",-42,0,-14,0.0,0.2
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0).csv",-9,-15,-25,0.0,0.0
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0,0.5.6).csv",-1,-38,-8,0.0,0.2
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0,0.5.6,0.5.5).csv",-5,1,-12,0.0,0.2
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0,0.5.6,0.5.5,0.5.0).csv",-4,-4,-5,0.0,0.0
zeppelin-0.7.1(0.7.0).csv,-1,-38,-10,0.0,0.2
"zeppelin-0.7.1(0.7.0,0.6.2).csv",0,-25,-31,1.0,0.2
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1).csv",-24,-6,-36,0.0,0.0
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1,0.6.0).csv",-9,1,0,0.0,0.5
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1,0.6.0,0.5.6).csv",0,-33,-2,1.0,0.2
