issueKey,type,createdDateEpoch,resolvedDateEpoch
PIG-4023,Bug,2014-06-19 10:15:20,2014-06-25 13:42:45
PIG-4024,Improvement,2014-06-19 10:17:14,2014-06-25 13:55:50
PIG-4025,Improvement,2014-06-19 10:18:10,2014-06-26 12:20:30
PIG-4026,Bug,2014-06-19 20:45:03,2014-06-20 16:06:47
PIG-4027,Bug,2014-06-20 07:04:15,2014-06-20 07:57:40
PIG-4028,Bug,2014-06-20 08:56:42,2014-06-20 09:28:44
PIG-4029,Bug,2014-06-21 04:09:00,2014-06-22 11:07:20
PIG-4030,Bug,2014-06-21 06:03:29,2014-06-22 10:51:03
PIG-4031,Bug,2014-06-21 07:23:07,2014-06-22 11:10:18
PIG-4032,Bug,2014-06-22 14:52:25,2014-06-23 04:10:04
PIG-4033,Bug,2014-06-23 10:23:00,2014-06-23 11:10:56
PIG-4034,Bug,2014-06-23 11:46:45,2014-06-23 11:55:57
PIG-4035,Bug,2014-06-23 12:35:29,2014-06-23 12:59:02
PIG-4036,Bug,2014-06-23 12:48:49,2014-06-27 13:12:00
PIG-4037,Bug,2014-06-25 04:12:54,2014-06-27 04:38:24
PIG-4038,Bug,2014-06-26 04:46:40,2014-06-26 12:24:29
PIG-4039,Sub-task,2014-06-27 00:44:58,2014-10-23 01:43:32
PIG-4040,Sub-task,2014-06-27 00:54:31,2014-06-27 06:49:35
PIG-4041,Bug,2014-06-27 05:10:22,2014-06-27 06:48:33
PIG-4042,Bug,2014-06-27 22:29:06,
PIG-4043,Bug,2014-06-28 10:24:00,2014-06-30 11:30:11
PIG-4044,Bug,2014-06-30 12:14:38,2014-07-01 03:42:52
PIG-4045,Improvement,2014-06-30 12:28:03,
PIG-4046,Bug,2014-07-01 01:57:12,2014-09-28 09:06:04
PIG-4047,Improvement,2014-07-01 14:33:35,2014-07-27 02:14:29
PIG-4048,Bug,2014-07-05 03:04:36,2014-07-07 00:08:46
PIG-4049,Sub-task,2014-07-07 03:54:45,
PIG-4050,Bug,2014-07-08 03:11:32,2014-09-28 08:59:02
PIG-4051,Bug,2014-07-08 06:47:18,2014-10-11 16:37:13
PIG-4052,Bug,2014-07-10 14:03:53,2014-07-27 14:13:38
PIG-4053,Bug,2014-07-10 14:09:54,2014-07-27 14:10:12
PIG-4054,Improvement,2014-07-12 02:32:42,2014-07-27 02:15:42
PIG-4055,Bug,2014-07-12 06:06:21,2014-07-12 10:30:35
PIG-4056,Bug,2014-07-13 08:12:17,2014-07-18 05:38:03
PIG-4057,Bug,2014-07-15 01:52:23,2014-07-28 10:54:59
PIG-4058,Bug,2014-07-16 04:57:40,2014-07-16 08:02:13
PIG-4059,New Feature,2014-07-17 22:54:12,2017-05-30 05:05:54
PIG-4060,Sub-task,2014-07-18 10:21:22,2014-07-21 12:56:56
PIG-4061,Sub-task,2014-07-19 06:49:38,2014-08-22 00:59:59
PIG-4062,Improvement,2014-07-19 23:28:30,2014-07-22 00:06:49
PIG-4063,Bug,2014-07-21 21:12:52,
PIG-4064,Sub-task,2014-07-22 03:22:33,2014-07-27 02:03:50
PIG-4065,Sub-task,2014-07-22 07:58:12,2014-07-27 09:26:51
PIG-4066,Improvement,2014-07-22 17:11:17,2014-12-13 04:17:08
PIG-4067,Bug,2014-07-23 00:36:45,2014-07-24 00:35:12
PIG-4068,Sub-task,2014-07-24 06:41:54,2014-07-24 10:06:00
PIG-4069,Sub-task,2014-07-25 02:42:25,2014-11-10 13:36:42
PIG-4070,Sub-task,2014-07-25 05:36:30,2014-07-25 13:13:05
PIG-4071,Bug,2014-07-25 07:05:18,2014-07-29 08:20:37
PIG-4072,Improvement,2014-07-25 07:19:30,
PIG-4073,Bug,2014-07-25 10:59:43,
PIG-4074,Bug,2014-07-26 05:00:04,2014-07-27 14:37:24
PIG-4075,Bug,2014-07-26 05:13:34,2014-07-26 06:30:47
PIG-4076,Bug,2014-07-26 05:55:16,2014-08-24 11:22:58
PIG-4077,Improvement,2014-07-27 09:29:04,2014-07-29 13:07:01
PIG-4078,Sub-task,2014-07-28 11:17:08,2014-07-29 13:00:56
PIG-4079,Bug,2014-07-29 04:36:40,2014-07-29 13:24:43
PIG-4080,Improvement,2014-07-29 12:43:22,2014-09-26 05:39:40
PIG-4081,Bug,2014-07-29 23:08:20,2014-07-30 01:27:13
PIG-4082,Bug,2014-07-30 07:47:43,2014-07-30 11:45:23
PIG-4083,Bug,2014-07-30 16:56:01,2014-08-05 03:34:39
PIG-4084,Sub-task,2014-07-31 04:17:05,2014-11-08 05:12:28
PIG-4085,Bug,2014-07-31 08:29:16,2014-08-01 00:42:32
PIG-4086,Bug,2014-07-31 15:28:59,2014-08-05 08:11:31
PIG-4087,Improvement,2014-07-31 22:09:56,
PIG-4088,Bug,2014-08-01 01:42:33,2014-08-01 03:51:02
PIG-4089,Bug,2014-08-01 02:12:42,2014-08-01 02:25:18
PIG-4090,Bug,2014-08-01 03:27:27,2014-08-01 03:53:04
PIG-4091,Sub-task,2014-08-01 07:51:51,2014-08-05 05:37:40
PIG-4092,Sub-task,2014-08-01 07:52:11,2018-04-14 06:02:25
PIG-4093,Sub-task,2014-08-01 07:56:57,
PIG-4094,Sub-task,2014-08-01 07:59:10,
PIG-4095,Sub-task,2014-08-01 08:00:30,
PIG-4096,Sub-task,2014-08-02 00:38:12,
PIG-4097,Bug,2014-08-02 05:24:48,
PIG-4098,Bug,2014-08-04 11:13:29,2014-08-04 11:41:00
PIG-4099,Bug,2014-08-04 11:21:20,2014-08-04 11:43:43
PIG-4100,Bug,2014-08-04 16:36:30,2014-08-05 07:03:25
PIG-4101,Sub-task,2014-08-05 02:28:57,2014-08-05 03:31:40
PIG-4102,Sub-task,2014-08-05 05:36:56,2014-09-11 07:14:51
PIG-4103,Bug,2014-08-05 13:51:27,2015-01-30 08:56:41
PIG-4104,Sub-task,2014-08-05 23:19:07,2014-09-16 00:24:49
PIG-4105,Bug,2014-08-06 18:44:00,2014-08-07 05:53:48
PIG-4106,Bug,2014-08-07 00:04:00,2014-08-07 07:13:03
PIG-4107,New Feature,2014-08-07 01:36:10,
PIG-4108,Bug,2014-08-07 01:44:53,2014-08-07 03:43:23
PIG-4109,Bug,2014-08-07 01:50:25,2014-08-13 05:58:50
PIG-4110,Bug,2014-08-07 08:41:39,2014-08-07 12:06:18
PIG-4111,Improvement,2014-08-07 17:25:26,
PIG-4112,Sub-task,2014-08-10 11:33:48,2014-08-11 12:18:04
PIG-4113,Bug,2014-08-11 04:02:00,2014-08-11 06:29:49
PIG-4114,Sub-task,2014-08-11 13:49:16,2014-08-14 02:42:34
PIG-4115,Bug,2014-08-11 19:21:09,
PIG-4116,Bug,2014-08-12 00:15:19,2014-08-12 01:17:48
PIG-4117,Sub-task,2014-08-13 03:58:11,2014-08-13 14:16:11
PIG-4118,Bug,2014-08-13 07:56:43,2014-08-13 13:52:17
PIG-4119,Improvement,2014-08-13 08:10:26,2014-08-13 08:32:13
PIG-4120,Sub-task,2014-08-13 14:31:47,2017-10-04 01:32:09
PIG-4121,Bug,2014-08-13 23:06:16,
PIG-4122,Bug,2014-08-14 02:19:57,2014-08-14 02:38:39
PIG-4123,Bug,2014-08-14 02:33:09,2014-10-31 12:53:01
PIG-4124,Improvement,2014-08-15 01:28:42,2014-08-15 02:33:14
PIG-4125,Bug,2014-08-15 01:52:21,2014-08-15 02:04:18
PIG-4126,Bug,2014-08-16 11:39:52,
PIG-4127,Bug,2014-08-16 22:39:45,2014-08-17 04:03:32
PIG-4128,New Feature,2014-08-18 07:56:59,2014-08-27 08:40:20
PIG-4129,Bug,2014-08-18 12:51:01,2014-08-19 01:40:17
PIG-4130,Bug,2014-08-19 02:38:17,
PIG-4131,Bug,2014-08-19 15:03:06,2014-09-19 08:31:17
PIG-4132,Bug,2014-08-20 05:29:04,2014-08-20 10:17:18
PIG-4133,Bug,2014-08-20 06:37:39,2014-08-21 08:16:50
PIG-4134,Bug,2014-08-21 02:19:54,2014-08-21 03:16:25
PIG-4135,Bug,2014-08-21 07:27:08,2014-08-22 05:24:49
PIG-4136,Improvement,2014-08-21 13:18:15,2014-08-22 11:51:08
PIG-4137,Bug,2014-08-21 14:45:48,2014-08-22 06:45:37
PIG-4138,Improvement,2014-08-21 17:33:31,2015-05-12 03:37:34
PIG-4139,Bug,2014-08-22 04:30:29,2014-08-24 12:46:13
PIG-4140,Bug,2014-08-24 10:44:41,2014-08-24 11:19:45
PIG-4141,New Feature,2014-08-27 06:16:36,2014-09-17 06:19:11
PIG-4142,Bug,2014-08-28 14:01:00,2014-08-29 10:24:10
PIG-4143,Sub-task,2014-08-28 14:35:49,2014-09-04 08:12:37
PIG-4144,Sub-task,2014-08-29 02:17:18,2014-09-02 14:16:10
PIG-4145,Sub-task,2014-08-29 04:05:37,2014-09-02 14:05:57
PIG-4146,Sub-task,2014-08-29 07:44:22,2014-09-04 07:59:03
PIG-4147,Improvement,2014-08-31 13:26:20,
PIG-4148,Bug,2014-09-01 06:10:53,
PIG-4149,Bug,2014-09-02 14:19:05,2014-09-04 08:00:12
PIG-4150,Bug,2014-09-02 17:18:23,
PIG-4151,Bug,2014-09-04 05:17:25,2014-10-15 12:51:53
PIG-4152,Bug,2014-09-04 05:53:04,
PIG-4153,Sub-task,2014-09-04 23:40:00,2014-09-05 02:08:37
PIG-4154,Bug,2014-09-05 17:09:25,2014-09-08 13:24:20
PIG-4155,Bug,2014-09-05 18:32:13,2014-09-08 13:04:57
PIG-4156,Bug,2014-09-06 06:13:29,2014-09-09 09:38:04
PIG-4157,Bug,2014-09-06 08:16:08,2014-09-08 10:38:16
PIG-4158,Bug,2014-09-07 07:33:54,2014-09-07 07:41:24
PIG-4159,Bug,2014-09-07 07:38:00,2014-09-09 02:10:18
PIG-4160,Improvement,2014-09-09 07:00:40,2014-10-31 05:16:52
PIG-4161,Bug,2014-09-09 09:51:22,2014-09-12 04:01:56
PIG-4162,Sub-task,2014-09-10 00:56:33,2014-09-25 02:15:14
PIG-4163,Bug,2014-09-10 02:23:27,
PIG-4164,Bug,2014-09-11 06:17:23,2014-10-02 06:09:13
PIG-4165,Sub-task,2014-09-11 09:19:45,
PIG-4166,Bug,2014-09-12 04:25:26,2014-10-31 02:08:03
PIG-4167,Sub-task,2014-09-12 20:16:41,2014-09-30 11:22:46
PIG-4168,Sub-task,2014-09-12 21:30:58,2014-10-29 20:27:13
PIG-4169,Bug,2014-09-13 00:52:47,2014-09-16 10:37:54
PIG-4170,Bug,2014-09-15 13:51:18,2014-09-16 13:43:05
PIG-4171,Bug,2014-09-16 08:43:57,2014-09-17 02:02:26
PIG-4172,Improvement,2014-09-16 14:40:10,
PIG-4173,Sub-task,2014-09-16 15:35:35,2014-10-10 19:53:20
PIG-4174,Sub-task,2014-09-16 21:45:14,2014-10-10 18:43:41
PIG-4175,Bug,2014-09-16 21:48:50,2014-10-01 14:45:03
PIG-4176,Bug,2014-09-17 05:08:33,2014-09-27 06:00:47
PIG-4177,Bug,2014-09-17 05:14:48,2014-09-20 01:34:34
PIG-4178,Bug,2014-09-17 05:18:44,2014-09-28 09:38:01
PIG-4179,Bug,2014-09-17 05:20:31,2014-10-30 06:47:27
PIG-4180,Bug,2014-09-17 05:23:19,2014-09-28 09:39:35
PIG-4181,Bug,2014-09-17 05:25:54,2014-10-14 14:30:27
PIG-4182,Bug,2014-09-17 05:29:24,2014-11-02 01:45:43
PIG-4183,Sub-task,2014-09-17 11:06:44,2014-09-18 14:39:50
PIG-4184,Bug,2014-09-19 02:48:56,2014-10-18 05:30:23
PIG-4185,Bug,2014-09-20 00:05:14,
PIG-4186,Bug,2014-09-20 04:09:35,2014-09-20 06:38:31
PIG-4187,Bug,2014-09-21 01:54:58,2014-09-21 12:30:07
PIG-4188,Bug,2014-09-22 09:26:43,2014-09-22 17:43:54
