fileName,(c)TP_difference_percent,(c)mean,(c)sd,(c)LL,(c)UL,(20%SLOC)TP_difference_percent,(20%SLOC)mean,(20%SLOC)sd,(20%SLOC)LL,(20%SLOC)UL,(10%)TP_difference_percent,(10%)mean,(10%)sd,(10%)LL,(10%)UL,(20%)TP_difference_percent,(20%)mean,(20%)sd,(20%)LL,(20%)UL,(30%)TP_difference_percent,(30%)mean,(30%)sd,(30%)LL,(30%)UL,IL/Ins
jruby-1.5.0(1.4.0).csv,0.01973684210526316,0.01973684210526316,0.1395543871687348,0.0,0.046052631578947366,0.7407407407407407,0.7407407407407407,0.4423430404998888,0.5925925925925926,0.8333333333333334,0.3191489361702128,0.3191489361702128,0.4686463223252304,0.22340425531914893,0.4148936170212766,0.01492537313432836,0.01492537313432836,0.12170929415494244,0.0,0.037313432835820885,0.005952380952380952,0.005952380952380952,0.07715167498104596,0.0,0.017857142857142856,0.08041237113402062
"jruby-1.7.0.preview1(1.5.0,1.4.0).csv",0.015625,0.015625,0.12450690143095285,0.0,0.0390625,0.734375,0.734375,0.4451569190068627,0.59375,0.8125,0.5205479452054794,0.5205479452054794,0.5030349292349802,0.3835616438356164,0.6164383561643836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0748688602765856
jruby-1.7.0.preview1(1.5.0).csv,0.015625,0.015625,0.12450690143095285,0.0,0.0390625,0.8275862068965517,0.8275862068965517,0.3810387941055742,0.6896551724137931,0.8965517241379308,0.5857142857142857,0.5857142857142857,0.4961549881405293,0.4571428571428571,0.6857142857142857,0.009433962264150943,0.009433962264150943,0.09712858623572644,0.0,0.02830188679245283,0.008130081300813009,0.008130081300813009,0.0901669634667432,0.0,0.024390243902439025,0.07009760425909495
activemq-5.2.0(5.1.0).csv,0.0425531914893617,0.0425531914893617,0.2040297088885788,0.0,0.10638297872340426,0.16129032258064516,0.16129032258064516,0.37387825055298296,0.03225806451612903,0.2903225806451613,0.02083333333333333,0.02083333333333333,0.14433756729740646,0.0,0.0625,0.03571428571428571,0.03571428571428571,0.1872563351797078,0.0,0.08928571428571429,0.032786885245901634,0.032786885245901634,0.1795562228341584,0.0,0.08196721311475409,0.06852791878172589
"activemq-5.3.0(5.2.0,5.1.0).csv",0.04838709677419355,0.04838709677419355,0.2163345432076804,0.0,0.1129032258064516,0.05882352941176471,0.05882352941176471,0.2388325736106129,0.0,0.14705882352941174,0.047619047619047616,0.047619047619047616,0.2146693953705459,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.020408163265306117,0.020408163265306117,0.142118858106802,0.0,0.051020408163265314,0.06758104738154613
activemq-5.3.0(5.2.0).csv,0.1323529411764706,0.1323529411764706,0.3413936216694646,0.05882352941176471,0.2058823529411765,0.13157894736842105,0.13157894736842105,0.3425699874501044,0.02631578947368421,0.2368421052631579,0.05797101449275361,0.05797101449275361,0.2354006578914349,0.014492753623188406,0.11594202898550725,0.022222222222222227,0.022222222222222227,0.14823135407896973,0.0,0.05555555555555555,0.02,0.02,0.14070529413628965,0.0,0.05,0.06666666666666667
"activemq-5.3.0(5.2.0,5.1.0,5.0.0).csv",0.047619047619047616,0.047619047619047616,0.2146693953705459,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.016129032258064516,0.12700012700019053,0.0,0.04838709677419355,0.011627906976744186,0.011627906976744186,0.10783277320343844,0.0,0.034883720930232565,0.030927835051546393,0.030927835051546393,0.17402156519994638,0.0,0.07216494845360824,0.06447234475738038
"activemq-5.2.0(5.1.0,5.0.0).csv",0.06382978723404255,0.06382978723404255,0.2470922481451655,0.0,0.1276595744680851,0.2413793103448276,0.2413793103448276,0.4354941703556926,0.06896551724137931,0.3793103448275862,0.0425531914893617,0.0425531914893617,0.2040297088885788,0.0,0.10638297872340426,0.03448275862068965,0.03448275862068965,0.18405922400991945,0.0,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.0633108458744162
"jruby-1.7.0.preview1(1.5.0,1.4.0,1.1.0).csv",0.0078125,0.0078125,0.08838834764831845,0.0,0.0234375,0.8039215686274509,0.8039215686274509,0.4009791936316524,0.6666666666666666,0.8823529411764706,0.647887323943662,0.647887323943662,0.4810284087035602,0.5070422535211268,0.7323943661971831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599290780141844
activemq-5.1.0(5.0.0).csv,0.017857142857142856,0.017857142857142856,0.1336306209562122,0.0,0.05357142857142857,0.0625,0.0625,0.2459346884189824,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0136986301369863,0.11704114719613055,0.0,0.0410958904109589,0.05785562632696391
"jruby-1.5.0(1.4.0,1.1.0).csv",0.0,0.0,0.0,0.0,0.0,0.6538461538461539,0.6538461538461539,0.4803844614152614,0.4926395873980911,0.7692307692307693,0.3,0.3,0.460824858880028,0.2,0.3888888888888889,0.00746268656716418,0.00746268656716418,0.08638684255813603,0.0,0.022388059701492536,0.0,0.0,0.0,0.0,0.0,0.05316007088009451
"activemq-5.8.0(5.3.0,5.2.0,5.1.0,5.0.0).csv",0.0392156862745098,0.0392156862745098,0.19506630644455333,0.00980392156862745,0.0784313725490196,0.3541666666666667,0.3541666666666667,0.4833211052500622,0.20833333333333331,0.4791666666666667,0.011764705882352941,0.011764705882352941,0.10846522890932812,0.0,0.035294117647058816,0.025423728813559324,0.025423728813559324,0.15807952162954778,0.0,0.05084745762711865,0.00684931506849315,0.00684931506849315,0.08276058886023681,0.0,0.02054794520547945,0.05023604890449098
"activemq-5.8.0(5.3.0,5.2.0,5.1.0).csv",0.07692307692307693,0.07692307692307693,0.2677597710565684,0.02884615384615385,0.1346153846153846,0.36538461538461536,0.36538461538461536,0.4862358886039941,0.22669164221715274,0.4807692307692308,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.008403361344537815,0.09166984970282116,0.0,0.025210084033613446,0.006756756756756757,0.006756756756756757,0.08219949365267863,0.0,0.020270270270270268,0.0479849458993257
