issueKey,type,createdDateEpoch,resolvedDateEpoch
STORM-3054,Improvement,2018-05-01 06:52:26,
STORM-3055,Bug,2018-05-02 11:28:45,2018-06-01 03:10:44
STORM-3056,Bug,2018-05-04 03:58:18,2018-07-10 12:03:44
STORM-3057,Bug,2018-05-04 17:35:06,
STORM-3058,Bug,2018-05-04 18:12:46,2018-05-07 14:42:37
STORM-3059,Bug,2018-05-06 15:46:11,2018-05-07 21:10:23
STORM-3060,Documentation,2018-05-08 07:50:46,2018-05-09 00:37:02
STORM-3061,Improvement,2018-05-09 01:00:34,2018-07-10 12:11:55
STORM-3062,Bug,2018-05-09 01:43:12,
STORM-3063,Bug,2018-05-09 06:06:43,2018-05-10 19:38:05
STORM-3064,Improvement,2018-05-09 18:34:48,2018-06-22 22:04:13
STORM-3065,Bug,2018-05-10 03:10:34,2018-05-14 03:35:37
STORM-3066,Improvement,2018-05-10 12:48:08,2019-11-02 17:24:45
STORM-3067,Bug,2018-05-10 17:45:36,2018-05-11 15:57:56
STORM-3068,Bug,2018-05-11 03:56:29,2018-05-22 20:38:14
STORM-3069,Improvement,2018-05-11 08:25:34,2018-05-14 11:23:58
STORM-3070,Bug,2018-05-12 01:49:44,2018-05-21 22:04:15
STORM-3071,Improvement,2018-05-13 07:58:47,2019-08-23 04:31:27
STORM-3072,Bug,2018-05-14 22:39:02,2018-05-15 23:25:21
STORM-3073,Bug,2018-05-15 19:12:21,2018-05-21 22:28:31
STORM-3074,Bug,2018-05-16 01:15:17,
STORM-3075,Bug,2018-05-16 03:58:11,2018-05-17 23:41:35
STORM-3076,Bug,2018-05-16 14:23:31,2018-05-17 02:18:43
STORM-3077,Improvement,2018-05-17 17:44:03,2018-05-22 17:26:46
STORM-3078,Bug,2018-05-18 00:37:05,
STORM-3079,Bug,2018-05-18 03:29:10,2018-05-22 17:20:47
STORM-3080,Bug,2018-05-22 01:59:50,
STORM-3081,Bug,2018-05-22 21:18:34,
STORM-3082,Bug,2018-05-24 00:48:08,2018-07-10 05:51:16
STORM-3083,Improvement,2018-05-24 05:44:57,2018-05-25 11:12:25
STORM-3084,Bug,2018-05-25 04:45:32,2018-06-01 23:36:27
STORM-3085,Improvement,2018-05-26 03:10:09,
STORM-3086,Task,2018-05-27 15:23:31,2018-06-02 00:04:46
STORM-3087,Bug,2018-05-29 04:43:19,2018-06-03 15:33:06
STORM-3088,Wish,2018-05-29 23:23:48,2018-05-29 23:32:09
STORM-3089,Task,2018-05-29 23:48:53,2018-06-01 23:57:18
STORM-3090,Bug,2018-05-31 00:43:29,2018-07-10 05:17:39
STORM-3091,Bug,2018-06-02 00:21:00,2018-06-06 00:20:33
STORM-3092,Bug,2018-06-02 02:33:13,2018-06-06 01:03:54
STORM-3093,Improvement,2018-06-02 17:46:19,2018-06-05 00:27:47
STORM-3094,Improvement,2018-06-05 19:27:39,2018-06-13 21:00:26
STORM-3095,Bug,2018-06-06 00:21:19,2019-06-02 02:21:06
STORM-3096,Bug,2018-06-06 02:39:44,2018-06-08 22:50:21
STORM-3097,Bug,2018-06-07 04:05:43,2018-06-09 19:57:22
STORM-3098,Bug,2018-06-07 22:02:38,2018-06-08 22:02:30
STORM-3099,Improvement,2018-06-08 23:15:42,2018-08-08 23:15:06
STORM-3100,Improvement,2018-06-10 19:08:21,
STORM-3101,Improvement,2018-06-13 04:39:56,2019-06-01 17:10:09
STORM-3102,Bug,2018-06-14 01:00:19,2018-06-17 02:06:41
STORM-3103,Bug,2018-06-14 02:23:11,2018-06-18 00:03:41
STORM-3104,Bug,2018-06-14 08:38:09,
STORM-3105,Task,2018-06-14 23:54:22,2018-09-20 02:48:48
STORM-3106,Improvement,2018-06-15 00:19:37,
STORM-3107,Bug,2018-06-15 05:25:08,2018-09-28 02:28:42
STORM-3108,Improvement,2018-06-15 16:37:31,
STORM-3109,Bug,2018-06-16 05:16:22,2018-06-18 00:19:58
STORM-3110,Bug,2018-06-16 07:29:01,2018-06-25 08:55:12
STORM-3111,Task,2018-06-17 04:54:07,2018-06-20 03:56:06
STORM-3112,Improvement,2018-06-18 11:55:33,
STORM-3113,Sub-task,2018-06-19 03:12:13,2018-06-20 03:59:56
STORM-3114,Sub-task,2018-06-19 03:43:04,2018-06-20 04:03:53
STORM-3115,Improvement,2018-06-19 21:53:42,2018-06-21 03:36:42
STORM-3116,Bug,2018-06-20 02:16:15,2018-06-21 11:59:46
STORM-3117,Bug,2018-06-21 05:37:56,2018-06-26 02:56:11
STORM-3118,Bug,2018-06-21 21:46:08,2018-06-23 02:19:38
STORM-3119,Sub-task,2018-06-23 23:00:20,2018-07-02 22:50:02
STORM-3120,Bug,2018-06-24 18:39:26,2018-06-28 01:36:18
STORM-3121,Bug,2018-06-24 18:44:30,2018-06-26 16:00:30
STORM-3122,Bug,2018-06-25 05:48:45,2018-06-26 15:47:39
STORM-3123,Bug,2018-06-26 11:20:33,2018-11-16 08:00:48
STORM-3124,Bug,2018-06-27 21:28:01,2018-06-29 04:31:51
STORM-3125,Improvement,2018-06-27 23:01:03,2018-07-10 05:13:55
STORM-3126,Bug,2018-06-28 01:43:39,2018-07-10 05:14:04
STORM-3127,Bug,2018-06-28 01:55:07,2018-07-10 05:14:14
STORM-3128,Bug,2018-06-28 02:12:02,
STORM-3129,Bug,2018-06-28 03:05:52,2018-06-29 04:55:16
STORM-3130,New Feature,2018-06-28 03:33:37,2018-08-08 23:14:48
STORM-3131,Improvement,2018-06-28 05:30:55,2018-09-07 01:44:48
STORM-3132,Bug,2018-06-29 13:50:07,
STORM-3133,Improvement,2018-06-30 01:55:49,2018-08-11 01:13:24
STORM-3134,Improvement,2018-06-30 03:07:52,2018-07-12 21:51:19
STORM-3135,Bug,2018-06-30 04:41:20,2018-07-11 06:49:16
STORM-3136,Bug,2018-06-30 06:51:31,2018-07-10 11:54:43
STORM-3137,Bug,2018-06-30 07:10:10,2018-07-11 07:01:22
STORM-3138,Improvement,2018-06-30 07:20:46,2018-07-02 21:14:53
STORM-3139,Bug,2018-07-02 23:43:11,2018-08-24 00:07:43
STORM-3140,Bug,2018-07-03 02:28:50,
STORM-3141,Bug,2018-07-03 02:37:45,2018-07-12 21:55:03
STORM-3142,Improvement,2018-07-05 01:40:11,2018-07-06 02:23:20
STORM-3143,Bug,2018-07-06 02:43:04,2018-07-10 11:51:51
STORM-3144,Improvement,2018-07-06 03:38:07,2018-09-22 01:38:17
STORM-3145,Question,2018-07-09 02:18:50,2018-08-11 20:09:17
STORM-3146,Bug,2018-07-10 18:27:13,
STORM-3147,New Feature,2018-07-12 00:22:26,2018-09-20 02:22:39
STORM-3148,Bug,2018-07-13 04:04:34,2018-07-14 07:04:02
STORM-3149,Bug,2018-07-14 02:12:12,
STORM-3150,Improvement,2018-07-14 03:31:15,2018-08-03 01:48:56
STORM-3151,Bug,2018-07-14 03:40:27,
STORM-3152,Bug,2018-07-14 14:47:47,
STORM-3153,Improvement,2018-07-16 21:41:24,
STORM-3154,New Feature,2018-07-17 22:32:53,
STORM-3155,Task,2018-07-18 00:36:03,
STORM-3156,Sub-task,2018-07-18 05:26:09,2018-09-12 01:22:32
STORM-3157,Improvement,2018-07-21 02:40:18,2018-08-07 00:11:28
STORM-3158,Bug,2018-07-21 04:54:41,2018-07-29 21:19:33
STORM-3159,Bug,2018-07-25 03:10:27,2018-07-25 03:53:17
STORM-3160,Improvement,2018-07-26 19:38:18,2019-06-01 17:03:58
STORM-3161,Bug,2018-07-27 15:57:45,2018-07-29 15:29:24
STORM-3162,Bug,2018-07-27 23:49:53,2018-09-18 04:31:40
STORM-3163,Bug,2018-07-29 07:59:40,2018-07-30 18:00:55
STORM-3164,Bug,2018-07-29 09:32:07,2018-07-31 05:18:14
STORM-3165,Improvement,2018-07-31 23:46:27,
STORM-3166,Bug,2018-08-01 21:08:57,2018-08-03 23:42:07
STORM-3167,Bug,2018-08-01 22:31:40,2018-08-03 23:42:19
STORM-3168,Bug,2018-08-02 03:31:42,2018-08-03 23:23:14
STORM-3169,Bug,2018-08-02 04:47:29,2018-08-03 23:42:46
STORM-3170,Bug,2018-08-02 05:06:46,2018-08-04 00:13:17
STORM-3171,Dependency upgrade,2018-08-02 11:34:36,2018-08-05 09:28:51
STORM-3172,Bug,2018-08-02 18:01:01,2019-06-01 16:57:58
STORM-3173,Improvement,2018-08-03 02:23:14,
STORM-3174,Bug,2018-08-03 02:34:17,
STORM-3175,New Feature,2018-08-03 10:34:10,2018-08-06 21:55:42
STORM-3176,Bug,2018-08-03 17:18:43,2018-08-03 21:20:28
STORM-3177,Bug,2018-08-03 23:48:33,
STORM-3178,Improvement,2018-08-03 23:51:06,
STORM-3179,Bug,2018-08-06 13:30:45,2018-08-10 18:31:16
STORM-3180,Bug,2018-08-06 13:39:09,2018-08-10 18:31:39
STORM-3181,Bug,2018-08-06 15:00:21,2018-08-10 18:33:44
STORM-3182,Bug,2018-08-06 15:36:11,2018-08-10 18:33:58
