fileName,Ranked1,Ranked2,Ranked3,Top1_overlap,Top3_overlap
zeppelin-0.5.5(0.5.0).csv,-8,-29,1,0.0,0.2
zeppelin-0.5.6(0.5.5).csv,-2,-19,1,0.0,0.5
"zeppelin-0.5.6(0.5.5,0.5.0).csv",-1,1,-5,0.0,0.5
zeppelin-0.6.0(0.5.6).csv,-2,-18,-4,0.0,0.2
"zeppelin-0.6.0(0.5.6,0.5.5).csv",0,0,-12,1.0,0.5
"zeppelin-0.6.0(0.5.6,0.5.5,0.5.0).csv",-1,1,-39,0.0,0.5
zeppelin-0.6.1(0.6.0).csv,0,0,-1,1.0,0.5
"zeppelin-0.6.1(0.6.0,0.5.6).csv",0,-2,-26,1.0,0.2
"zeppelin-0.6.1(0.6.0,0.5.6,0.5.5).csv",0,0,-1,1.0,0.5
"zeppelin-0.6.1(0.6.0,0.5.6,0.5.5,0.5.0).csv",0,-2,-4,1.0,0.2
zeppelin-0.6.2(0.6.1).csv,-15,1,-5,0.0,0.2
"zeppelin-0.6.2(0.6.1,0.6.0).csv",0,0,-8,1.0,0.5
"zeppelin-0.6.2(0.6.1,0.6.0,0.5.6).csv",0,-1,1,1.0,1.0
"zeppelin-0.6.2(0.6.1,0.6.0,0.5.6,0.5.5).csv",0,-12,1,1.0,0.5
"zeppelin-0.6.2(0.6.1,0.6.0,0.5.6,0.5.5,0.5.0).csv",0,-7,1,1.0,0.5
zeppelin-0.7.0(0.6.2).csv,0,-34,-13,1.0,0.2
"zeppelin-0.7.0(0.6.2,0.6.1).csv",0,-4,-1,1.0,0.2
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0).csv",0,-2,0,1.0,0.5
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0,0.5.6).csv",0,-1,-1,1.0,0.5
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0,0.5.6,0.5.5).csv",0,0,0,1.0,1.0
"zeppelin-0.7.0(0.6.2,0.6.1,0.6.0,0.5.6,0.5.5,0.5.0).csv",0,-1,1,1.0,1.0
zeppelin-0.7.1(0.7.0).csv,-3,-1,1,0.0,0.5
"zeppelin-0.7.1(0.7.0,0.6.2).csv",-7,0,-8,0.0,0.2
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1).csv",-3,-29,2,0.0,0.2
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1,0.6.0).csv",0,-2,-3,1.0,0.2
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1,0.6.0,0.5.6).csv",0,-11,-3,1.0,0.2
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1,0.6.0,0.5.6,0.5.5).csv",0,-26,-33,1.0,0.2
"zeppelin-0.7.1(0.7.0,0.6.2,0.6.1,0.6.0,0.5.6,0.5.5,0.5.0).csv",0,-32,0,1.0,0.5
zeppelin-0.7.2(0.7.1).csv,0,-37,-3,1.0,0.2
"zeppelin-0.7.2(0.7.1,0.7.0).csv",0,-3,-8,1.0,0.2
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2).csv",-9,1,-3,0.0,0.2
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2,0.6.1).csv",-28,0,0,0.0,0.5
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2,0.6.1,0.6.0).csv",-12,-7,0,0.0,0.2
