issueKey,type,createdDateEpoch,resolvedDateEpoch
IGNITE-3002,Sub-task,2016-04-14 11:23:12,2016-05-11 18:46:21
IGNITE-3003,Sub-task,2016-04-14 14:22:30,2016-05-10 18:18:02
IGNITE-3004,Bug,2016-04-14 14:44:03,2016-05-20 17:55:29
IGNITE-3005,Improvement,2016-04-14 16:05:33,2016-08-22 17:30:02
IGNITE-3006,New Feature,2016-04-14 16:23:11,
IGNITE-3007,Task,2016-04-14 18:16:31,2016-04-15 17:18:31
IGNITE-3008,Bug,2016-04-14 19:25:00,2016-04-15 10:55:58
IGNITE-3009,Bug,2016-04-14 21:44:34,2016-05-20 14:18:49
IGNITE-3010,Improvement,2016-04-15 00:46:38,2016-04-15 20:04:57
IGNITE-3011,Bug,2016-04-15 12:52:47,
IGNITE-3012,Sub-task,2016-04-15 16:43:47,2016-05-24 16:21:26
IGNITE-3013,Improvement,2016-04-15 20:02:46,2017-03-10 15:15:14
IGNITE-3014,Improvement,2016-04-15 20:51:46,2016-06-15 15:11:41
IGNITE-3015,Bug,2016-04-16 10:38:37,2016-04-26 11:49:50
IGNITE-3016,Sub-task,2016-04-18 10:52:00,2016-04-22 18:12:33
IGNITE-3017,Bug,2016-04-18 12:24:32,
IGNITE-3018,Bug,2016-04-18 14:10:07,2017-04-13 19:56:37
IGNITE-3019,Test,2016-04-18 16:10:24,2016-04-22 21:57:37
IGNITE-3020,Task,2016-04-18 16:10:25,2016-05-11 23:22:51
IGNITE-3021,Bug,2016-04-18 18:31:11,2016-06-30 18:14:42
IGNITE-3022,Bug,2016-04-18 22:08:58,2016-04-19 05:26:47
IGNITE-3023,Bug,2016-04-18 22:39:40,2016-05-12 17:14:21
IGNITE-3024,Bug,2016-04-19 07:32:07,2016-07-22 21:10:38
IGNITE-3025,Bug,2016-04-19 17:58:33,
IGNITE-3026,Sub-task,2016-04-19 18:40:14,2016-04-20 18:12:41
IGNITE-3027,Bug,2016-04-20 04:10:26,2016-04-28 19:37:02
IGNITE-3028,Task,2016-04-20 14:42:21,2016-04-27 17:24:00
IGNITE-3029,Sub-task,2016-04-20 14:43:20,2016-04-21 16:00:48
IGNITE-3030,Sub-task,2016-04-20 14:56:29,2016-05-25 17:49:13
IGNITE-3031,Sub-task,2016-04-20 17:10:29,2016-04-22 18:06:15
IGNITE-3032,Sub-task,2016-04-20 17:21:06,2016-04-20 19:15:50
IGNITE-3033,Bug,2016-04-20 17:26:05,
IGNITE-3034,Sub-task,2016-04-20 18:04:19,2016-04-22 18:10:35
IGNITE-3035,Bug,2016-04-21 00:37:33,2016-04-22 17:36:24
IGNITE-3036,Task,2016-04-21 12:39:26,2017-05-24 11:00:22
IGNITE-3037,Sub-task,2016-04-21 13:48:52,2016-04-21 14:27:59
IGNITE-3038,Bug,2016-04-21 15:49:00,2016-06-17 16:37:46
IGNITE-3039,Bug,2016-04-21 16:43:57,
IGNITE-3040,Test,2016-04-21 17:17:18,2016-05-18 20:32:53
IGNITE-3041,Test,2016-04-21 17:29:38,2016-04-29 17:22:15
IGNITE-3042,Bug,2016-04-21 18:42:14,2016-05-04 22:14:49
IGNITE-3043,Bug,2016-04-21 23:27:33,
IGNITE-3044,Sub-task,2016-04-22 12:08:37,2016-04-25 17:15:50
IGNITE-3045,Sub-task,2016-04-25 11:38:01,2016-04-25 11:44:36
IGNITE-3046,Sub-task,2016-04-25 14:23:09,2016-04-25 16:53:22
IGNITE-3047,Bug,2016-04-25 17:07:04,2016-04-27 12:10:47
IGNITE-3048,Sub-task,2016-04-25 17:22:36,2016-05-05 11:30:46
IGNITE-3049,Task,2016-04-25 18:47:05,2016-05-06 22:59:26
IGNITE-3050,Task,2016-04-25 18:50:54,2016-05-06 22:59:04
IGNITE-3051,Task,2016-04-25 18:51:46,2016-05-06 23:00:14
IGNITE-3052,Bug,2016-04-25 20:27:27,2016-04-27 16:25:02
IGNITE-3053,Task,2016-04-26 16:45:58,
IGNITE-3054,Task,2016-04-26 18:22:15,
IGNITE-3055,Bug,2016-04-27 02:28:15,2016-07-13 20:31:41
IGNITE-3056,Bug,2016-04-27 05:25:09,2016-06-09 22:53:03
IGNITE-3057,Bug,2016-04-27 09:29:29,2016-05-04 14:00:29
IGNITE-3058,Task,2016-04-27 10:22:54,
IGNITE-3059,Sub-task,2016-04-27 11:32:25,2016-05-12 15:36:19
IGNITE-3060,Task,2016-04-27 16:49:24,2016-08-19 18:49:15
IGNITE-3061,Task,2016-04-27 17:16:42,2016-04-27 21:42:56
IGNITE-3062,Task,2016-04-27 22:59:42,2016-04-28 21:36:06
IGNITE-3063,Bug,2016-04-28 01:51:20,2016-07-21 19:34:00
IGNITE-3064,Bug,2016-04-28 09:10:01,
IGNITE-3065,Bug,2016-04-28 10:53:42,
IGNITE-3066,Sub-task,2016-04-28 14:46:23,2016-11-16 19:04:44
IGNITE-3067,Bug,2016-04-28 15:35:30,
IGNITE-3068,Task,2016-04-28 21:29:00,2016-04-28 21:33:03
IGNITE-3069,Task,2016-04-28 21:31:46,
IGNITE-3070,Bug,2016-04-28 22:15:37,
IGNITE-3071,Bug,2016-04-28 22:53:02,
IGNITE-3072,Bug,2016-04-29 12:48:46,
IGNITE-3073,Bug,2016-04-29 15:33:05,2016-05-04 19:27:38
IGNITE-3074,Task,2016-04-29 19:38:27,2016-11-21 22:54:06
IGNITE-3075,Task,2016-04-29 20:09:02,2016-11-21 22:54:20
IGNITE-3076,Improvement,2016-04-30 00:50:34,2016-06-22 17:32:56
IGNITE-3077,Bug,2016-04-30 09:13:42,2018-02-22 18:17:54
IGNITE-3078,Bug,2016-05-02 08:30:21,
IGNITE-3079,Bug,2016-05-04 15:09:13,2016-06-03 16:32:32
IGNITE-3080,Improvement,2016-05-04 16:21:50,
IGNITE-3081,Bug,2016-05-04 16:51:23,2017-04-06 19:44:39
IGNITE-3082,Task,2016-05-04 17:13:27,
IGNITE-3083,Bug,2016-05-04 18:43:50,
IGNITE-3084,New Feature,2016-05-04 19:02:04,2017-12-30 05:15:57
IGNITE-3085,Bug,2016-05-04 20:43:51,2016-12-14 00:03:54
IGNITE-3086,Bug,2016-05-05 11:52:07,
IGNITE-3087,Bug,2016-05-05 13:59:34,2016-05-17 18:59:34
IGNITE-3088,Improvement,2016-05-05 20:21:35,
IGNITE-3089,Bug,2016-05-05 23:27:57,
IGNITE-3090,Bug,2016-05-06 12:15:03,2016-05-16 16:01:56
IGNITE-3091,Sub-task,2016-05-06 12:16:53,2016-05-06 19:42:36
IGNITE-3092,Sub-task,2016-05-06 12:28:16,2016-05-11 11:14:17
IGNITE-3093,Bug,2016-05-06 19:50:04,2016-05-06 21:25:59
IGNITE-3094,Task,2016-05-06 20:18:07,2016-05-10 21:46:14
IGNITE-3095,Improvement,2016-05-06 21:52:42,2016-08-12 18:25:13
IGNITE-3096,Bug,2016-05-06 22:07:18,2016-05-10 21:44:14
IGNITE-3097,Improvement,2016-05-07 03:17:53,2016-06-18 00:30:59
IGNITE-3098,Bug,2016-05-08 13:26:17,2016-05-17 21:25:11
IGNITE-3099,Bug,2016-05-10 15:27:09,
IGNITE-3100,Sub-task,2016-05-10 17:39:59,2016-05-12 13:28:25
IGNITE-3101,Task,2016-05-10 20:58:48,2016-05-17 20:45:08
IGNITE-3102,Improvement,2016-05-10 21:08:38,
IGNITE-3103,Bug,2016-05-10 22:11:38,
IGNITE-3104,Bug,2016-05-10 22:25:42,2016-05-11 04:54:06
IGNITE-3105,Bug,2016-05-10 23:46:27,2016-06-16 20:01:32
IGNITE-3106,Bug,2016-05-11 17:16:19,2016-05-11 19:05:42
IGNITE-3107,Bug,2016-05-11 18:08:25,2016-05-12 12:39:00
IGNITE-3108,Improvement,2016-05-11 18:37:46,2016-05-11 23:27:33
IGNITE-3109,Bug,2016-05-11 18:45:59,2016-07-08 05:34:43
IGNITE-3110,Sub-task,2016-05-11 19:00:46,2016-05-16 11:06:33
IGNITE-3111,Improvement,2016-05-11 20:38:39,2018-02-13 18:16:00
IGNITE-3112,Improvement,2016-05-11 20:56:22,2016-05-16 16:47:46
IGNITE-3113,Task,2016-05-11 22:19:02,2016-06-23 20:43:40
IGNITE-3114,Bug,2016-05-11 23:46:14,2016-09-19 22:22:10
IGNITE-3115,Bug,2016-05-12 00:23:47,2016-05-16 20:33:03
IGNITE-3116,Bug,2016-05-12 16:19:39,2016-05-16 15:13:11
IGNITE-3117,Test,2016-05-12 17:19:21,
IGNITE-3118,Improvement,2016-05-12 17:40:13,2016-05-16 16:43:41
IGNITE-3119,Sub-task,2016-05-12 20:45:04,2016-05-12 20:51:25
IGNITE-3120,Sub-task,2016-05-12 20:45:31,2016-05-17 20:44:23
IGNITE-3121,Sub-task,2016-05-12 20:45:39,2016-05-16 22:32:14
IGNITE-3122,Sub-task,2016-05-12 20:46:44,2016-05-13 16:13:01
IGNITE-3123,Sub-task,2016-05-12 20:46:52,2016-05-13 16:35:22
IGNITE-3124,Sub-task,2016-05-12 20:47:12,2016-05-13 16:45:05
IGNITE-3125,Sub-task,2016-05-12 20:48:04,2016-05-13 19:06:00
IGNITE-3126,Sub-task,2016-05-12 20:48:31,2016-05-13 20:42:34
IGNITE-3127,Sub-task,2016-05-12 20:48:56,2016-05-13 21:56:00
IGNITE-3128,Sub-task,2016-05-12 20:49:42,2016-05-16 22:12:52
IGNITE-3129,Sub-task,2016-05-12 20:50:54,2016-05-16 22:40:02
IGNITE-3130,Improvement,2016-05-12 21:25:06,2016-05-16 16:40:09
IGNITE-3131,Improvement,2016-05-13 12:37:19,
IGNITE-3132,Bug,2016-05-13 20:58:11,2016-07-04 16:19:59
IGNITE-3133,Bug,2016-05-13 21:21:42,2016-10-13 23:11:17
IGNITE-3134,Bug,2016-05-13 23:10:31,2016-05-16 15:58:24
IGNITE-3135,Bug,2016-05-13 23:14:59,
IGNITE-3136,Bug,2016-05-16 05:48:53,
IGNITE-3137,Bug,2016-05-16 15:31:56,
IGNITE-3138,Bug,2016-05-16 15:37:10,2016-11-10 21:13:03
IGNITE-3139,Bug,2016-05-16 16:37:01,2016-06-16 22:40:45
IGNITE-3140,Bug,2016-05-16 16:39:22,2016-06-28 17:37:12
IGNITE-3141,Bug,2016-05-16 16:43:15,
IGNITE-3142,Bug,2016-05-16 17:52:34,
IGNITE-3143,Task,2016-05-16 19:39:13,2016-05-16 19:47:07
