issueKey,type,createdDateEpoch,resolvedDateEpoch
IGNITE-9047,Improvement,2018-07-21 18:56:04,2018-07-23 16:45:01
IGNITE-9048,Bug,2018-07-21 21:37:43,2018-07-23 20:19:30
IGNITE-9049,Improvement,2018-07-22 17:49:20,2018-07-23 23:20:11
IGNITE-9050,Bug,2018-07-23 16:28:16,2018-08-10 20:40:05
IGNITE-9051,Test,2018-07-23 16:47:02,2018-07-23 22:26:36
IGNITE-9052,Improvement,2018-07-23 17:27:16,
IGNITE-9053,Bug,2018-07-23 18:24:18,2018-08-17 17:14:03
IGNITE-9054,Bug,2018-07-23 20:56:38,2018-09-04 23:23:35
IGNITE-9055,Bug,2018-07-23 22:48:20,2018-07-24 23:03:33
IGNITE-9056,Test,2018-07-24 00:50:01,2018-08-13 18:09:49
IGNITE-9057,Improvement,2018-07-24 01:04:49,2018-07-25 01:13:24
IGNITE-9058,Improvement,2018-07-24 01:35:46,2018-07-27 22:21:30
IGNITE-9059,Bug,2018-07-24 09:47:36,2018-10-10 14:44:38
IGNITE-9060,Task,2018-07-24 15:10:09,2018-07-24 15:16:33
IGNITE-9061,Improvement,2018-07-24 16:32:32,
IGNITE-9062,Improvement,2018-07-24 17:01:06,2019-03-11 14:36:26
IGNITE-9063,Bug,2018-07-24 17:16:11,2018-07-25 15:56:35
IGNITE-9064,Improvement,2018-07-24 20:31:32,2018-08-03 19:17:31
IGNITE-9065,Improvement,2018-07-24 20:32:24,2018-08-08 18:25:01
IGNITE-9066,Task,2018-07-24 20:51:13,2018-07-24 21:26:25
IGNITE-9067,Improvement,2018-07-24 21:57:30,
IGNITE-9068,Bug,2018-07-25 00:32:02,
IGNITE-9069,Bug,2018-07-25 01:19:00,2018-07-25 21:20:26
IGNITE-9070,Task,2018-07-25 01:23:26,2018-07-25 01:38:34
IGNITE-9071,Bug,2018-07-25 12:30:58,
IGNITE-9072,Improvement,2018-07-25 12:46:23,
IGNITE-9073,Improvement,2018-07-25 16:48:10,2018-08-02 23:25:06
IGNITE-9074,Bug,2018-07-25 18:19:46,2018-09-14 21:22:01
IGNITE-9075,Task,2018-07-25 18:25:58,2018-12-27 16:35:10
IGNITE-9076,Task,2018-07-25 18:29:31,
IGNITE-9077,Task,2018-07-25 19:40:27,
IGNITE-9078,Improvement,2018-07-25 21:32:22,
IGNITE-9079,New Feature,2018-07-25 22:03:52,
IGNITE-9080,Bug,2018-07-25 23:27:26,2018-07-26 00:39:47
IGNITE-9081,Bug,2018-07-26 00:33:19,
IGNITE-9082,Bug,2018-07-26 01:03:39,2018-10-18 19:57:08
IGNITE-9083,Bug,2018-07-26 03:20:52,2018-07-26 20:38:19
IGNITE-9084,Bug,2018-07-26 04:04:58,2018-09-06 23:19:35
IGNITE-9085,Bug,2018-07-26 15:48:27,2018-08-03 21:01:03
IGNITE-9086,Bug,2018-07-26 17:38:14,2018-09-12 00:07:24
IGNITE-9087,Test,2018-07-26 19:18:10,
IGNITE-9088,Improvement,2018-07-26 19:24:50,
IGNITE-9089,Bug,2018-07-26 19:39:57,2018-07-27 20:11:09
IGNITE-9090,Bug,2018-07-26 19:51:16,
IGNITE-9091,Task,2018-07-26 20:34:47,
IGNITE-9092,Improvement,2018-07-26 21:41:18,
IGNITE-9093,Bug,2018-07-26 21:41:21,2018-09-06 18:03:28
IGNITE-9094,Bug,2018-07-26 22:55:25,
IGNITE-9095,Bug,2018-07-26 23:30:04,
IGNITE-9096,Bug,2018-07-26 23:37:23,2018-08-01 18:19:57
IGNITE-9097,Bug,2018-07-26 23:46:57,
IGNITE-9098,Bug,2018-07-27 00:29:12,2018-09-07 16:18:29
IGNITE-9099,Bug,2018-07-27 01:44:43,
IGNITE-9100,Improvement,2018-07-27 06:51:51,2018-07-31 21:27:01
IGNITE-9101,Bug,2018-07-27 16:11:01,2018-07-31 11:02:23
IGNITE-9102,Task,2018-07-27 16:14:22,2018-07-31 11:06:22
IGNITE-9103,Bug,2018-07-27 16:17:54,2018-07-31 11:14:16
IGNITE-9104,Improvement,2018-07-27 16:21:58,2018-07-31 11:19:25
