fileName,(c)TP_difference_percent,(c)mean,(c)sd,(c)LL,(c)UL,(20%SLOC)TP_difference_percent,(20%SLOC)mean,(20%SLOC)sd,(20%SLOC)LL,(20%SLOC)UL,(10%)TP_difference_percent,(10%)mean,(10%)sd,(10%)LL,(10%)UL,(20%)TP_difference_percent,(20%)mean,(20%)sd,(20%)LL,(20%)UL,(30%)TP_difference_percent,(30%)mean,(30%)sd,(30%)LL,(30%)UL,IL/Ins
activemq-5.2.0(5.1.0).csv,0.13513513513513514,0.13513513513513514,0.3465834966066909,0.027027027027027032,0.2432432432432433,0.17073170731707318,0.17073170731707318,0.3809487514345101,0.04878048780487805,0.2682926829268293,0.06097560975609756,0.06097560975609756,0.2407581120825925,0.012195121951219513,0.1097560975609756,0.09375,0.09375,0.2930106877878258,0.04166666666666666,0.14583333333333334,0.0297029702970297,0.0297029702970297,0.17061333737750134,0.0,0.06930693069306931,0.1431472081218274
"activemq-5.3.0(5.2.0,5.1.0).csv",0.06,0.06,0.23989793748209526,0.0,0.12,0.1206896551724138,0.1206896551724138,0.32861144371999385,0.03448275862068965,0.20689655172413796,0.07207207207207207,0.07207207207207207,0.25978003673428696,0.027027027027027032,0.12612612612612611,0.0896551724137931,0.0896551724137931,0.28667735879552303,0.04137931034482759,0.13793103448275862,0.07017543859649122,0.07017543859649122,0.2561926519683978,0.03508771929824561,0.1111111111111111,0.13815461346633418
"activemq-5.2.0(5.1.0,5.0.0).csv",0.3333333333333333,0.3333333333333333,0.4767312946227962,0.2,0.4666666666666667,0.2558139534883721,0.2558139534883721,0.4414814484488266,0.11627906976744184,0.372093023255814,0.08045977011494253,0.08045977011494253,0.2735805142573971,0.03448275862068965,0.13793103448275862,0.07,0.07,0.2564323999762428,0.02,0.12,0.0761904761904762,0.0761904761904762,0.2665750758459445,0.028571428571428567,0.1238095238095238,0.13362740010378826
"activemq-5.3.0(5.2.0,5.1.0,5.0.0).csv",0.23728813559322035,0.23728813559322035,0.4290720962988925,0.11864406779661014,0.3389830508474576,0.2459016393442623,0.2459016393442623,0.434194184857345,0.13114754098360654,0.3442622950819672,0.2809917355371901,0.2809917355371901,0.4513524213565966,0.19834710743801653,0.35537190082644626,0.16455696202531644,0.16455696202531644,0.3719591699678824,0.10759493670886076,0.2215189873417721,0.07514450867052024,0.07514450867052024,0.2643896150205535,0.03468208092485549,0.10982658959537572,0.1335256192738378
activemq-5.3.0(5.2.0).csv,0.30927835051546393,0.30927835051546393,0.4645971539558949,0.20618556701030927,0.3917525773195876,0.3493975903614458,0.3493975903614458,0.4796781171699245,0.23280486596308425,0.43373493975903615,0.3090909090909091,0.3090909090909091,0.4642336991640448,0.21818181818181814,0.3909090909090909,0.125,0.125,0.3318732591515323,0.06944444444444445,0.18055555555555555,0.2037037037037037,0.2037037037037037,0.4040000136659626,0.1419753086419753,0.2654320987654321,0.13333333333333333
derby-10.5.1.1(10.3.1.4).csv,0.4968944099378882,0.4968944099378882,0.5015503913178175,0.4161490683229814,0.5652173913043478,0.5131578947368421,0.5131578947368421,0.5031479849277367,0.3947368421052632,0.618421052631579,0.21739130434782608,0.21739130434782608,0.4137579632755278,0.15527950310559005,0.2857142857142857,0.2550607287449393,0.2550607287449393,0.4367804144457134,0.20242914979757085,0.3076923076923077,0.18213058419243985,0.18213058419243985,0.38661697626623137,0.13745704467353953,0.2302405498281787,0.13327289211242066
activemq-5.1.0(5.0.0).csv,0.2631578947368421,0.2631578947368421,0.4462583499902144,0.10526315789473684,0.3947368421052632,0.1702127659574468,0.1702127659574468,0.3798826441307215,0.06382978723404255,0.2553191489361702,0.1527777777777778,0.1527777777777778,0.36229791733829797,0.06944444444444445,0.2361111111111111,0.012048192771084338,0.012048192771084338,0.10976425998969036,0.0,0.03614457831325301,0.05154639175257732,0.05154639175257732,0.2222580154450076,0.010309278350515464,0.10309278350515463,0.12367303609341826
"activemq-5.8.0(5.3.0,5.2.0,5.1.0,5.0.0).csv",0.26666666666666666,0.26666666666666666,0.4446940622369092,0.17777777777777778,0.3477231318802384,0.27586206896551724,0.27586206896551724,0.4508511812769289,0.15517241379310345,0.3793103448275862,0.2894736842105263,0.2894736842105263,0.4555204008434051,0.20175438596491227,0.3684210526315789,0.2243589743589744,0.2243589743589744,0.4185029841296151,0.15384615384615385,0.28846153846153844,0.12,0.12,0.3258939958816734,0.06857142857142857,0.1657142857142857,0.11584553928095873
"activemq-5.8.0(5.3.0,5.2.0,5.1.0).csv",0.16494845360824742,0.16494845360824742,0.3730620025303553,0.08247422680412371,0.2371134020618557,0.125,0.125,0.3337119062359573,0.03571428571428571,0.21428571428571427,0.11711711711711713,0.11711711711711713,0.3230181176663381,0.06306306306306306,0.18018018018018014,0.09333333333333334,0.09333333333333334,0.2918735284323547,0.04666666666666667,0.13778320943143865,0.04733727810650888,0.04733727810650888,0.21299035545943776,0.017751479289940832,0.08284023668639054,0.11353300925199937
"derby-10.5.1.1(10.3.1.4,10.2.1.6).csv",0.41044776119402987,0.41044776119402987,0.4937608712752246,0.3208955223880597,0.4850746268656717,0.33783783783783783,0.33783783783783783,0.4762014949096287,0.21621621621621626,0.4324324324324325,0.21518987341772156,0.21518987341772156,0.4122606953323437,0.1518987341772152,0.2848101265822785,0.2479338842975207,0.2479338842975207,0.4327081896074007,0.19421487603305784,0.3016528925619835,0.17192982456140352,0.17192982456140352,0.3779831512960617,0.12982456140350876,0.21403508771929824,0.11225713600383785
