issueKey,type,createdDateEpoch,resolvedDateEpoch
FLINK-13019,Sub-task,2019-06-27 21:04:30,2019-07-09 18:10:42
FLINK-13020,Improvement,2019-06-28 01:34:47,2019-08-19 19:51:18
FLINK-13021,Sub-task,2019-06-28 03:00:40,2019-07-03 02:16:48
FLINK-13022,Sub-task,2019-06-28 03:01:04,2019-07-03 03:45:04
FLINK-13023,Sub-task,2019-06-28 04:23:36,2019-07-02 02:30:50
FLINK-13024,Sub-task,2019-06-28 05:12:16,2019-07-16 05:29:48
FLINK-13025,New Feature,2019-06-28 07:18:57,2019-10-14 23:49:05
FLINK-13026,New Feature,2019-06-28 15:41:29,2019-07-08 12:07:34
FLINK-13027,New Feature,2019-06-28 15:48:10,
FLINK-13028,Sub-task,2019-06-28 16:19:24,2019-07-02 19:13:30
FLINK-13029,Sub-task,2019-06-28 16:46:57,2019-07-02 20:50:21
FLINK-13030,Improvement,2019-06-29 11:35:47,
FLINK-13031,Wish,2019-06-29 15:33:40,
FLINK-13032,Improvement,2019-06-29 16:12:25,
FLINK-13033,Bug,2019-06-30 02:38:31,2019-06-30 15:25:19
FLINK-13034,Improvement,2019-07-01 01:50:04,2019-11-07 04:43:41
FLINK-13035,Wish,2019-07-01 15:11:35,
FLINK-13036,Improvement,2019-07-01 15:50:12,
FLINK-13037,Sub-task,2019-07-01 15:54:49,2019-10-05 23:52:47
FLINK-13038,Bug,2019-07-01 16:12:51,
FLINK-13039,Improvement,2019-07-01 17:01:32,
FLINK-13040,Task,2019-07-01 17:43:47,2019-07-08 11:38:15
FLINK-13041,Improvement,2019-07-01 17:51:41,2019-07-05 19:39:11
FLINK-13042,Improvement,2019-07-01 18:27:10,2019-07-10 10:39:49
FLINK-13043,Bug,2019-07-01 18:58:00,2019-07-05 15:02:19
FLINK-13044,Bug,2019-07-01 20:40:36,2019-08-07 03:44:40
FLINK-13045,Sub-task,2019-07-01 21:36:30,2019-08-19 22:01:37
FLINK-13046,Sub-task,2019-07-02 03:05:36,2019-07-03 02:21:53
FLINK-13047,Sub-task,2019-07-02 06:22:43,2019-07-03 02:17:32
FLINK-13048,Sub-task,2019-07-02 07:29:13,2019-07-03 02:38:56
FLINK-13049,Improvement,2019-07-02 09:55:07,2019-07-03 14:07:11
FLINK-13050,Improvement,2019-07-02 10:33:07,
FLINK-13051,Sub-task,2019-07-02 14:34:09,2019-08-30 18:46:47
FLINK-13052,Improvement,2019-07-02 15:21:22,
FLINK-13053,New Feature,2019-07-02 15:27:13,
FLINK-13054,New Feature,2019-07-02 16:34:58,2019-07-02 16:35:28
FLINK-13055,Sub-task,2019-07-02 17:09:03,2019-07-24 19:11:39
FLINK-13056,Improvement,2019-07-02 17:34:04,
FLINK-13057,Bug,2019-07-02 17:36:41,2019-07-10 19:14:27
FLINK-13058,Improvement,2019-07-02 18:02:18,
FLINK-13059,Bug,2019-07-02 20:04:50,2019-09-03 17:50:38
FLINK-13060,Improvement,2019-07-02 20:29:43,2019-07-05 16:22:19
FLINK-13061,Improvement,2019-07-02 21:31:34,
FLINK-13062,Improvement,2019-07-02 22:26:17,
FLINK-13063,Bug,2019-07-03 00:17:38,2019-07-09 20:09:38
FLINK-13064,Sub-task,2019-07-03 02:24:35,
FLINK-13065,Improvement,2019-07-03 06:31:02,2019-10-04 22:23:46
FLINK-13066,Sub-task,2019-07-03 07:39:41,2019-07-05 08:30:10
FLINK-13067,Bug,2019-07-03 10:47:48,2019-07-10 19:14:00
FLINK-13068,Sub-task,2019-07-03 11:16:39,2019-07-10 00:34:24
FLINK-13069,Sub-task,2019-07-03 11:17:12,2019-07-16 00:47:42
FLINK-13070,Improvement,2019-07-03 11:21:02,2019-07-03 16:27:26
FLINK-13071,Task,2019-07-03 11:57:25,2019-07-04 21:00:52
FLINK-13072,Bug,2019-07-03 13:40:15,2019-07-10 14:32:47
FLINK-13073,Bug,2019-07-03 14:37:15,2019-07-04 19:19:30
FLINK-13074,Bug,2019-07-03 15:18:59,2019-07-23 21:19:17
FLINK-13075,Bug,2019-07-03 15:31:43,2019-07-23 14:45:53
FLINK-13076,Improvement,2019-07-03 15:53:54,2019-07-11 08:33:37
FLINK-13077,Bug,2019-07-03 17:27:27,2019-07-03 19:45:54
FLINK-13078,Sub-task,2019-07-03 17:48:15,2019-07-18 23:38:20
FLINK-13079,Improvement,2019-07-03 18:39:08,
FLINK-13080,Improvement,2019-07-03 19:09:41,2019-07-08 22:11:16
FLINK-13081,New Feature,2019-07-03 22:24:46,2019-07-06 00:23:27
FLINK-13082,New Feature,2019-07-03 23:31:02,2019-07-05 13:12:41
FLINK-13083,Improvement,2019-07-04 01:12:37,
FLINK-13084,Task,2019-07-04 01:19:08,2019-07-04 10:35:43
FLINK-13085,Bug,2019-07-04 01:26:27,2019-07-05 17:05:13
FLINK-13086,Sub-task,2019-07-04 07:09:24,
FLINK-13087,Sub-task,2019-07-04 09:47:33,2019-07-05 09:44:01
FLINK-13088,New Feature,2019-07-04 10:20:29,2019-07-05 21:35:29
FLINK-13089,New Feature,2019-07-04 12:28:03,2019-07-05 09:50:46
