fileName,Ranked1,Ranked2,Ranked3,Top1_overlap,Top3_overlap
calcite-1.1.0(1).csv,0,-6,-26,1.0,0.2
calcite-1.2.0(1).csv,-14,1,1,0.0,0.5
calcite-1.2.0(2).csv,-15,-10,-3,0.0,0.0
calcite-1.3.0(1).csv,-17,-2,0,0.0,0.2
calcite-1.3.0(2).csv,0,-7,-8,1.0,0.2
calcite-1.3.0(3).csv,-12,-1,-8,0.0,0.2
calcite-1.4.0(1).csv,-5,-22,-5,0.0,0.0
calcite-1.4.0(2).csv,-6,-4,-13,0.0,0.0
calcite-1.4.0(3).csv,-5,-6,-8,0.0,0.0
calcite-1.4.0(4).csv,-6,1,0,0.0,0.5
calcite-1.5.0(1).csv,0,-9,-18,1.0,0.2
calcite-1.5.0(2).csv,-11,-5,-1,0.0,0.0
calcite-1.5.0(3).csv,-9,-1,-22,0.0,0.2
calcite-1.5.0(4).csv,-3,-5,-6,0.0,0.0
calcite-1.5.0(5).csv,-2,-5,1,0.0,0.5
calcite-1.6.0(1).csv,-25,-6,-2,0.0,0.0
calcite-1.6.0(2).csv,0,-3,-7,1.0,0.2
calcite-1.6.0(3).csv,0,-12,-16,1.0,0.2
calcite-1.6.0(4).csv,-2,-4,-6,0.0,0.2
calcite-1.6.0(5).csv,-4,-11,2,0.0,0.2
calcite-1.6.0(6).csv,-4,-6,-6,0.0,0.0
calcite-1.7.0(1).csv,-7,0,-2,0.0,0.2
calcite-1.7.0(2).csv,0,-4,-2,1.0,0.2
calcite-1.7.0(3).csv,0,-2,-3,1.0,0.2
calcite-1.7.0(4).csv,0,-10,-1,1.0,0.2
calcite-1.7.0(5).csv,-2,-3,-6,0.0,0.2
calcite-1.7.0(6).csv,-1,-3,-1,0.0,0.2
calcite-1.7.0(7).csv,-4,-4,2,0.0,0.2
calcite-1.8.0(1).csv,-14,-3,-18,0.0,0.0
calcite-1.8.0(2).csv,-10,1,-3,0.0,0.2
calcite-1.8.0(3).csv,0,-6,1,1.0,0.5
calcite-1.8.0(4).csv,0,0,-9,1.0,0.5
calcite-1.8.0(5).csv,-1,-1,-1,0.0,0.5
calcite-1.8.0(6).csv,-1,-1,-3,0.0,0.5
calcite-1.8.0(7).csv,-1,-1,-3,0.0,0.5
calcite-1.8.0(8).csv,-5,-5,-5,0.0,0.0
calcite-1.9.0(1).csv,-1,-12,-6,0.0,0.2
calcite-1.9.0(2).csv,-1,-17,2,0.0,0.5
calcite-1.9.0(3).csv,-11,-8,-8,0.0,0.0
