fileName,accuracy,precision,recall,F1,AUC,ER,RI,MCC,AP,RR,Popt,ACC,IL/Ins
jruby-1.5.0(1.4.0).csv,0.770114942528736,0.5300751879699249,0.5108695652173909,0.5202952029520289,0.7725612340028821,0.5396278947269411,1.17215593331154,0.36930878488139895,0.546304843046971,0.5,0.333097244950208,0.11594202898550697,0.08041237113402062
"jruby-1.7.0.preview1(1.5.0,1.4.0).csv",0.7819083023543991,0.24390243902439,0.5521472392638039,0.338345864661654,0.769179706823726,0.5859355638166049,1.41508304653599,0.25820849791655603,0.320477936938232,1.0,0.452186231618428,0.141104294478528,0.07439198855507868
jruby-1.7.0.preview1(1.5.0).csv,0.6710037174721191,0.201298701298701,0.760736196319018,0.318356867779204,0.791609763522512,0.498301155214454,0.9932276312644408,0.261537503817776,0.34787949478602803,0.5,0.500635518934081,0.165644171779141,0.06921029281277728
activemq-5.2.0(5.1.0).csv,0.919607843137255,0.421875,0.175324675324675,0.24770642201834894,0.6787384142898462,0.8210602759622371,4.5884740259740315,0.23596865152939006,0.265998496222054,1.0,0.555250046800978,0.331168831168831,0.06852791878172589
"activemq-5.3.0(5.2.0,5.1.0).csv",0.9273341782847492,0.355769230769231,0.26056338028169,0.300813008130081,0.7793749010919448,0.831375101337078,4.93032231852654,0.267010825404763,0.300280238974518,1.0,0.639074009265049,0.338028169014085,0.06758104738154613
activemq-5.3.0(5.2.0).csv,0.8791719476130121,0.194915254237288,0.323943661971831,0.243386243386243,0.698661180566545,0.692217262724785,2.24904511816663,0.189078265242768,0.24704238324575895,1.0,0.6392222898570439,0.288732394366197,0.06666666666666667
"activemq-5.3.0(5.2.0,5.1.0,5.0.0).csv",0.865652724968314,0.25555555555555604,0.647887323943662,0.36653386454183295,0.877624624149391,0.7652504546205979,3.25985915492958,0.34878320575779603,0.41096098576475104,1.0,0.661137133009681,0.338028169014085,0.06447234475738038
"activemq-5.2.0(5.1.0,5.0.0).csv",0.827450980392157,0.186708860759494,0.38311688311688297,0.251063829787234,0.720612235060803,0.5956796277833171,1.47328620746342,0.18024015404673896,0.23044492060658606,1.0,0.477773456667409,0.24025974025974,0.0633108458744162
"jruby-1.7.0.preview1(1.5.0,1.4.0,1.1.0).csv",0.6759603469640639,0.194915254237288,0.7055214723926378,0.30544488711819395,0.758497418746538,0.481870588869134,0.930019756680878,0.23660738623060895,0.322093502317067,1.0,0.468219271962259,0.177914110429448,0.059574468085106386
activemq-5.1.0(5.0.0).csv,0.932994923857868,0.56140350877193,0.23021582733813,0.326530612244898,0.5807613876130121,0.874317893401015,6.956582102738861,0.330856054109169,0.25309466802525604,1.0,0.5511680875907939,0.30935251798561203,0.05785562632696391
