fileName,accuracy,precision,recall,F1,AUC,ER,RI,MCC,AP,RR,Popt,ACC
poi-2.5(2.0).csv,0.707142857142857,0.7674418604651159,0.515625,0.616822429906542,0.833675986842105,0.404329004329004,0.6787790697674421,0.414724788022126,0.79486734134034,1.0,0.189506796154294,0.078125
"poi-3.0(2.5,2.0).csv",0.839572192513369,0.8620689655172409,0.8771929824561401,0.8695652173913041,0.887572098053353,0.29283422459893,0.414095583787054,0.661441461818271,0.90953168527399,1.0,0.209547536185464,0.0526315789473684
poi-3.0(2.5).csv,0.812834224598931,0.821138211382114,0.885964912280702,0.852320675105485,0.8912070415765441,0.257584581987611,0.346954785337327,0.6010719289366171,0.916281222497043,1.0,0.236375098517119,0.0614035087719298
xalan-2.6(2.5).csv,0.5329949238578681,0.7608695652173909,0.5,0.603448275862069,0.6835996240601501,0.06598984771573599,0.0706521739130435,0.103645722534237,0.8283159213129929,1.0,0.457539077883911,0.125
"xalan-2.7(2.6,2.5).csv",0.5367521367521371,1.0,0.53516295025729,0.697206703910615,0.7658662092624359,0.00341880341880342,0.00343053173241852,0.0626147562016543,0.998963376802258,1.0,0.12350849152867,0.0771869639794168
xalan-2.7(2.6).csv,0.6444444444444439,1.0,0.6432246998284731,0.782881002087683,0.8216123499142372,0.00341880341880342,0.00343053173241852,0.0782684452520678,0.999258067120413,1.0,0.0430799635246193,0.0343053173241852
"poi-3.0(2.5,2.0,1.5).csv",0.8048128342245991,0.811244979919679,0.885964912280702,0.846960167714885,0.8909967555875992,0.248530735426484,0.330726414429648,0.583316881260389,0.922181477824695,1.0,0.308782476098659,0.0701754385964912
"xalan-2.7(2.6,2.5,2.4).csv",0.464957264957265,1.0,0.463121783876501,0.63305978898007,0.767581475128645,0.00341880341880342,0.00343053173241852,0.0542259695224018,0.9989780291049232,1.0,0.0755175352840312,0.0703259005145798
"xalan-2.6(2.5,2.4).csv",0.5406091370558379,0.851063829787234,0.42857142857142894,0.5700712589073629,0.6971647869674189,0.16497461928934,0.197568389057751,0.231149705489862,0.829082049816913,1.0,0.402747642514331,0.132142857142857
"poi-2.5(2.0,1.5).csv",0.7785714285714291,0.746268656716418,0.78125,0.7633587786259541,0.8369654605263158,0.3874285714285711,0.6324626865671639,0.556024682332575,0.7839152597389699,1.0,0.239134578937428,0.078125
xalan-2.5(2.4).csv,0.6082802547770699,0.724489795918367,0.425149700598802,0.535849056603774,0.734490203266935,0.26590113931999604,0.3622143468165711,0.26004671896045106,0.7381495745758441,0.5,0.462370247945666,0.13173652694610802
xerces-1.4(1.3).csv,0.802919708029197,1.0,0.5178571428571429,0.6823529411764712,0.961640211640212,0.5912408759124089,1.44642857142857,0.6232117273791121,0.9551436675236372,1.0,0.26063418513209,0.0535714285714286
log4j-1.2(1.1).csv,0.479452054794521,0.9558823529411772,0.471014492753623,0.6310679611650489,0.6141304347826091,0.0111696522655427,0.0112958226768968,0.0438045850645568,0.968040874082326,1.0,0.12076455326217098,0.108695652173913
"xerces-1.4(1.3,1.2).csv",0.7518248175182479,1.0,0.3928571428571429,0.564102564102564,0.948192239858907,0.5912408759124089,1.44642857142857,0.526030488217329,0.939460635154587,1.0,0.207770749008742,0.0535714285714286
"log4j-1.2(1.1,1.0).csv",0.458904109589041,0.953846153846154,0.449275362318841,0.610837438423645,0.585144927536232,0.00905877154220062,0.009141583054626527,0.0340118400426301,0.96756542859155,1.0,0.0770423979243655,0.0434782608695652
lucene-2.4(2.2).csv,0.683636363636364,0.703488372093023,0.7707006369426751,0.7355623100303951,0.745384864514736,0.188459804658152,0.232224855576952,0.346149042887086,0.8052642693430891,1.0,0.264061856557879,0.0828025477707006
velocity-1.6(1.5).csv,0.673333333333333,0.591304347826087,0.9714285714285708,0.7351351351351351,0.7585714285714291,0.21078431372549,0.267080745341615,0.45285743676147,0.6942296439751661,1.0,0.33097314641965503,0.11428571428571402
"xerces-1.4(1.3,1.2,0.init).csv",0.708029197080292,0.944444444444444,0.3035714285714289,0.459459459459459,0.94157848324515,0.5671962215543149,1.31051587301587,0.42379571517592,0.91593093295264,1.0,0.123943735605775,0.0535714285714286
"lucene-2.4(2.2,2.0).csv",0.694545454545455,0.7159763313609471,0.7707006369426751,0.742331288343558,0.7323761200475011,0.202614575507137,0.254098669581276,0.370085128185409,0.7929636559174269,1.0,0.239309628350591,0.08917197452229303
lucene-2.2(2.0).csv,0.7241379310344829,0.802197802197802,0.768421052631579,0.7849462365591401,0.761368421052632,0.18327822390174806,0.22440717177559305,0.4015478908039861,0.838394204879966,1.0,0.0540417948987676,0.0421052631578947
xerces-1.3(1.2).csv,0.799163179916318,0.447368421052632,0.386363636363636,0.41463414634146295,0.7519813519813521,0.588481417671671,1.43002392344498,0.2953562090764361,0.44528288908639096,1.0,0.342746081901138,0.0909090909090909
log4j-1.1(1.0).csv,0.836363636363636,0.8387096774193549,0.866666666666667,0.852459016393443,0.885333333333333,0.34965034965035,0.537634408602151,0.669349440752082,0.90056530255563,1.0,0.464152846589729,0.2
"xerces-1.3(1.2,0.init).csv",0.7740585774058579,0.38095238095238093,0.363636363636364,0.372093023255814,0.7312354312354309,0.51673640167364,1.06926406926407,0.23452305240138105,0.429057699606468,1.0,0.284486903785943,0.0909090909090909
"velocity-1.6(1.5,1.4).csv",0.56,0.514705882352941,1.0,0.679611650485437,0.7042857142857142,0.0933333333333333,0.10294117647058802,0.30012252399939,0.654199374258319,1.0,0.5792267118533161,0.4428571428571429
velocity-1.5(1.4).csv,0.75187969924812,0.7857142857142858,0.942857142857143,0.857142857142857,0.6632653061224489,-0.00478468899521531,-0.00476190476190476,-0.0391230398217976,0.863754676738655,1.0,0.7476224016256959,0.23809523809523805
poi-2.0(1.5).csv,0.734042553191489,0.5,0.8,0.615384615384615,0.809855072463768,0.468085106382979,0.88,0.4558912395841529,0.547510584226604,1.0,0.462418202802609,0.16
xerces-1.2(0.init).csv,0.609154929577465,0.22131147540983606,0.627906976744186,0.327272727272727,0.6550226768310329,0.31585811163276,0.461685093404499,0.16923647352673798,0.29349598457508697,1.0,0.297667020767,0.0697674418604651
camel-1.6(1.4).csv,0.80440097799511,0.3725490196078429,0.471074380165289,0.416058394160584,0.76128508246677,0.6029468536867839,1.51855452924972,0.303488039625947,0.407723004266438,1.0,0.441816369509334,0.17355371900826402
"camel-1.6(1.4,1.2).csv",0.8068459657701709,0.380645161290323,0.487603305785124,0.427536231884058,0.7678065380556579,0.6113919854129539,1.57328712343375,0.31695190704187604,0.424424923976478,1.0,0.453666518389204,0.165289256198347
camel-1.4(1.2).csv,0.7576601671309191,0.3571428571428571,0.532786885245902,0.427631578947368,0.7555286610188141,0.524233983286908,1.10187353629977,0.2904971241583369,0.4006003228988061,1.0,0.421750456341052,0.13114754098360698
"camel-1.6(1.4,1.2,1.0).csv",0.8227383863080691,0.407692307692308,0.43801652892562,0.4223107569721121,0.764510238685275,0.6371730405498921,1.75613477431659,0.318061861117982,0.41513962446623,1.0,0.444300467628981,0.165289256198347
"camel-1.4(1.2,1.0).csv",0.7980501392757661,0.403361344537815,0.3934426229508201,0.398340248962656,0.7554598965782809,0.5787488393686171,1.37388069982091,0.277054926856594,0.40916825504452703,1.0,0.412300549168451,0.13114754098360698
synapse-1.2(1.1).csv,0.684426229508197,0.488636363636364,0.573333333333333,0.52760736196319,0.7112426035502958,0.370949294700724,0.5896969696969699,0.295049723742245,0.557076932364899,0.5,0.422085863568807,0.17333333333333306
camel-1.2(1.0).csv,0.728346456692913,0.6461538461538461,0.267515923566879,0.378378378378378,0.6749051844593249,0.521700412448444,1.09073983341499,0.279429502083308,0.5364926655549,1.0,0.3546192457683379,0.171974522292994
"synapse-1.2(1.1,1.0).csv",0.7418032786885249,0.603448275862069,0.4666666666666671,0.526315789473684,0.718343195266272,0.490632318501171,0.963218390804598,0.3583187794350829,0.598405983080191,1.0,0.407778800671442,0.17333333333333306
synapse-1.1(1.0).csv,0.782178217821782,0.594594594594595,0.431372549019608,0.5,0.773470977795092,0.5753825382538249,1.35506094329624,0.372918846486685,0.5763955302865761,1.0,0.4819262854434601,0.19607843137254896
jedit-4.1(4.0).csv,0.797202797202797,0.581395348837209,0.694444444444444,0.632911392405063,0.8749350986500519,0.566993006993007,1.3094315245478,0.498053941853804,0.736959537446937,1.0,0.479963863917185,0.138888888888889
