Dataset,c,20%SLOC,10%,20%,30%
Metrics-Repo-2010,0.775,0.675,0.75,0.8,0.825
JIRA-HA-2019,0.84375,0.90625,0.875,0.875,0.84375
JIRA-RA-2019,0.875,0.875,0.96875,0.84375,0.71875
MA-SZZ-2020,0.75,0.5416666666666666,0.6458333333333334,0.6875,0.5416666666666666
