Dataset,c,20%SLOC,10%,20%,30%
ECLIPSE-2007,1.0,1.0,1.0,1.0,1.0
Metrics-Repo-2010,0.8596491228070176,0.8421052631578947,0.8245614035087719,0.8947368421052632,0.8947368421052632
JIRA-HA-2019,0.9743589743589743,0.8974358974358975,0.9743589743589743,0.8974358974358975,0.8974358974358975
JIRA-RA-2019,1.0,1.0,0.9761904761904762,1.0,0.9761904761904762
MA-SZZ-2020,0.32195121951219513,0.7951219512195122,0.6487804878048781,0.4097560975609756,0.1902439024390244
