issueKey,type,createdDateEpoch,resolvedDateEpoch
CASSANDRA-8035,Bug,2014-10-02 00:08:02,2015-08-24 23:57:04
CASSANDRA-8036,Improvement,2014-10-02 01:32:12,
CASSANDRA-8037,Bug,2014-10-02 02:37:21,2014-10-02 02:42:30
CASSANDRA-8038,New Feature,2014-10-02 09:44:20,2014-10-23 10:15:27
CASSANDRA-8039,Task,2014-10-02 12:00:58,2016-10-21 00:19:03
CASSANDRA-8040,Bug,2014-10-02 12:34:14,2014-10-03 02:34:35
CASSANDRA-8041,Bug,2014-10-02 13:01:05,
CASSANDRA-8042,Bug,2014-10-02 15:15:16,2014-10-06 19:13:00
CASSANDRA-8043,Task,2014-10-02 17:28:57,2015-05-15 22:45:33
CASSANDRA-8044,Bug,2014-10-02 23:35:34,2014-10-03 03:32:36
CASSANDRA-8045,Bug,2014-10-03 00:10:11,2014-10-03 03:26:54
CASSANDRA-8046,Improvement,2014-10-03 03:56:06,2014-10-04 01:38:13
CASSANDRA-8047,Bug,2014-10-03 21:51:02,2014-10-03 22:06:39
CASSANDRA-8048,New Feature,2014-10-03 23:00:40,
CASSANDRA-8049,Bug,2014-10-03 23:53:25,2015-05-06 18:07:47
CASSANDRA-8050,Improvement,2014-10-04 00:01:48,
CASSANDRA-8051,Bug,2014-10-04 01:27:57,2015-05-06 03:47:35
CASSANDRA-8052,Bug,2014-10-04 03:45:53,
CASSANDRA-8053,New Feature,2014-10-04 03:45:53,2014-12-12 01:50:31
CASSANDRA-8054,Bug,2014-10-04 04:03:14,2014-10-17 18:38:55
CASSANDRA-8055,Improvement,2014-10-04 04:27:00,2014-11-20 07:11:17
CASSANDRA-8056,Improvement,2014-10-04 08:30:14,2015-03-31 06:06:00
CASSANDRA-8057,Bug,2014-10-04 22:39:21,2014-10-07 23:46:08
CASSANDRA-8058,Bug,2014-10-04 23:59:23,2014-10-12 02:52:39
CASSANDRA-8059,Bug,2014-10-05 05:12:45,2014-10-06 02:30:15
CASSANDRA-8060,Improvement,2014-10-05 22:57:03,
CASSANDRA-8061,Bug,2014-10-05 23:57:20,2015-11-12 01:18:17
CASSANDRA-8062,Bug,2014-10-06 04:24:38,2014-10-17 00:32:17
CASSANDRA-8063,Bug,2014-10-06 20:21:55,2014-10-13 21:58:22
CASSANDRA-8064,Improvement,2014-10-07 03:44:05,2014-10-07 03:49:42
CASSANDRA-8065,Bug,2014-10-07 06:08:23,2014-10-08 00:54:51
CASSANDRA-8066,Bug,2014-10-07 15:39:17,2014-10-14 20:58:37
CASSANDRA-8067,Bug,2014-10-07 16:02:42,2015-03-04 06:11:13
CASSANDRA-8068,New Feature,2014-10-07 18:14:57,2015-11-04 01:35:03
CASSANDRA-8069,Bug,2014-10-07 22:26:02,2014-11-12 02:29:18
CASSANDRA-8070,Bug,2014-10-07 22:34:58,2014-11-11 03:59:08
CASSANDRA-8071,Bug,2014-10-07 22:40:33,2014-10-08 21:52:19
CASSANDRA-8072,Bug,2014-10-08 00:05:58,2016-01-09 00:13:28
CASSANDRA-8073,Bug,2014-10-08 01:42:40,2014-10-16 01:16:12
CASSANDRA-8074,Improvement,2014-10-08 02:10:49,2014-10-08 05:38:20
CASSANDRA-8075,Improvement,2014-10-08 03:17:27,2014-10-10 03:53:28
CASSANDRA-8076,Improvement,2014-10-08 04:40:11,2017-08-03 11:12:10
CASSANDRA-8077,Improvement,2014-10-08 06:14:06,2014-10-08 06:43:26
CASSANDRA-8078,Improvement,2014-10-08 06:23:41,2014-10-08 22:10:00
CASSANDRA-8079,Improvement,2014-10-08 09:33:47,2014-10-08 15:07:44
CASSANDRA-8080,New Feature,2014-10-08 10:01:34,
CASSANDRA-8081,Bug,2014-10-08 17:16:29,2014-11-24 20:06:31
CASSANDRA-8082,New Feature,2014-10-08 19:17:48,2015-03-12 09:29:25
CASSANDRA-8083,Bug,2014-10-08 19:52:49,2014-10-09 00:29:56
CASSANDRA-8084,Bug,2014-10-09 00:02:54,2014-10-20 23:54:01
CASSANDRA-8085,Improvement,2014-10-09 00:59:27,2015-03-24 21:18:03
CASSANDRA-8086,Improvement,2014-10-09 02:13:10,2015-03-06 01:42:32
CASSANDRA-8087,Bug,2014-10-09 05:22:00,2014-12-20 02:31:13
CASSANDRA-8088,Improvement,2014-10-09 19:46:44,2014-10-09 20:35:51
CASSANDRA-8089,Bug,2014-10-09 21:04:56,2014-10-13 18:52:58
CASSANDRA-8090,Bug,2014-10-09 23:00:34,2014-10-23 17:05:31
CASSANDRA-8091,Bug,2014-10-09 23:08:10,2015-04-02 18:00:30
CASSANDRA-8092,Improvement,2014-10-10 00:08:10,
CASSANDRA-8093,Improvement,2014-10-10 00:52:44,2016-01-26 01:38:02
CASSANDRA-8094,Improvement,2014-10-10 00:58:13,
CASSANDRA-8095,Bug,2014-10-10 02:04:17,2015-03-31 22:29:49
CASSANDRA-8096,Improvement,2014-10-10 05:21:21,2014-11-05 08:19:12
CASSANDRA-8097,Bug,2014-10-10 08:37:26,2014-10-14 23:57:44
CASSANDRA-8098,Improvement,2014-10-10 19:16:03,2016-03-03 02:17:43
CASSANDRA-8099,Improvement,2014-10-10 22:30:22,2015-08-29 05:01:59
CASSANDRA-8100,Improvement,2014-10-10 22:49:37,
CASSANDRA-8101,Bug,2014-10-11 00:41:36,2014-10-15 02:24:48
CASSANDRA-8102,Bug,2014-10-11 01:11:19,2015-04-09 02:14:56
CASSANDRA-8103,New Feature,2014-10-11 08:56:37,2016-01-20 18:04:54
CASSANDRA-8104,Bug,2014-10-12 20:41:12,2014-10-15 04:30:52
CASSANDRA-8105,Bug,2014-10-12 22:48:09,2014-10-16 02:50:14
CASSANDRA-8106,Bug,2014-10-13 06:41:55,2014-10-14 05:47:17
CASSANDRA-8107,Bug,2014-10-13 11:58:54,2014-10-13 12:05:43
CASSANDRA-8108,Bug,2014-10-13 12:00:44,2014-10-17 00:13:35
CASSANDRA-8109,Improvement,2014-10-13 16:43:48,2014-10-22 04:08:19
CASSANDRA-8110,Improvement,2014-10-13 17:29:33,
CASSANDRA-8111,Improvement,2014-10-13 19:17:49,2014-10-14 22:02:42
CASSANDRA-8112,Bug,2014-10-14 03:51:49,
CASSANDRA-8113,Improvement,2014-10-14 04:10:29,2014-10-18 04:14:47
CASSANDRA-8114,Improvement,2014-10-14 05:00:25,
CASSANDRA-8115,Bug,2014-10-15 00:14:16,2014-10-25 00:07:06
CASSANDRA-8116,Bug,2014-10-15 00:51:01,2014-10-25 01:09:03
CASSANDRA-8117,Improvement,2014-10-15 01:51:59,
CASSANDRA-8118,Bug,2014-10-15 02:41:50,2014-10-16 00:38:46
CASSANDRA-8119,New Feature,2014-10-15 05:01:07,
CASSANDRA-8120,Bug,2014-10-15 05:18:37,2015-01-21 22:58:55
CASSANDRA-8121,Task,2014-10-15 06:32:00,
CASSANDRA-8122,Bug,2014-10-15 07:15:55,2014-12-02 02:24:28
CASSANDRA-8123,Bug,2014-10-15 20:44:24,2014-10-15 22:47:09
CASSANDRA-8124,Bug,2014-10-15 23:40:38,2014-11-04 00:04:25
CASSANDRA-8125,Improvement,2014-10-16 04:10:48,2014-11-04 05:03:22
CASSANDRA-8126,Improvement,2014-10-16 06:43:34,
CASSANDRA-8127,Improvement,2014-10-16 17:09:13,2014-10-16 18:09:40
CASSANDRA-8128,Bug,2014-10-16 20:16:52,2015-01-09 23:21:27
CASSANDRA-8129,Improvement,2014-10-17 02:48:11,2014-11-05 02:26:17
CASSANDRA-8130,Improvement,2014-10-17 05:13:01,
CASSANDRA-8131,Bug,2014-10-17 05:34:05,2014-10-21 22:41:32
CASSANDRA-8132,New Feature,2014-10-17 05:50:32,
CASSANDRA-8133,Bug,2014-10-17 06:23:29,2014-10-25 23:18:18
CASSANDRA-8134,Bug,2014-10-17 14:45:49,2014-10-27 23:55:52
CASSANDRA-8135,New Feature,2014-10-18 02:56:35,2015-02-19 02:10:01
CASSANDRA-8136,Bug,2014-10-18 03:22:00,2014-11-01 00:54:46
CASSANDRA-8137,Bug,2014-10-18 05:00:49,2015-04-02 10:29:41
CASSANDRA-8138,Bug,2014-10-18 16:22:52,2014-11-11 06:15:01
CASSANDRA-8139,Bug,2014-10-18 16:58:06,2014-10-29 17:50:12
CASSANDRA-8140,Bug,2014-10-19 08:33:27,2014-10-21 02:19:24
CASSANDRA-8141,New Feature,2014-10-19 21:33:42,2016-01-06 04:09:23
CASSANDRA-8142,Improvement,2014-10-20 19:36:25,2015-12-05 15:26:17
CASSANDRA-8143,Improvement,2014-10-20 19:42:07,2015-09-19 01:29:51
CASSANDRA-8144,Bug,2014-10-20 21:33:31,2014-10-22 22:55:13
CASSANDRA-8145,Bug,2014-10-20 21:38:38,2014-10-21 07:10:15
CASSANDRA-8146,Bug,2014-10-20 21:42:17,2014-10-21 07:31:53
CASSANDRA-8147,Bug,2014-10-20 21:47:29,2014-11-05 00:40:23
CASSANDRA-8148,Improvement,2014-10-20 23:52:32,
CASSANDRA-8149,Improvement,2014-10-21 00:11:45,2015-03-24 01:46:13
CASSANDRA-8150,Improvement,2014-10-21 01:37:41,
CASSANDRA-8151,Improvement,2014-10-21 04:18:24,2014-10-21 22:02:43
CASSANDRA-8152,Bug,2014-10-21 04:53:23,2016-05-04 00:45:15
CASSANDRA-8153,Bug,2014-10-21 05:00:38,2014-10-21 05:07:03
CASSANDRA-8154,Bug,2014-10-21 05:28:26,2015-02-11 02:58:15
CASSANDRA-8155,Bug,2014-10-21 05:55:57,2014-10-23 23:54:07
CASSANDRA-8156,Bug,2014-10-21 19:02:36,2014-12-17 03:38:10
CASSANDRA-8157,Bug,2014-10-21 21:10:51,2014-10-21 23:59:33
CASSANDRA-8158,Improvement,2014-10-22 01:07:46,2014-12-18 09:29:56
CASSANDRA-8159,Bug,2014-10-22 01:19:26,2014-10-22 01:39:44
CASSANDRA-8160,New Feature,2014-10-22 02:07:23,2015-02-27 04:11:48
CASSANDRA-8161,Bug,2014-10-22 03:11:34,2014-10-28 07:32:15
CASSANDRA-8162,Improvement,2014-10-22 05:05:59,2015-03-11 14:27:42
CASSANDRA-8163,Improvement,2014-10-22 07:02:04,
CASSANDRA-8164,Bug,2014-10-22 23:48:15,2014-11-06 06:45:40
CASSANDRA-8165,Bug,2014-10-23 00:23:52,2014-10-23 16:34:51
CASSANDRA-8166,Bug,2014-10-23 01:31:05,2014-10-24 01:00:40
CASSANDRA-8167,Improvement,2014-10-23 03:39:12,
CASSANDRA-8168,Task,2014-10-23 03:51:23,2015-05-16 00:53:11
CASSANDRA-8169,New Feature,2014-10-23 05:52:44,2014-10-24 07:17:11
CASSANDRA-8170,Bug,2014-10-23 08:08:07,2014-10-23 17:09:25
CASSANDRA-8171,Improvement,2014-10-23 21:03:32,2014-11-04 03:10:57
CASSANDRA-8172,Bug,2014-10-23 23:02:38,2014-10-24 00:42:34
CASSANDRA-8173,Bug,2014-10-23 23:02:57,2014-10-27 15:46:30
CASSANDRA-8174,Bug,2014-10-23 23:22:49,2014-10-24 00:41:19
CASSANDRA-8175,Improvement,2014-10-24 00:14:08,
CASSANDRA-8176,Bug,2014-10-24 00:59:10,2014-10-29 23:24:02
CASSANDRA-8177,Bug,2014-10-24 03:43:17,2014-12-17 07:04:02
CASSANDRA-8178,Bug,2014-10-24 04:04:28,2014-11-05 07:28:08
CASSANDRA-8179,Bug,2014-10-24 04:29:15,2014-11-01 00:49:57
CASSANDRA-8180,Improvement,2014-10-24 06:05:39,2016-02-10 21:17:08
CASSANDRA-8181,Bug,2014-10-24 06:42:34,2014-11-25 18:06:22
CASSANDRA-8182,Bug,2014-10-24 14:24:43,2014-10-29 00:35:47
CASSANDRA-8183,Improvement,2014-10-24 15:53:18,2014-11-07 04:33:27
CASSANDRA-8184,Bug,2014-10-24 17:30:48,2014-10-25 00:25:53
CASSANDRA-8185,Bug,2014-10-24 23:18:05,2014-10-27 17:48:22
CASSANDRA-8186,Improvement,2014-10-25 02:11:48,2016-03-02 23:16:05
CASSANDRA-8187,Improvement,2014-10-25 02:59:40,2016-04-28 02:43:38
CASSANDRA-8188,Improvement,2014-10-25 18:14:16,2014-11-04 04:43:16
CASSANDRA-8189,Bug,2014-10-26 20:42:13,2014-11-05 06:54:51
CASSANDRA-8190,Bug,2014-10-27 07:17:10,2014-10-29 23:41:23
CASSANDRA-8191,Bug,2014-10-27 07:22:49,2014-12-17 18:30:00
CASSANDRA-8192,Improvement,2014-10-27 17:40:12,2015-01-08 02:38:02
CASSANDRA-8193,Improvement,2014-10-27 17:51:34,2015-01-07 06:11:31
CASSANDRA-8194,Improvement,2014-10-28 01:03:14,2015-01-09 09:11:01
CASSANDRA-8195,Improvement,2014-10-28 01:26:19,2016-03-02 23:14:32
CASSANDRA-8196,Bug,2014-10-28 15:20:03,2014-10-28 15:21:02
CASSANDRA-8197,Task,2014-10-28 17:01:22,
CASSANDRA-8198,Bug,2014-10-28 17:19:26,2014-10-31 11:02:48
CASSANDRA-8199,Task,2014-10-28 19:51:48,2015-08-21 00:18:15
CASSANDRA-8200,Bug,2014-10-28 23:55:15,2014-10-29 00:29:54
CASSANDRA-8201,Bug,2014-10-28 23:55:30,2014-10-28 23:56:30
CASSANDRA-8202,Improvement,2014-10-29 00:01:28,
CASSANDRA-8203,Bug,2014-10-29 01:48:19,2015-02-24 08:21:23
CASSANDRA-8204,Sub-task,2014-10-29 04:35:50,2016-10-21 00:16:14
CASSANDRA-8205,Bug,2014-10-29 09:55:01,2014-10-30 07:20:33
CASSANDRA-8206,Bug,2014-10-29 16:35:11,2014-11-05 01:44:58
CASSANDRA-8207,Bug,2014-10-29 20:34:20,2014-10-29 23:25:57
CASSANDRA-8208,Bug,2014-10-29 22:17:40,2014-11-14 02:57:07
CASSANDRA-8209,Bug,2014-10-29 23:25:22,2014-11-06 04:46:28
CASSANDRA-8210,Bug,2014-10-29 23:27:53,2014-10-30 01:03:43
CASSANDRA-8211,Bug,2014-10-29 23:33:01,2014-11-07 20:46:06
CASSANDRA-8212,Improvement,2014-10-30 01:02:31,2015-01-21 01:11:54
CASSANDRA-8213,Bug,2014-10-30 02:02:48,2014-11-15 04:55:46
CASSANDRA-8214,Bug,2014-10-30 02:55:14,2014-10-31 16:58:24
CASSANDRA-8215,Bug,2014-10-30 03:06:19,2014-12-05 17:18:11
CASSANDRA-8216,Bug,2014-10-30 03:16:31,2015-10-09 03:51:52
CASSANDRA-8217,Improvement,2014-10-30 05:42:41,
CASSANDRA-8218,Improvement,2014-10-30 05:44:45,
CASSANDRA-8219,Improvement,2014-10-30 05:45:55,
CASSANDRA-8220,Bug,2014-10-30 06:25:06,2015-07-18 20:32:53
CASSANDRA-8221,Improvement,2014-10-30 06:45:32,2014-11-12 01:43:56
CASSANDRA-8222,Bug,2014-10-30 11:27:58,2014-11-07 09:11:21
CASSANDRA-8223,Improvement,2014-10-31 01:33:34,2014-12-17 01:18:45
CASSANDRA-8224,Improvement,2014-10-31 04:28:03,
CASSANDRA-8225,New Feature,2014-10-31 06:19:15,2015-03-20 23:32:19
CASSANDRA-8226,Bug,2014-10-31 10:45:35,2014-11-07 02:16:09
CASSANDRA-8227,Bug,2014-10-31 15:52:21,2014-10-31 15:54:45
CASSANDRA-8228,Improvement,2014-10-31 16:26:44,2014-11-25 08:51:04
CASSANDRA-8229,Bug,2014-10-31 16:55:31,2014-11-14 01:35:50
CASSANDRA-8230,Improvement,2014-10-31 19:47:12,2014-11-06 02:26:58
CASSANDRA-8231,Bug,2014-10-31 22:03:38,2014-11-22 05:44:31
CASSANDRA-8232,Bug,2014-11-01 00:19:13,2014-11-04 01:58:19
CASSANDRA-8233,Improvement,2014-11-01 00:36:25,
CASSANDRA-8234,New Feature,2014-11-01 00:45:24,
CASSANDRA-8235,Improvement,2014-11-01 03:45:34,2014-11-04 08:42:33
CASSANDRA-8236,Improvement,2014-11-01 04:46:16,2015-03-30 22:19:26
CASSANDRA-8237,Improvement,2014-11-01 04:53:20,
CASSANDRA-8238,Bug,2014-11-01 06:14:13,2015-03-16 16:47:40
CASSANDRA-8239,Bug,2014-11-01 07:45:03,2014-11-04 23:44:06
CASSANDRA-8240,Improvement,2014-11-02 01:56:30,2014-11-04 22:42:43
CASSANDRA-8241,Improvement,2014-11-02 05:20:50,2015-05-15 23:29:27
CASSANDRA-8242,Task,2014-11-02 06:09:24,2015-07-28 21:06:20
CASSANDRA-8243,Bug,2014-11-03 08:01:29,2014-11-14 18:14:02
CASSANDRA-8244,Bug,2014-11-03 19:04:01,2014-11-22 00:04:24
CASSANDRA-8245,Bug,2014-11-03 22:41:53,2015-01-06 23:32:19
CASSANDRA-8246,Bug,2014-11-04 03:01:30,2014-11-04 16:48:41
CASSANDRA-8247,Bug,2014-11-04 04:38:06,2014-11-04 05:08:01
CASSANDRA-8248,Bug,2014-11-04 08:18:44,2014-12-13 01:50:21
CASSANDRA-8249,Bug,2014-11-04 10:35:03,2014-11-05 01:29:41
CASSANDRA-8250,Improvement,2014-11-04 10:43:33,2014-11-04 22:42:58
CASSANDRA-8251,Bug,2014-11-04 23:44:47,2015-03-04 18:37:16
CASSANDRA-8252,Improvement,2014-11-05 01:40:04,
CASSANDRA-8253,Bug,2014-11-05 02:25:16,2014-12-17 04:29:49
CASSANDRA-8254,Bug,2014-11-05 02:33:05,2014-11-06 04:40:13
CASSANDRA-8255,Improvement,2014-11-05 17:27:51,2016-03-02 23:07:40
CASSANDRA-8256,Bug,2014-11-05 22:13:12,2014-11-10 22:17:29
CASSANDRA-8257,Bug,2014-11-06 00:08:40,2014-11-06 00:14:52
CASSANDRA-8258,Bug,2014-11-06 02:43:31,2014-11-06 07:42:24
CASSANDRA-8259,Improvement,2014-11-06 03:08:16,2016-03-02 23:09:45
CASSANDRA-8260,Bug,2014-11-06 03:10:13,2014-12-02 00:38:54
CASSANDRA-8261,Improvement,2014-11-06 03:48:43,2014-12-17 07:16:48
CASSANDRA-8262,Bug,2014-11-06 06:05:34,2014-11-06 07:50:59
CASSANDRA-8263,Improvement,2014-11-06 06:07:03,
CASSANDRA-8264,Bug,2014-11-06 08:24:04,2014-11-20 01:31:33
CASSANDRA-8265,Bug,2014-11-06 10:39:45,2014-11-13 08:18:57
CASSANDRA-8266,Bug,2014-11-06 13:45:46,2014-11-06 23:17:17
CASSANDRA-8267,Bug,2014-11-06 14:35:19,2015-05-11 15:29:42
CASSANDRA-8268,Bug,2014-11-06 19:57:14,2015-01-30 05:54:25
CASSANDRA-8269,Bug,2014-11-06 22:51:19,2014-11-06 23:25:02
CASSANDRA-8270,Improvement,2014-11-07 00:19:43,
CASSANDRA-8271,Improvement,2014-11-07 02:17:51,2015-09-30 04:07:09
CASSANDRA-8272,Bug,2014-11-07 05:22:33,
