fileName,Ranked1,Ranked2,Ranked3,Top1_overlap,Top3_overlap
ant-ivy-2.1.0(1).csv,-200.0,-200.0,1.0,0.0,0.2
calcite-1.1.0(1).csv,-1.0,1.0,-5.0,0.0,0.5
calcite-1.2.0(1).csv,-7.0,-200.0,0.0,0.0,0.2
calcite-1.2.0(2).csv,-5.0,-2.0,1.0,0.0,0.2
calcite-1.3.0(1).csv,-1.0,-1.0,-2.0,0.0,0.5
calcite-1.3.0(2).csv,-2.0,-2.0,1.0,0.0,0.5
calcite-1.3.0(3).csv,-3.0,-1.0,-2.0,0.0,0.2
calcite-1.4.0(1).csv,-3.0,0.0,0.0,0.0,0.5
calcite-1.4.0(2).csv,-3.0,1.0,1.0,0.0,0.5
calcite-1.4.0(3).csv,-200.0,1.0,0.0,0.0,0.5
calcite-1.4.0(4).csv,-2.0,-3.0,1.0,0.0,0.5
calcite-1.5.0(1).csv,-1.0,-3.0,0.0,0.0,0.5
calcite-1.5.0(2).csv,-1.0,1.0,-200.0,0.0,0.5
calcite-1.5.0(3).csv,-200.0,-200.0,-2.0,0.0,0.0
calcite-1.5.0(4).csv,-2.0,-5.0,-7.0,0.0,0.2
calcite-1.5.0(5).csv,-1.0,-2.0,2.0,0.0,0.5
calcite-1.6.0(1).csv,-200.0,-200.0,-1.0,0.0,0.0
calcite-1.6.0(2).csv,-3.0,0.0,0.0,0.0,0.5
calcite-1.6.0(3).csv,-200.0,-1.0,-1.0,0.0,0.2
calcite-1.6.0(4).csv,0.0,-200.0,1.0,1.0,0.5
calcite-1.6.0(5).csv,-200.0,-1.0,2.0,0.0,0.5
calcite-1.6.0(6).csv,-3.0,-5.0,-3.0,0.0,0.0
calcite-1.7.0(1).csv,-200.0,-200.0,-9.0,0.0,0.0
calcite-1.7.0(2).csv,0.0,-200.0,-6.0,1.0,0.2
calcite-1.7.0(3).csv,-2.0,0.0,-200.0,0.0,0.5
calcite-1.7.0(4).csv,0.0,0.0,-5.0,1.0,0.5
calcite-1.7.0(5).csv,-200.0,1.0,-200.0,0.0,0.2
calcite-1.7.0(6).csv,-4.0,1.0,1.0,0.0,0.5
calcite-1.7.0(7).csv,-2.0,-4.0,-2.0,0.0,0.2
calcite-1.8.0(1).csv,-4.0,-200.0,2.0,0.0,0.2
calcite-1.8.0(2).csv,-1.0,-2.0,0.0,0.0,0.5
calcite-1.8.0(3).csv,0.0,-200.0,1.0,1.0,0.5
calcite-1.8.0(4).csv,0.0,-1.0,-2.0,1.0,0.5
calcite-1.8.0(5).csv,0.0,0.0,-200.0,1.0,0.5
calcite-1.8.0(6).csv,-1.0,-200.0,-200.0,0.0,0.2
calcite-1.8.0(7).csv,-4.0,0.0,-1.0,0.0,0.2
calcite-1.8.0(8).csv,0.0,0.0,0.0,1.0,1.0
calcite-1.9.0(1).csv,0.0,-8.0,-5.0,1.0,0.2
calcite-1.9.0(2).csv,-200.0,-200.0,-200.0,0.0,0.0
calcite-1.9.0(3).csv,-1.0,-4.0,-5.0,0.0,0.2
calcite-1.9.0(4).csv,-200.0,1.0,-200.0,0.0,0.2
calcite-1.9.0(5).csv,-200.0,1.0,-200.0,0.0,0.2
calcite-1.9.0(6).csv,-200.0,-200.0,2.0,0.0,0.2
calcite-1.9.0(7).csv,0.0,-200.0,-200.0,1.0,0.2
calcite-1.9.0(8).csv,0.0,-200.0,-1.0,1.0,0.2
calcite-1.9.0(9).csv,-2.0,0.0,-200.0,0.0,0.5
calcite-1.10.0(1).csv,-200.0,-5.0,1.0,0.0,0.2
calcite-1.10.0(2).csv,-1.0,-200.0,-200.0,0.0,0.2
calcite-1.10.0(3).csv,0.0,-200.0,-200.0,1.0,0.2
calcite-1.10.0(4).csv,-200.0,0.0,2.0,0.0,0.5
calcite-1.10.0(5).csv,-200.0,-200.0,-200.0,0.0,0.0
calcite-1.10.0(6).csv,-1.0,-1.0,-3.0,0.0,0.5
calcite-1.10.0(7).csv,-2.0,-200.0,1.0,0.0,0.5
calcite-1.10.0(8).csv,-200.0,1.0,-200.0,0.0,0.2
calcite-1.10.0(9).csv,0.0,-200.0,1.0,1.0,0.5
calcite-1.10.0(10).csv,-1.0,1.0,0.0,0.0,1.0
calcite-1.11.0(1).csv,-200.0,-200.0,-200.0,0.0,0.0
calcite-1.11.0(2).csv,-200.0,0.0,0.0,0.0,0.5
calcite-1.11.0(3).csv,-200.0,1.0,1.0,0.0,0.5
calcite-1.11.0(4).csv,-200.0,-1.0,-200.0,0.0,0.2
calcite-1.11.0(5).csv,-200.0,0.0,2.0,0.0,0.5
calcite-1.11.0(6).csv,-200.0,1.0,1.0,0.0,0.5
calcite-1.11.0(7).csv,0.0,-2.0,1.0,1.0,0.5
calcite-1.11.0(8).csv,-200.0,0.0,-200.0,0.0,0.2
calcite-1.11.0(9).csv,0.0,-200.0,0.0,1.0,0.5
calcite-1.11.0(10).csv,0.0,-200.0,-2.0,1.0,0.2
calcite-1.11.0(11).csv,-200.0,1.0,1.0,0.0,0.5
calcite-1.12.0(1).csv,-3.0,-1.0,1.0,0.0,0.5
calcite-1.12.0(2).csv,0.0,-1.0,-4.0,1.0,0.5
calcite-1.12.0(3).csv,-200.0,1.0,-200.0,0.0,0.2
calcite-1.12.0(4).csv,-200.0,-200.0,-200.0,0.0,0.0
calcite-1.12.0(5).csv,-200.0,-200.0,-200.0,0.0,0.0
calcite-1.12.0(6).csv,-200.0,1.0,1.0,0.0,0.5
calcite-1.12.0(7).csv,-200.0,1.0,-1.0,0.0,0.2
calcite-1.12.0(8).csv,-200.0,1.0,1.0,0.0,0.5
calcite-1.12.0(9).csv,-200.0,1.0,-200.0,0.0,0.2
calcite-1.12.0(10).csv,-200.0,1.0,1.0,0.0,0.5
calcite-1.12.0(11).csv,-200.0,-200.0,1.0,0.0,0.2
calcite-1.12.0(12).csv,0.0,-200.0,-200.0,1.0,0.2
knox-0.4.0(1).csv,-1.0,1.0,0.0,0.0,1.0
knox-0.5.0(1).csv,-1.0,-200.0,,0.0,0.25
knox-0.5.0(2).csv,0.0,0.0,-1.0,1.0,0.5
knox-0.6.0(1).csv,-1.0,-200.0,,0.0,0.25
knox-0.6.0(2).csv,-1.0,1.0,0.0,0.0,1.0
knox-0.6.0(3).csv,-1.0,1.0,-2.0,0.0,0.5
knox-0.7.0(1).csv,-2.0,1.0,-3.0,0.0,0.5
knox-0.7.0(2).csv,0.0,-200.0,-200.0,1.0,0.2
knox-0.7.0(3).csv,-2.0,1.0,-2.0,0.0,0.5
knox-0.7.0(4).csv,-1.0,1.0,-4.0,0.0,0.5
knox-0.8.0(1).csv,-1.0,-5.0,-3.0,0.0,0.2
knox-0.8.0(2).csv,-2.0,-200.0,-1.0,0.0,0.2
