fileName,Ranked1,Ranked2,Ranked3,Top1_overlap,Top3_overlap
ant-1.4(1.3).csv,-1,-15,-12,0.0,0.2
ant-1.5(1.4).csv,0,0,-13,1.0,0.5
"ant-1.5(1.4,1.3).csv",-11,-9,-7,0.0,0.0
ant-1.6(1.5).csv,-11,-1,-13,0.0,0.2
"ant-1.6(1.5,1.4).csv",-18,0,-2,0.0,0.2
"ant-1.6(1.5,1.4,1.3).csv",-3,-13,0,0.0,0.2
ant-1.7(1.6).csv,-13,-10,-3,0.0,0.0
"ant-1.7(1.6,1.5).csv",-6,-1,2,0.0,0.5
"ant-1.7(1.6,1.5,1.4).csv",-7,-8,1,0.0,0.2
"ant-1.7(1.6,1.5,1.4,1.3).csv",-2,-2,-6,0.0,0.2
camel-1.2(1.0).csv,-12,-4,-17,0.0,0.0
camel-1.4(1.2).csv,-3,-9,-11,0.0,0.0
"camel-1.4(1.2,1.0).csv",-13,-11,2,0.0,0.2
camel-1.6(1.4).csv,-1,-14,-4,0.0,0.2
"camel-1.6(1.4,1.2).csv",-8,0,2,0.0,0.5
"camel-1.6(1.4,1.2,1.0).csv",-3,-4,0,0.0,0.2
jedit-4.0(3.2).csv,-17,-8,-4,0.0,0.0
jedit-4.1(4.0).csv,-2,-16,-6,0.0,0.2
"jedit-4.1(4.0,3.2).csv",-9,1,-12,0.0,0.2
jedit-4.2(4.1).csv,-18,-3,0,0.0,0.2
"jedit-4.2(4.1,4.0).csv",-18,-11,-3,0.0,0.0
"jedit-4.2(4.1,4.0,3.2).csv",-13,-7,-3,0.0,0.0
jedit-4.3(4.2).csv,0,-6,-15,1.0,0.2
"jedit-4.3(4.2,4.1).csv",-8,-16,-2,0.0,0.0
"jedit-4.3(4.2,4.1,4.0).csv",-6,1,-16,0.0,0.2
"jedit-4.3(4.2,4.1,4.0,3.2).csv",-10,-5,-5,0.0,0.0
log4j-1.1(1.0).csv,-11,1,-12,0.0,0.2
log4j-1.2(1.1).csv,-19,-11,-4,0.0,0.0
"log4j-1.2(1.1,1.0).csv",-14,-14,-6,0.0,0.0
lucene-2.2(2.0).csv,-14,-10,-7,0.0,0.0
lucene-2.4(2.2).csv,-1,-1,2,0.0,1.0
"lucene-2.4(2.2,2.0).csv",-9,1,-10,0.0,0.2
pbeans-2.0(1.0).csv,-3,-3,2,0.0,0.2
poi-2.0(1.5).csv,-2,-16,-7,0.0,0.2
poi-2.5(2.0).csv,-16,-5,-16,0.0,0.0
"poi-2.5(2.0,1.5).csv",-5,-2,-15,0.0,0.0
poi-3.0(2.5).csv,-5,-1,1,0.0,0.5
"poi-3.0(2.5,2.0).csv",-6,-8,0,0.0,0.2
"poi-3.0(2.5,2.0,1.5).csv",-1,-2,-4,0.0,0.2
synapse-1.1(1.0).csv,-14,1,-11,0.0,0.2
synapse-1.2(1.1).csv,-2,-3,-15,0.0,0.2
"synapse-1.2(1.1,1.0).csv",0,-1,-4,1.0,0.5
velocity-1.5(1.4).csv,0,-3,-8,1.0,0.2
velocity-1.6(1.5).csv,0,-13,-1,1.0,0.2
"velocity-1.6(1.5,1.4).csv",-9,-6,-13,0.0,0.0
xalan-2.5(2.4).csv,-4,-2,-12,0.0,0.0
xalan-2.6(2.5).csv,-5,-7,-9,0.0,0.0
"xalan-2.6(2.5,2.4).csv",0,-4,-14,1.0,0.2
xalan-2.7(2.6).csv,-1,-9,-1,0.0,0.2
"xalan-2.7(2.6,2.5).csv",0,-15,-11,1.0,0.2
"xalan-2.7(2.6,2.5,2.4).csv",-12,-10,2,0.0,0.2
xerces-1.2(0.init).csv,-3,-1,-5,0.0,0.2
xerces-1.3(1.2).csv,0,-1,-8,1.0,0.5
"xerces-1.3(1.2,0.init).csv",-1,1,-3,0.0,0.5
xerces-1.4(1.3).csv,-12,-13,-4,0.0,0.0
"xerces-1.4(1.3,1.2).csv",-3,-11,2,0.0,0.2
"xerces-1.4(1.3,1.2,0.init).csv",-1,1,0,0.0,1.0
