Dataset,c,20%SLOC,10%,20%,30%
Metrics-Repo-2010,0.85,0.6,0.775,0.825,0.825
JIRA-HA-2019,0.875,0.84375,0.9375,0.84375,0.8125
JIRA-RA-2019,0.8125,0.90625,0.875,0.875,0.71875
MA-SZZ-2020,0.7291666666666666,0.5208333333333334,0.6666666666666666,0.7291666666666666,0.6041666666666666
