issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
MNG-6234,Bug,Fixed,Closed,2017/5/17 2:29,2017/9/16 18:24
MNG-6235,Bug,Invalid,Closed,2017/5/18 15:30,2017/5/19 0:03
MNG-6236,Bug,Not A Problem,Closed,2017/5/18 19:36,2019/2/18 3:33
MNG-6237,Bug,Unresolved,Open,2017/5/19 22:29,
MNG-6238,Bug,Not A Problem,Closed,2017/5/30 18:34,2017/5/31 5:05
MNG-6239,Bug,Unresolved,Open,2017/6/7 19:02,
MNG-6240,Bug,Fixed,Closed,2017/6/10 5:17,2017/6/15 2:00
MNG-6241,Bug,Unresolved,Open,2017/6/20 21:34,
MNG-6242,Bug,Fixed,Closed,2017/6/23 18:21,2017/10/15 16:55
MNG-6243,Bug,Duplicate,Closed,2017/6/24 4:45,2017/6/24 18:17
MNG-6244,Bug,Not A Problem,Closed,2017/6/26 17:43,2017/6/27 1:54
MNG-6246,Bug,Duplicate,Closed,2017/6/30 20:16,2018/1/29 18:24
MNG-6247,Bug,Invalid,Closed,2017/7/2 7:18,2017/7/2 7:44
MNG-6248,Bug,Invalid,Closed,2017/7/2 7:30,2017/7/2 7:38
MNG-6249,Bug,Not A Problem,Closed,2017/7/2 7:52,2017/7/2 17:16
MNG-6250,Bug,Invalid,Closed,2017/7/4 22:31,2017/7/8 2:59
MNG-6251,Bug,Invalid,Closed,2017/7/7 18:23,2017/7/7 19:19
MNG-6252,Bug,Invalid,Closed,2017/7/7 23:55,2017/7/8 3:25
MNG-6253,Improvement,Unresolved,Open,2017/7/10 22:07,
MNG-6254,Improvement,Unresolved,Open,2017/7/11 13:58,
MNG-6255,Bug,Fixed,Closed,2017/7/11 21:48,2018/2/10 20:01
MNG-6256,Bug,Fixed,Closed,2017/7/12 21:25,2019/1/9 8:38
MNG-6258,Task,Fixed,Closed,2017/7/13 1:49,2017/7/14 23:25
MNG-6259,Bug,Incomplete,Closed,2017/7/13 8:30,2018/6/18 4:25
MNG-6260,Bug,Unresolved,Open,2017/7/14 3:42,
MNG-6261,Bug,Fixed,Closed,2017/7/14 18:52,2018/12/30 6:14
MNG-6262,Bug,Duplicate,Closed,2017/7/19 5:45,2019/2/18 6:35
MNG-6263,Bug,Cannot Reproduce,Closed,2017/7/26 19:23,2017/7/26 20:44
MNG-6264,Bug,Cannot Reproduce,Closed,2017/7/27 0:50,2018/6/18 5:44
MNG-6265,New Feature,Unresolved,Open,2017/7/28 11:13,
MNG-6266,Task,Not A Problem,Closed,2017/7/29 19:34,2017/8/2 3:23
MNG-6267,Improvement,Won't Fix,Closed,2017/8/2 23:00,2017/8/3 15:24
MNG-6268,Improvement,Unresolved,Open,2017/8/3 17:23,
MNG-6269,Bug,Invalid,Closed,2017/8/8 2:26,2017/8/8 2:36
MNG-6270,New Feature,Unresolved,Open,2017/8/8 13:45,
MNG-6271,New Feature,Unresolved,Open,2017/8/9 15:47,
MNG-6272,Bug,Not A Problem,Closed,2017/8/14 13:29,2018/1/7 6:29
MNG-6274,Bug,Unresolved,Open,2017/8/23 22:29,
MNG-6275,Bug,Unresolved,Reopened,2017/8/24 16:27,
MNG-6276,New Feature,Unresolved,Open,2017/8/26 5:29,
