issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
MNG-5154,Bug,Not A Problem,Closed,2011/8/12 5:14,2011/8/12 12:48
MNG-5155,Bug,Fixed,Closed,2011/8/13 16:33,2011/8/19 16:18
MNG-5156,Bug,Not A Problem,Closed,2011/8/16 23:05,2011/8/17 13:06
MNG-5157,Bug,Fixed,Closed,2011/8/17 12:51,2011/8/17 14:03
MNG-5158,Improvement,Fixed,Closed,2011/8/19 10:25,2011/8/19 10:27
MNG-5159,Improvement,Fixed,Closed,2011/8/19 11:09,2011/8/19 11:11
MNG-5162,Bug,Not A Problem,Closed,2011/8/22 14:18,2012/10/25 8:30
MNG-5163,Bug,Fixed,Closed,2011/8/25 1:18,2011/9/4 14:18
MNG-5164,Bug,Fixed,Closed,2011/8/25 3:10,2011/9/4 14:21
MNG-5165,Bug,Fixed,Closed,2011/8/26 8:56,2011/9/23 4:35
MNG-5166,Bug,Incomplete,Closed,2011/8/26 16:04,2014/1/23 4:32
MNG-5167,New Feature,Won't Fix,Closed,2011/8/26 20:31,2014/1/19 21:34
MNG-5168,Bug,Incomplete,Closed,2011/8/27 18:43,2014/1/23 4:31
MNG-5169,New Feature,Incomplete,Closed,2011/8/30 20:47,2014/1/23 4:31
MNG-5170,Improvement,Incomplete,Closed,2011/9/7 14:41,2014/1/23 4:31
MNG-5171,Improvement,Incomplete,Closed,2011/9/9 4:41,2014/1/23 4:32
MNG-5172,New Feature,Incomplete,Closed,2011/9/12 19:36,2014/1/23 4:31
MNG-5173,Wish,Won't Fix,Closed,2011/9/13 22:00,2011/9/14 4:15
MNG-5174,Bug,Cannot Reproduce,Closed,2011/9/15 1:11,2011/9/15 16:10
MNG-5175,Improvement,Fixed,Closed,2011/9/17 20:43,2011/11/24 18:57
MNG-5176,Improvement,Fixed,Closed,2011/9/19 15:28,2014/2/9 13:19
MNG-5177,Bug,Won't Fix,Closed,2011/9/20 18:11,2012/10/22 23:00
MNG-5178,Wish,Incomplete,Closed,2011/9/27 21:09,2014/1/23 4:31
MNG-5180,Bug,Unresolved,Reopened,2011/10/3 13:37,
MNG-5181,Improvement,Fixed,Closed,2011/10/6 23:29,2013/2/1 1:43
MNG-5182,Bug,Incomplete,Closed,2011/10/17 6:19,2014/1/23 4:32
MNG-5183,Bug,Cannot Reproduce,Closed,2011/10/18 12:57,2012/11/14 2:29
MNG-5184,Bug,Incomplete,Closed,2011/10/19 0:12,2014/1/23 4:31
MNG-5185,Improvement,Unresolved,Reopened,2011/10/24 1:39,
MNG-5188,Bug,Fixed,Closed,2011/10/31 20:02,2015/1/22 21:22
MNG-5189,Improvement,Incomplete,Closed,2011/11/1 9:24,2014/1/23 4:32
MNG-5191,Bug,Not A Problem,Closed,2011/11/2 13:57,2011/11/5 19:05
MNG-5192,Bug,Fixed,Closed,2011/11/4 14:01,2011/11/4 14:02
MNG-5193,Improvement,Incomplete,Closed,2011/11/4 17:49,2014/1/23 4:31
MNG-5194,Improvement,Won't Fix,Closed,2011/11/6 0:26,2014/1/23 22:31
MNG-5195,Bug,Incomplete,Closed,2011/11/8 9:11,2014/1/23 4:31
MNG-5196,Improvement,Won't Fix,Closed,2011/11/8 11:06,2011/11/8 20:09
MNG-5197,Bug,Unresolved,Reopened,2011/11/10 0:31,
MNG-5198,Bug,Cannot Reproduce,Closed,2011/11/10 15:25,2012/11/14 2:31
MNG-5199,New Feature,Unresolved,Open,2011/11/10 16:22,
MNG-5200,Improvement,Fixed,Closed,2011/11/14 23:51,2011/11/15 19:51
MNG-5201,Improvement,Fixed,Closed,2011/11/17 15:12,2011/11/17 15:37
MNG-5203,Bug,Won't Fix,Closed,2011/11/21 22:24,2011/11/21 23:43
MNG-5205,Bug,Cannot Reproduce,Closed,2011/11/29 23:32,2015/5/1 8:10
MNG-5206,Bug,Fixed,Closed,2011/11/30 12:31,2011/12/8 0:55
MNG-5207,Bug,Unresolved,Open,2011/11/30 17:27,
MNG-5208,Bug,Fixed,Closed,2011/11/30 20:48,2012/12/2 12:08
MNG-5209,Bug,Fixed,Closed,2011/12/2 20:49,2011/12/11 10:48
MNG-5210,Bug,Incomplete,Closed,2011/12/5 11:54,2014/1/23 4:31
MNG-5211,Bug,Not A Problem,Closed,2011/12/6 15:37,2011/12/16 15:40
MNG-5212,Bug,Fixed,Closed,2011/12/6 16:11,2011/12/6 16:37
MNG-5213,Bug,Incomplete,Closed,2011/12/8 1:42,2014/1/23 4:31
MNG-5214,Bug,Fixed,Closed,2011/12/8 0:44,2014/1/19 22:12
MNG-5216,Bug,Incomplete,Closed,2011/12/13 15:40,2014/1/23 4:31
MNG-5217,Bug,Won't Fix,Closed,2011/12/13 19:08,2011/12/13 21:47
MNG-5218,Improvement,Incomplete,Closed,2011/12/13 21:30,2014/1/23 4:31
MNG-5219,Bug,Cannot Reproduce,Closed,2011/12/14 3:31,2019/7/25 5:11
MNG-5220,Bug,Incomplete,Closed,2011/12/22 9:20,2014/1/23 4:31
MNG-5221,Bug,Duplicate,Closed,2011/12/27 12:21,2012/1/6 10:18
MNG-5222,Wish,Unresolved,Reopened,2011/12/28 14:00,
MNG-5224,Bug,Fixed,Closed,2012/1/3 17:15,2012/1/4 22:45
MNG-5225,Bug,Fixed,Closed,2012/1/4 22:57,2012/1/4 23:16
MNG-5226,Bug,Incomplete,Closed,2012/1/13 13:11,2014/1/23 4:31
MNG-5227,New Feature,Unresolved,Reopened,2012/1/16 22:24,
MNG-5228,Bug,Incomplete,Closed,2012/1/19 1:01,2014/1/23 4:31
MNG-5229,Improvement,Incomplete,Closed,2012/1/19 17:21,2014/1/23 4:32
MNG-5230,New Feature,Fixed,Closed,2012/1/20 15:01,2014/1/9 1:14
MNG-5231,Bug,Incomplete,Closed,2012/1/20 21:35,2014/1/23 4:31
MNG-5233,Bug,Fixed,Closed,2012/1/23 11:08,2012/1/23 11:29
MNG-5234,Bug,Incomplete,Closed,2012/1/23 16:44,2014/1/23 4:31
MNG-5235,Bug,Not A Problem,Closed,2012/1/30 2:22,2012/1/30 12:16
MNG-5236,Improvement,Incomplete,Closed,2012/2/1 11:17,2014/1/23 4:31
MNG-5237,Bug,Auto Closed,Closed,2012/2/3 14:34,2018/3/17 6:40
MNG-5238,Bug,Incomplete,Closed,2012/2/3 19:54,2015/12/23 8:51
MNG-5239,Improvement,Fixed,Closed,2012/2/7 2:04,2013/3/31 11:45
MNG-5240,Task,Cannot Reproduce,Closed,2012/2/9 17:32,2012/11/14 2:41
MNG-5241,Bug,Incomplete,Closed,2012/2/10 0:58,2014/1/23 4:32
MNG-5242,Bug,Incomplete,Closed,2012/2/12 15:47,2014/1/23 4:31
MNG-5243,Improvement,Unresolved,Reopened,2012/2/13 22:21,
MNG-5244,Improvement,Incomplete,Closed,2012/2/14 16:12,2014/1/23 4:31
MNG-5245,Improvement,Fixed,Closed,2012/2/14 20:35,2012/11/17 0:05
MNG-5246,Improvement,Incomplete,Closed,2012/2/15 21:44,2014/1/23 4:31
MNG-5247,New Feature,Incomplete,Closed,2012/2/17 14:56,2014/1/23 4:31
MNG-5249,Bug,Incomplete,Closed,2012/2/20 18:18,2014/1/23 4:31
MNG-5250,Bug,Incomplete,Closed,2012/2/21 19:48,2014/1/23 4:31
MNG-5251,Bug,Incomplete,Closed,2012/2/22 13:22,2014/1/23 4:31
MNG-5252,Bug,Not A Problem,Closed,2012/2/22 16:16,2014/1/20 1:33
MNG-5253,Bug,Duplicate,Closed,2012/2/23 2:56,2012/7/6 2:55
MNG-5255,Bug,Cannot Reproduce,Closed,2012/2/29 1:23,2014/3/7 16:23
MNG-5256,Improvement,Won't Fix,Closed,2012/3/2 14:01,2014/1/20 1:33
MNG-5257,Bug,Incomplete,Closed,2012/3/8 20:17,2014/1/20 1:34
MNG-5258,Bug,Fixed,Closed,2012/3/12 13:19,2012/3/14 22:43
MNG-5259,Improvement,Won't Fix,Closed,2012/3/13 0:02,2014/1/19 22:30
MNG-5260,Improvement,Won't Fix,Closed,2012/3/13 0:16,2014/1/19 22:26
MNG-5261,Bug,Fixed,Closed,2012/3/14 20:20,2012/11/23 17:17
MNG-5263,Bug,Incomplete,Closed,2012/3/15 21:37,2014/1/23 4:32
MNG-5264,Improvement,Incomplete,Closed,2012/3/20 15:35,2014/1/23 4:31
MNG-5265,Improvement,Auto Closed,Closed,2012/3/21 2:47,2018/3/17 6:37
MNG-5266,Improvement,Incomplete,Closed,2012/3/22 19:29,2014/1/23 4:31
MNG-5267,Bug,Incomplete,Closed,2012/3/29 15:08,2014/1/23 4:32
MNG-5268,Improvement,Incomplete,Closed,2012/3/30 12:52,2014/1/23 4:31
MNG-5269,Bug,Incomplete,Closed,2012/3/30 17:11,2014/1/23 4:31
MNG-5270,Bug,Fixed,Closed,2012/4/1 19:01,2012/4/2 22:36
MNG-5271,Bug,Incomplete,Closed,2012/4/10 1:19,2014/1/23 4:32
MNG-5273,Bug,Cannot Reproduce,Closed,2012/4/12 3:14,2014/3/10 19:10
MNG-5275,Bug,Incomplete,Closed,2012/4/13 12:54,2014/1/23 4:31
MNG-5276,Bug,Incomplete,Closed,2012/4/14 10:04,2014/1/23 4:31
MNG-5277,Task,Incomplete,Closed,2012/4/19 2:42,2014/1/20 2:06
MNG-5279,Task,Fixed,Closed,2012/4/30 1:30,2012/4/30 1:34
MNG-5280,Bug,Fixed,Closed,2012/5/2 17:50,2012/8/16 11:58
MNG-5281,Bug,Incomplete,Closed,2012/5/5 15:26,2014/1/23 4:31
MNG-5282,Bug,Incomplete,Closed,2012/5/10 7:46,2014/1/23 4:31
MNG-5283,Bug,Incomplete,Closed,2012/5/10 17:14,2014/1/23 4:31
MNG-5285,Improvement,Incomplete,Closed,2012/5/14 19:23,2014/1/23 4:31
MNG-5286,Bug,Incomplete,Closed,2012/5/23 13:26,2014/1/23 4:31
MNG-5287,Bug,Incomplete,Closed,2012/5/24 12:43,2014/1/23 4:31
MNG-5288,Bug,Incomplete,Closed,2012/5/28 14:30,2014/1/23 4:31
MNG-5289,Bug,Fixed,Closed,2012/5/29 2:20,2013/2/1 1:44
MNG-5290,Bug,Incomplete,Closed,2012/5/29 12:01,2014/1/23 4:31
MNG-5292,Bug,Not A Problem,Closed,2012/6/5 14:24,2013/6/2 14:37
MNG-5293,Bug,Won't Fix,Closed,2012/6/6 11:10,2014/1/24 20:48
MNG-5294,Task,Won't Fix,Closed,2012/6/6 14:13,2014/6/13 17:51
MNG-5295,Task,Incomplete,Closed,2012/6/6 14:15,2014/1/19 21:38
MNG-5296,Improvement,Incomplete,Closed,2012/6/8 7:19,2014/1/23 4:31
MNG-5297,Bug,Fixed,Closed,2012/6/15 1:57,2017/2/14 8:52
MNG-5298,Bug,Incomplete,Closed,2012/6/18 17:39,2014/1/23 4:32
MNG-5299,Bug,Incomplete,Closed,2012/6/19 17:24,2014/1/23 4:31
MNG-5300,Bug,Incomplete,Closed,2012/6/20 13:12,2014/1/23 4:31
MNG-5301,Bug,Incomplete,Closed,2012/6/20 17:00,2014/1/23 4:31
MNG-5302,Improvement,Fixed,Closed,2012/6/23 2:39,2014/1/6 0:51
MNG-5303,Bug,Incomplete,Closed,2012/6/26 18:19,2014/1/23 4:31
MNG-5305,Improvement,Unresolved,Reopened,2012/6/27 1:13,
MNG-5306,New Feature,Fixed,Closed,2012/6/29 9:51,2012/7/5 16:16
MNG-5307,Bug,Unresolved,Reopened,2012/7/5 12:35,
MNG-5308,Bug,Not A Problem,Closed,2012/7/5 13:32,2013/2/17 14:07
MNG-5309,Bug,Duplicate,Closed,2012/7/6 16:56,2019/10/2 23:32
MNG-5310,New Feature,Incomplete,Closed,2012/7/11 14:24,2014/1/23 4:32
MNG-5311,Bug,Not A Problem,Closed,2012/7/13 17:24,2012/7/18 4:21
MNG-5312,Bug,Fixed,Closed,2012/7/17 23:27,2012/7/18 15:41
MNG-5313,Bug,Fixed,Closed,2012/7/17 23:38,2012/7/18 15:41
MNG-5314,Bug,Fixed,Closed,2012/7/17 23:43,2012/7/18 15:42
MNG-5315,Bug,Auto Closed,Closed,2012/7/18 2:10,2019/1/14 4:59
MNG-5316,Bug,Incomplete,Closed,2012/7/18 13:29,2014/1/23 4:31
MNG-5317,Bug,Incomplete,Closed,2012/7/20 17:06,2014/1/23 4:32
MNG-5318,Bug,Not A Problem,Closed,2012/7/21 14:27,2016/10/16 7:41
MNG-5319,Improvement,Incomplete,Closed,2012/7/23 7:32,2014/1/23 4:32
MNG-5320,Bug,Incomplete,Closed,2012/7/29 14:50,2013/2/16 16:19
MNG-5321,Bug,Won't Fix,Closed,2012/8/2 12:50,2012/8/2 16:56
MNG-5322,Improvement,Incomplete,Closed,2012/8/6 16:09,2014/1/23 4:31
MNG-5323,Improvement,Won't Fix,Closed,2012/8/8 16:29,2014/4/13 20:52
MNG-5324,Bug,Auto Closed,Closed,2012/8/9 17:06,2018/3/17 6:40
MNG-5325,Bug,Not A Problem,Closed,2012/8/14 0:33,2012/11/9 0:02
MNG-5326,Bug,Incomplete,Closed,2012/8/14 11:48,2014/1/23 4:31
MNG-5328,Bug,Not A Problem,Closed,2012/8/15 5:33,2015/5/1 7:54
MNG-5329,Bug,Fixed,Closed,2012/8/15 14:18,2013/6/2 16:18
MNG-5330,Bug,Incomplete,Closed,2012/8/17 11:51,2014/1/23 4:31
MNG-5331,Wish,Won't Fix,Closed,2012/8/19 16:58,2014/1/23 21:23
MNG-5332,New Feature,Incomplete,Closed,2012/8/20 11:43,2014/1/23 4:32
MNG-5333,Wish,Duplicate,Closed,2012/8/21 17:29,2013/10/14 22:17
MNG-5334,Bug,Incomplete,Closed,2012/8/22 14:41,2014/1/23 4:32
MNG-5335,Bug,Incomplete,Closed,2012/8/23 15:50,2014/1/23 4:31
MNG-5336,Bug,Fixed,Closed,2012/8/25 17:43,2012/11/20 19:28
MNG-5337,Bug,Incomplete,Closed,2012/8/28 12:30,2014/1/23 4:31
MNG-5338,Improvement,Fixed,Closed,2012/8/30 0:46,2012/9/7 19:04
MNG-5341,Bug,Incomplete,Closed,2012/9/7 0:19,2014/1/23 4:31
MNG-5342,Improvement,Auto Closed,Closed,2012/9/7 16:48,2018/3/17 6:39
MNG-5343,New Feature,Fixed,Closed,2012/9/9 6:42,2012/11/12 18:26
MNG-5344,New Feature,Fixed,Closed,2012/9/9 6:52,2012/11/12 18:27
MNG-5345,Improvement,Incomplete,Closed,2012/9/10 11:40,2014/1/23 4:31
MNG-5346,Wish,Fixed,Closed,2012/9/16 19:50,2014/6/12 9:58
MNG-5347,Wish,Won't Fix,Closed,2012/9/19 11:35,2014/1/23 21:18
MNG-5348,Bug,Incomplete,Closed,2012/9/19 12:42,2014/1/23 4:31
MNG-5349,Bug,Fixed,Closed,2012/9/19 21:57,2014/7/6 5:05
MNG-5350,Improvement,Fixed,Closed,2012/9/22 20:29,2012/10/14 12:49
MNG-5352,Task,Duplicate,Closed,2012/9/28 9:00,2013/3/13 20:02
MNG-5353,Wish,Unresolved,Open,2012/10/1 3:28,
MNG-5354,New Feature,Fixed,Closed,2012/10/2 2:30,2013/4/1 15:00
MNG-5356,Improvement,Unresolved,Reopened,2012/10/3 9:54,
MNG-5358,Bug,Not A Problem,Closed,2012/10/15 16:54,2012/10/15 17:37
MNG-5359,Bug,Unresolved,Reopened,2012/10/17 10:50,
MNG-5360,Bug,Incomplete,Closed,2012/10/18 13:43,2014/1/23 4:31
MNG-5361,Bug,Incomplete,Closed,2012/10/19 20:18,2014/1/23 4:31
MNG-5362,Improvement,Incomplete,Closed,2012/10/25 17:23,2014/1/23 4:32
MNG-5364,Bug,Incomplete,Closed,2012/10/26 0:59,2014/1/23 4:31
MNG-5365,Task,Fixed,Closed,2012/10/27 1:13,2012/10/27 1:15
MNG-5366,Bug,Fixed,Closed,2012/10/29 20:49,2016/6/3 4:40
MNG-5368,Bug,Fixed,Closed,2012/11/6 13:27,2017/2/1 5:49
MNG-5369,Bug,Auto Closed,Closed,2012/11/7 23:49,2018/3/17 6:39
MNG-5370,Wish,Fixed,Closed,2012/11/10 16:18,2012/11/10 16:23
MNG-5371,Wish,Incomplete,Closed,2012/11/10 16:27,2014/1/23 4:31
MNG-5372,Task,Won't Fix,Closed,2012/11/10 16:50,2012/11/21 4:39
MNG-5373,Task,Fixed,Closed,2012/11/10 20:29,2012/11/23 19:37
MNG-5374,Task,Fixed,Closed,2012/11/10 20:30,2012/11/12 18:27
MNG-5375,Task,Fixed,Closed,2012/11/10 21:21,2012/11/16 18:07
