fileName,Ranked1,Ranked2,Ranked3,Top1_overlap,Top3_overlap
manifoldcf-2.7(2).csv,0,-13,-13,1.0,0.2
manifoldcf-2.7(3).csv,-24,-3,-23,0.0,0.0
manifoldcf-2.8(1).csv,-24,-3,-21,0.0,0.0
manifoldcf-2.8(2).csv,-10,1,1,0.0,0.5
manifoldcf-2.8(3).csv,-3,-9,-30,0.0,0.0
manifoldcf-2.8(4).csv,-4,-39,-5,0.0,0.0
nutch-1.10(1).csv,-7,-11,-9,0.0,0.0
nutch-1.10(2).csv,-14,-15,-13,0.0,0.0
nutch-1.10(3).csv,-14,-11,-25,0.0,0.0
nutch-2.1(1).csv,-11,-17,-30,0.0,0.0
nutch-2.2(1).csv,-7,-33,-16,0.0,0.0
nutch-2.2(2).csv,-6,-14,1,0.0,0.2
