issueKey,type,createdDateEpoch,resolvedDateEpoch
GROOVY-7247,Bug,2015-01-12 11:32:06,
GROOVY-7248,Bug,2015-01-12 14:35:33,2017-03-09 21:54:06
GROOVY-7249,Bug,2015-01-12 17:20:42,
GROOVY-7251,Improvement,2015-01-12 17:27:20,
GROOVY-7252,Bug,2015-01-14 13:43:32,
GROOVY-7253,Bug,2015-01-14 17:43:12,2015-01-27 23:52:55
GROOVY-7254,Bug,2015-01-15 00:43:48,2015-01-15 15:58:30
GROOVY-7255,Bug,2015-01-15 02:12:40,2015-01-15 14:01:32
GROOVY-7256,Bug,2015-01-16 01:17:30,2015-10-09 03:01:57
GROOVY-7257,Improvement,2015-01-16 07:30:35,2015-03-07 06:38:08
GROOVY-7258,Bug,2015-01-16 13:21:37,2015-02-05 19:46:08
GROOVY-7259,Bug,2015-01-17 16:57:34,2016-01-16 04:45:07
GROOVY-7260,Bug,2015-01-20 13:32:37,
GROOVY-7261,Bug,2015-01-21 10:24:13,2015-01-21 13:51:36
GROOVY-7262,Bug,2015-01-21 13:54:48,2015-01-25 03:30:38
GROOVY-7263,Bug,2015-01-22 04:13:27,2015-01-31 11:51:19
GROOVY-7264,Bug,2015-01-22 11:06:13,2015-01-22 11:14:33
GROOVY-7265,Bug,2015-01-22 21:11:47,2015-01-22 21:58:37
GROOVY-7266,Bug,2015-01-23 11:56:30,2015-01-23 11:59:23
GROOVY-7267,Bug,2015-01-23 13:40:44,2015-01-23 14:37:26
GROOVY-7268,Bug,2015-01-23 15:39:37,2015-01-25 03:26:04
GROOVY-7269,Bug,2015-01-23 17:52:29,2015-02-13 12:26:20
GROOVY-7270,Bug,2015-01-23 18:50:28,2015-03-10 21:31:26
GROOVY-7271,Bug,2015-01-23 18:56:39,2015-01-23 19:03:02
GROOVY-7272,Bug,2015-01-23 19:05:51,2015-02-17 17:28:53
GROOVY-7273,Bug,2015-01-23 19:40:57,2015-01-24 00:15:59
GROOVY-7274,Improvement,2015-01-24 06:34:57,
GROOVY-7275,Bug,2015-01-25 10:04:59,2015-02-10 17:52:33
GROOVY-7276,Bug,2015-01-26 16:10:27,2015-02-17 17:25:10
GROOVY-7277,Bug,2015-01-27 19:49:39,2015-01-28 20:31:57
GROOVY-7278,Bug,2015-01-27 22:49:45,2015-02-17 22:02:41
GROOVY-7279,New Feature,2015-01-27 23:27:53,2015-10-13 15:07:15
GROOVY-7280,Bug,2015-01-28 02:14:21,2015-02-03 10:51:25
GROOVY-7281,Bug,2015-01-28 05:41:15,2015-03-11 21:27:43
GROOVY-7282,Bug,2015-01-28 13:27:31,
GROOVY-7283,Bug,2015-01-28 20:11:30,2016-08-11 20:28:35
GROOVY-7284,Bug,2015-01-30 08:54:38,2018-09-19 05:02:41
GROOVY-7285,Bug,2015-01-31 17:24:42,2015-02-13 14:59:31
GROOVY-7286,Improvement,2015-02-03 14:26:11,
GROOVY-7287,Bug,2015-02-03 17:33:25,2015-02-06 16:23:03
GROOVY-7288,Bug,2015-02-04 01:07:35,
GROOVY-7289,Bug,2015-02-05 00:40:07,
GROOVY-7290,Bug,2015-02-05 22:20:19,2015-02-23 14:57:26
GROOVY-7291,Bug,2015-02-06 09:34:46,2018-02-06 12:14:42
GROOVY-7292,Bug,2015-02-06 10:40:06,2015-03-10 21:30:27
GROOVY-7293,Bug,2015-02-07 21:32:24,
GROOVY-7294,Bug,2015-02-07 22:15:55,2015-02-07 22:21:31
GROOVY-7295,Bug,2015-02-08 20:37:15,
GROOVY-7296,Bug,2015-02-09 17:10:05,
GROOVY-7297,Bug,2015-02-09 19:46:57,2015-02-10 18:07:40
GROOVY-7298,Bug,2015-02-10 01:08:54,2015-02-10 14:44:48
GROOVY-7299,Bug,2015-02-10 12:48:40,2015-02-18 15:34:37
GROOVY-7300,Bug,2015-02-10 15:34:44,2015-02-10 17:01:36
GROOVY-7301,Bug,2015-02-11 00:31:44,2015-05-07 07:47:14
GROOVY-7302,Bug,2015-02-15 01:04:14,2015-02-18 10:39:57
GROOVY-7303,Bug,2015-02-16 14:55:53,2015-03-01 13:38:03
GROOVY-7304,Bug,2015-02-17 17:16:31,
GROOVY-7305,Bug,2015-02-17 19:30:36,
GROOVY-7306,Bug,2015-02-18 13:25:57,
GROOVY-7307,Bug,2015-02-18 15:16:04,2015-03-20 15:17:49
GROOVY-7308,Bug,2015-02-18 16:53:21,2015-02-25 17:14:01
GROOVY-7309,Bug,2015-02-18 20:27:36,2015-02-18 22:14:18
GROOVY-7310,Bug,2015-02-19 15:58:51,2015-02-20 14:51:40
GROOVY-7311,Improvement,2015-02-19 18:57:53,
GROOVY-7312,Bug,2015-02-20 05:38:40,2016-02-25 13:51:15
GROOVY-7313,New Feature,2015-02-20 16:58:35,2015-02-20 16:59:35
GROOVY-7314,Bug,2015-02-20 17:51:22,2015-02-20 18:02:15
GROOVY-7315,Bug,2015-02-20 23:34:49,2017-11-13 10:53:10
GROOVY-7316,Bug,2015-02-20 23:38:46,2015-03-20 16:59:05
GROOVY-7317,Improvement,2015-02-21 04:27:07,2015-02-23 09:14:15
GROOVY-7318,Improvement,2015-02-23 06:27:21,2015-02-25 17:18:30
GROOVY-7319,Improvement,2015-02-23 16:15:31,
GROOVY-7320,Bug,2015-02-23 17:48:27,
GROOVY-7321,Bug,2015-02-25 03:35:57,
GROOVY-7322,Bug,2015-02-26 04:55:31,2015-03-06 15:45:43
GROOVY-7323,Wish,2015-02-26 06:19:46,
GROOVY-7324,Bug,2015-02-26 10:53:08,2015-02-26 12:16:19
GROOVY-7325,Bug,2015-02-27 16:11:29,2015-03-02 16:58:26
GROOVY-7326,Improvement,2015-02-27 18:00:21,2015-03-13 22:18:21
GROOVY-7327,Bug,2015-03-02 18:16:59,2015-03-06 17:04:28
GROOVY-7328,Bug,2015-03-02 23:03:56,2015-10-16 02:06:57
GROOVY-7329,Bug,2015-03-04 14:01:04,
GROOVY-7330,Bug,2015-03-04 19:21:04,2018-08-19 15:02:33
GROOVY-7331,Bug,2015-03-07 00:48:36,2015-03-07 10:40:47
GROOVY-7332,Bug,2015-03-08 21:25:42,2015-03-08 22:43:34
GROOVY-7333,Bug,2015-03-09 14:12:54,2015-03-09 16:16:10
GROOVY-7334,Dependency upgrade,2015-03-10 21:16:32,2015-03-10 21:18:50
GROOVY-7335,Dependency upgrade,2015-03-10 21:50:26,2015-03-10 21:51:51
GROOVY-7336,Bug,2015-03-11 06:36:12,2015-03-11 21:42:24
GROOVY-7337,Improvement,2015-03-11 12:59:20,
GROOVY-7338,Bug,2015-03-11 21:24:39,2015-05-19 21:34:19
GROOVY-7339,Bug,2015-03-12 10:27:15,2015-03-13 04:08:17
GROOVY-7340,Bug,2015-03-12 10:31:24,2016-09-01 14:06:34
