Dataset,c,20%SLOC,10%,20%,30%
Metrics-Repo-2010,0.8,0.5,0.8,0.85,0.775
JIRA-HA-2019,0.8125,0.84375,0.84375,0.84375,0.84375
JIRA-RA-2019,0.84375,0.90625,0.90625,0.84375,0.71875
MA-SZZ-2020,0.6875,0.5416666666666666,0.625,0.6875,0.625
