fileName,accuracy,precision,recall,F1,AUC,ER,RI,MCC,AP,RR,Popt,ACC
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6,0.5.5).csv",0.7396593673965941,0.4609375,0.608247422680412,0.5244444444444439,0.766629456957121,0.487978885727246,0.9530444587628871,0.356242697589879,0.547397824851015,1.0,0.513130286039778,0.21649484536082503
"zeppelin-0.7.2(0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6,0.5.5,0.5.0).csv",0.7445255474452551,0.46875,0.618556701030928,0.5333333333333329,0.764002889224506,0.496512570965126,0.986146907216495,0.3686162080022371,0.54157150576926,1.0,0.431685826361639,0.19587628865979395
zeppelin-0.7.3(0.7.2).csv,0.7481840193704599,0.4375,0.7325581395348841,0.547826086956522,0.8114643339734019,0.524040124524386,1.1010174418604701,0.413118510060309,0.563687352639177,1.0,0.38432162101444806,0.0232558139534884
"zeppelin-0.7.3(0.7.2,0.7.1).csv",0.7578692493946729,0.44354838709677397,0.63953488372093,0.523809523809524,0.809793044591423,0.53053048646269,1.1300637659414898,0.379612251726838,0.589433573938469,1.0,0.37908149983688794,0.0930232558139535
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0).csv",0.7457627118644069,0.42857142857142894,0.6627906976744189,0.5205479452054791,0.811642130716165,0.5141242937853111,1.05813953488372,0.37399439641319104,0.5770962603073571,1.0,0.3996609059707029,0.151162790697674
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2).csv",0.760290556900726,0.44799999999999995,0.6511627906976739,0.5308056872037921,0.8018277505156111,0.535195434105846,1.15144186046512,0.38902375904388303,0.545907993226177,1.0,0.367414215161306,0.0930232558139535
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2,0.6.1).csv",0.7578692493946729,0.44354838709677397,0.63953488372093,0.523809523809524,0.795604864518882,0.53053048646269,1.1300637659414898,0.379612251726838,0.54211319225701,1.0,0.368932520598305,0.10465116279069801
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2,0.6.1,0.6.0).csv",0.760290556900726,0.448818897637795,0.6627906976744189,0.535211267605634,0.789559775264917,0.536043498576951,1.1553744735396398,0.394836198052915,0.5452825480433329,1.0,0.37632711195743607,0.127906976744186
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6).csv",0.75544794188862,0.44186046511627897,0.6627906976744189,0.530232558139535,0.788350757414124,0.528737096979737,1.12195781503515,0.387781925194211,0.5427604622762311,1.0,0.38111385429966493,0.13953488372093
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6,0.5.5).csv",0.75544794188862,0.440944881889764,0.6511627906976739,0.525821596244131,0.784937059953062,0.5277585610515391,1.11756088628456,0.381913831003556,0.53073861592908,1.0,0.40659242677078905,0.232558139534884
"zeppelin-0.7.3(0.7.2,0.7.1,0.7.0,0.6.2,0.6.1,0.6.0,0.5.6,0.5.5,0.5.0).csv",0.7481840193704599,0.430769230769231,0.6511627906976739,0.5185185185185189,0.790697674418605,0.51660325147008,1.06869409660107,0.371455863420012,0.535577492662364,1.0,0.459875391569867,0.232558139534884
shiro-1.2.0(1.1.0).csv,0.868250539956803,0.3125,0.806451612903226,0.45045045045045,0.9013590203106329,0.7857451403887691,3.6673387096774195,0.448988898118449,0.368593017762622,1.0,0.73183771589186,0.387096774193548
shiro-1.2.1(1.2.0).csv,0.8426724137931031,0.265957446808511,0.8620689655172409,0.40650406504065,0.8995640110978991,0.765,3.2553191489361697,0.42365370432062605,0.33019436942107694,0.33333333333333304,0.692100652135017,0.24137931034482799
