issueKey,type,createdDateEpoch,resolvedDateEpoch
CASSANDRA-15099,Bug,2019-04-25 04:57:43,
CASSANDRA-15100,Improvement,2019-04-25 18:30:52,2019-08-07 17:07:17
CASSANDRA-15101,Improvement,2019-04-26 00:19:51,
CASSANDRA-15102,Task,2019-04-26 03:40:49,
CASSANDRA-15103,Task,2019-04-26 03:41:14,
CASSANDRA-15104,Improvement,2019-04-26 12:05:36,2019-04-26 14:06:22
CASSANDRA-15105,Bug,2019-04-30 02:39:21,2019-06-22 10:22:33
CASSANDRA-15106,New Feature,2019-04-30 22:33:01,2019-05-01 00:37:28
CASSANDRA-15108,Improvement,2019-05-03 01:16:37,2019-05-11 04:50:45
CASSANDRA-15109,Bug,2019-05-03 22:48:13,
CASSANDRA-15110,Bug,2019-05-04 05:41:25,
CASSANDRA-15111,Bug,2019-05-06 08:32:56,
CASSANDRA-15112,Bug,2019-05-06 08:39:19,
CASSANDRA-15113,Bug,2019-05-06 08:43:20,2019-05-10 04:32:08
CASSANDRA-15114,Bug,2019-05-06 08:50:50,
CASSANDRA-15115,Bug,2019-05-06 09:04:42,2019-05-10 04:40:12
CASSANDRA-15116,Bug,2019-05-06 09:12:15,
CASSANDRA-15117,Bug,2019-05-06 09:16:38,
CASSANDRA-15118,Bug,2019-05-06 09:22:36,
CASSANDRA-15119,Bug,2019-05-06 22:48:45,
CASSANDRA-15120,Bug,2019-05-07 22:32:08,2019-06-03 23:07:21
CASSANDRA-15121,Bug,2019-05-08 23:13:08,2019-06-07 22:31:02
CASSANDRA-15122,Bug,2019-05-10 10:18:09,
CASSANDRA-15123,Bug,2019-05-10 20:14:43,2019-08-07 16:28:16
CASSANDRA-15124,New Feature,2019-05-10 22:53:13,
CASSANDRA-15125,Improvement,2019-05-11 10:29:42,
CASSANDRA-15126,Bug,2019-05-14 18:05:58,2019-05-14 22:49:34
CASSANDRA-15127,Task,2019-05-15 21:07:19,
CASSANDRA-15128,Bug,2019-05-16 01:43:17,2019-08-02 06:23:59
CASSANDRA-15129,Bug,2019-05-16 14:14:12,
CASSANDRA-15130,Bug,2019-05-17 15:49:34,2019-08-02 06:23:17
CASSANDRA-15131,Bug,2019-05-18 13:55:37,
CASSANDRA-15132,Bug,2019-05-21 05:02:11,
CASSANDRA-15133,Improvement,2019-05-21 12:23:47,
CASSANDRA-15134,Bug,2019-05-21 12:26:44,
CASSANDRA-15135,Bug,2019-05-21 12:56:05,
CASSANDRA-15136,Bug,2019-05-21 15:17:06,
CASSANDRA-15137,Task,2019-05-21 19:59:36,2019-05-23 03:26:02
CASSANDRA-15138,Bug,2019-05-23 10:00:59,
CASSANDRA-15139,Improvement,2019-05-24 07:13:59,
CASSANDRA-15140,Bug,2019-05-24 17:34:21,2019-05-26 23:20:09
CASSANDRA-15141,Improvement,2019-05-25 01:29:17,
CASSANDRA-15142,Bug,2019-05-27 19:13:26,2019-10-09 17:07:32
CASSANDRA-15143,Bug,2019-05-28 19:07:44,
CASSANDRA-15144,Improvement,2019-05-30 00:02:27,
CASSANDRA-15145,Bug,2019-05-30 14:02:31,
CASSANDRA-15146,Bug,2019-05-31 02:39:37,
CASSANDRA-15147,Task,2019-06-03 23:36:00,
CASSANDRA-15148,Task,2019-06-03 23:37:24,
CASSANDRA-15149,Improvement,2019-06-05 02:59:56,2019-06-14 02:57:30
CASSANDRA-15150,Improvement,2019-06-05 05:47:59,2019-06-07 22:26:46
CASSANDRA-15151,Bug,2019-06-07 11:25:32,2019-06-07 18:22:22
CASSANDRA-15152,Bug,2019-06-10 13:35:46,
CASSANDRA-15153,Bug,2019-06-10 21:12:00,
CASSANDRA-15154,Improvement,2019-06-12 07:40:41,
CASSANDRA-15155,Bug,2019-06-13 03:09:32,
CASSANDRA-15156,New Feature,2019-06-13 10:11:00,
CASSANDRA-15157,Bug,2019-06-13 15:00:04,2019-06-17 22:27:19
CASSANDRA-15158,Bug,2019-06-13 17:18:30,
CASSANDRA-15159,Bug,2019-06-14 13:04:03,
CASSANDRA-15160,Improvement,2019-06-14 15:31:58,
CASSANDRA-15161,Bug,2019-06-14 17:07:23,2019-06-14 20:43:52
CASSANDRA-15162,Improvement,2019-06-15 02:03:06,2019-06-15 04:55:45
CASSANDRA-15163,Improvement,2019-06-15 04:37:19,2019-09-21 06:54:44
CASSANDRA-15164,Bug,2019-06-17 16:47:45,
CASSANDRA-15165,Bug,2019-06-17 17:41:24,2019-06-18 18:16:02
CASSANDRA-15166,Task,2019-06-17 20:48:02,
CASSANDRA-15167,Improvement,2019-06-18 02:07:48,2019-06-22 00:22:54
CASSANDRA-15168,Improvement,2019-06-18 20:47:12,2019-06-18 21:24:09
CASSANDRA-15169,Bug,2019-06-18 23:58:53,2019-10-17 14:11:27
CASSANDRA-15170,Improvement,2019-06-19 03:38:19,2019-08-20 21:57:55
CASSANDRA-15171,Bug,2019-06-19 03:52:00,
CASSANDRA-15172,Bug,2019-06-19 17:32:37,2019-08-22 19:50:27
CASSANDRA-15173,Improvement,2019-06-20 10:33:41,2019-06-22 01:57:05
CASSANDRA-15174,Improvement,2019-06-20 11:13:26,
