Dataset,c,20%SLOC,10%,20%,30%
Metrics-Repo-2010,0.8,0.6,0.7,0.85,0.825
JIRA-HA-2019,0.8125,0.875,0.875,0.84375,0.84375
JIRA-RA-2019,0.875,0.9375,0.9375,0.875,0.75
MA-SZZ-2020,0.7083333333333334,0.4583333333333333,0.5208333333333334,0.6875,0.6041666666666666
