issueKey,type,createdDateEpoch,resolvedDateEpoch
GROOVY-9252,Bug,2019-09-16 13:53:49,2019-10-27 06:56:11
GROOVY-9253,Bug,2019-09-17 12:26:34,
GROOVY-9254,Task,2019-09-18 17:52:25,2019-10-02 11:06:45
GROOVY-9255,Bug,2019-09-23 23:49:31,
GROOVY-9256,Bug,2019-09-23 23:55:32,
GROOVY-9257,Bug,2019-09-24 15:28:57,2019-11-01 15:38:25
GROOVY-9258,Bug,2019-09-24 16:45:27,2019-09-25 03:01:56
GROOVY-9259,Bug,2019-09-27 21:02:48,
GROOVY-9260,Bug,2019-09-28 21:11:53,2019-10-01 07:58:59
GROOVY-9261,Improvement,2019-10-01 10:42:51,2019-10-07 11:29:30
GROOVY-9262,Dependency upgrade,2019-10-01 17:33:26,2019-10-01 17:34:46
GROOVY-9263,Dependency upgrade,2019-10-01 17:36:17,2019-10-01 17:38:07
GROOVY-9264,Dependency upgrade,2019-10-01 17:39:02,2019-10-01 17:41:02
GROOVY-9265,Bug,2019-10-02 23:39:05,2019-10-07 11:55:01
GROOVY-9266,Improvement,2019-10-03 00:23:16,2019-10-11 21:57:16
GROOVY-9267,Bug,2019-10-04 15:58:17,2019-10-04 23:36:43
GROOVY-9268,Bug,2019-10-04 17:40:16,2019-10-27 06:54:57
GROOVY-9269,Dependency upgrade,2019-10-07 11:27:29,2019-10-07 11:29:05
GROOVY-9270,Bug,2019-10-07 22:29:00,2019-10-11 21:56:15
GROOVY-9271,Bug,2019-10-08 04:13:53,
GROOVY-9272,New Feature,2019-10-08 08:09:35,
GROOVY-9273,New Feature,2019-10-08 08:20:19,
GROOVY-9274,Improvement,2019-10-09 17:58:54,2019-10-12 21:04:40
GROOVY-9275,Dependency upgrade,2019-10-11 08:01:45,2019-10-11 21:56:32
GROOVY-9276,Improvement,2019-10-11 08:05:03,2019-10-11 21:56:44
GROOVY-9277,Dependency upgrade,2019-10-13 06:26:58,2019-10-13 06:30:38
GROOVY-9278,New Feature,2019-10-15 23:48:02,
GROOVY-9279,Bug,2019-10-16 05:48:48,
GROOVY-9280,Dependency upgrade,2019-10-18 12:58:30,2019-10-18 22:07:39
GROOVY-9281,Bug,2019-10-19 00:28:38,2019-10-22 22:41:19
GROOVY-9282,Bug,2019-10-20 05:01:38,2019-10-22 18:46:50
GROOVY-9283,Bug,2019-10-20 05:24:53,2019-10-22 22:36:13
GROOVY-9284,Dependency upgrade,2019-10-21 17:22:27,
GROOVY-9285,Dependency upgrade,2019-10-22 12:00:26,2019-10-22 12:30:55
GROOVY-9286,Dependency upgrade,2019-10-22 12:05:25,2019-10-22 12:31:05
GROOVY-9287,Bug,2019-10-22 20:13:38,2019-10-23 14:58:33
GROOVY-9288,Bug,2019-10-23 04:19:44,2019-10-28 22:42:53
GROOVY-9289,Improvement,2019-10-23 14:49:55,2019-10-23 21:12:05
GROOVY-9290,Dependency upgrade,2019-10-25 07:44:40,2019-10-26 23:20:58
GROOVY-9291,Improvement,2019-10-25 17:18:06,
GROOVY-9292,Bug,2019-10-28 21:33:37,2019-10-29 22:42:35
GROOVY-9293,Bug,2019-10-28 22:13:10,2019-10-30 16:21:28
GROOVY-9294,Bug,2019-10-30 00:35:45,2019-10-30 08:16:31
GROOVY-9295,Bug,2019-10-30 18:49:56,
GROOVY-9296,Improvement,2019-10-31 08:02:24,2019-11-01 08:04:41
GROOVY-9297,Dependency upgrade,2019-10-31 22:09:36,2019-10-31 22:14:47
GROOVY-9298,Improvement,2019-11-01 10:31:31,2019-11-01 17:26:28
GROOVY-9299,Bug,2019-11-02 20:19:57,
GROOVY-9300,Dependency upgrade,2019-11-02 21:31:56,2019-11-02 21:51:07
GROOVY-9301,Bug,2019-11-03 23:55:06,2019-11-09 23:23:35
GROOVY-9302,Bug,2019-11-04 02:07:28,
GROOVY-9303,Dependency upgrade,2019-11-05 00:46:20,2019-11-05 00:51:53
GROOVY-9304,Bug,2019-11-07 21:12:19,
GROOVY-9305,Bug,2019-11-08 04:13:19,
GROOVY-9306,Bug,2019-11-09 23:21:29,
GROOVY-9307,Dependency upgrade,2019-11-11 18:52:05,
GROOVY-9308,Wish,2019-11-13 02:33:51,
GROOVY-9309,Bug,2019-11-13 12:44:18,2019-11-13 12:44:52
GROOVY-9310,Bug,2019-11-14 20:14:06,
