fileName,F1,AUC,ER,RI,MCC,AP,RR,Popt,ACC
activemq-5.2.0(5.1.0).csv,0.17675544794188866,0.5,0,0,0,0.1105042023606409,0.2685410306200501,0.5,0.2
"activemq-5.3.0(5.2.0,5.1.0).csv",0.1789802289281998,0.5,0,0,0,0.11176543291453997,0.27127532079175576,0.5,0.2
"activemq-5.2.0(5.1.0,5.0.0).csv",0.17675544794188866,0.5,0,0,0,0.1105042023606409,0.2685410306200501,0.5,0.2
"activemq-5.3.0(5.2.0,5.1.0,5.0.0).csv",0.1789802289281998,0.5,0,0,0,0.11176543291453997,0.27127532079175576,0.5,0.2
activemq-5.3.0(5.2.0).csv,0.1789802289281998,0.5,0,0,0,0.11176543291453997,0.27127532079175576,0.5,0.2
derby-10.5.1.1(10.3.1.4).csv,0.22074927953890489,0.5,0,0,0,0.14401730655011308,0.3226211549518773,0.5,0.2
activemq-5.1.0(5.0.0).csv,0.13520632133450394,0.5,0,0,0,0.08152621393511661,0.21632383152774767,0.5,0.2
"activemq-5.8.0(5.3.0,5.2.0,5.1.0,5.0.0).csv",0.10751565762004177,0.5,0,0,0,0.06235444097240155,0.18018400318574884,0.5,0.2
"activemq-5.8.0(5.3.0,5.2.0,5.1.0).csv",0.10751565762004177,0.5,0,0,0,0.06235444097240155,0.18018400318574884,0.5,0.2
"derby-10.5.1.1(10.3.1.4,10.2.1.6).csv",0.22074927953890489,0.5,0,0,0,0.14401730655011308,0.3226211549518773,0.5,0.2
"activemq-5.8.0(5.3.0,5.2.0).csv",0.10751565762004177,0.5,0,0,0,0.06235444097240155,0.18018400318574884,0.5,0.2
derby-10.3.1.4(10.2.1.6).csv,0.3775395033860045,0.5,0,0,0,0.3055630169080961,0.5194216687063399,0.5,0.2
activemq-5.8.0(5.3.0).csv,0.10751565762004177,0.5,0,0,0,0.06235444097240155,0.18018400318574884,0.5,0.2
hbase-0.95.2(0.95.0).csv,0.3491145645103,0.5,0,0,0,0.2710602111264861,0.4824118470814784,0.5,0.2
hive-0.12.0(0.10.0).csv,0.14207650273224046,0.5,0,0,0,0.08550784164585877,0.22504618669307333,0.5,0.2
"hive-0.12.0(0.10.0,0.9.0).csv",0.14207650273224046,0.5,0,0,0,0.08550784164585877,0.22504618669307333,0.5,0.2
"hbase-0.95.2(0.95.0,0.94.0).csv",0.3491145645103,0.5,0,0,0,0.2710602111264861,0.4824118470814784,0.5,0.2
hive-0.10.0(0.9.0).csv,0.19401330376940126,0.5,0,0,0,0.1245104379293756,0.2899109319044086,0.5,0.2
wicket-1.3.0.beta2(1.3.0.beta1).csv,0.12871287128712872,0.5,0,0,0,0.07757585248940199,0.2080055623713417,0.5,0.2
groovy-1.6.BETA1(1.5.7).csv,0.14583333333333334,0.5,0,0,0,0.092387127710661,0.2300938769347033,0.5,0.2
"groovy-1.6.BETA2(1.6.BETA1,1.5.7).csv",0.1468599033816425,0.5,0,0,0,0.09266160424697377,0.2313627535161853,0.5,0.2
lucene-3.0.0(2.9.0).csv,0.18604651162790695,0.5,0,0,0,0.11879794258096825,0.2801135253569066,0.5,0.2
"lucene-3.1.0(3.0.0,2.9.0).csv",0.1016949152542373,0.5,0,0,0,0.06030933838953453,0.17251054555728193,0.5,0.2
lucene-3.1.0(3.0.0).csv,0.1016949152542373,0.5,0,0,0,0.06030933838953453,0.17251054555728193,0.5,0.2
groovy-1.6.BETA2(1.6.BETA1).csv,0.1468599033816425,0.5,0,0,0,0.09266160424697377,0.2313627535161853,0.5,0.2
"lucene-3.1.0(3.0.0,2.9.0,2.3.0).csv",0.1016949152542373,0.5,0,0,0,0.06030933838953453,0.17251054555728193,0.5,0.2
"lucene-3.0.0(2.9.0,2.3.0).csv",0.18604651162790695,0.5,0,0,0,0.11879794258096825,0.2801135253569066,0.5,0.2
jruby-1.5.0(1.4.0).csv,0.1256788207913111,0.5,0,0,0,0.07731650743047175,0.20420157946400616,0.5,0.2
camel-2.11.0(2.10.0).csv,0.04177091265093005,0.5,0,0,0,0.022757747033846084,0.08529935341348811,0.5,0.2
"jruby-1.7.0.preview1(1.5.0,1.4.0).csv",0.0956268221574344,0.5,0,0,0,0.05710016004696746,0.16435523337932886,0.5,0.2
jruby-1.7.0.preview1(1.5.0).csv,0.0956268221574344,0.5,0,0,0,0.05710016004696746,0.16435523337932886,0.5,0.2
"camel-2.11.0(2.10.0,2.9.0).csv",0.04177091265093005,0.5,0,0,0,0.022757747033846084,0.08529935341348811,0.5,0.2
"jruby-1.7.0.preview1(1.5.0,1.4.0,1.1.0).csv",0.0956268221574344,0.5,0,0,0,0.05710016004696746,0.16435523337932886,0.5,0.2
"camel-2.11.0(2.10.0,2.9.0,1.4.0).csv",0.04177091265093005,0.5,0,0,0,0.022757747033846084,0.08529935341348811,0.5,0.2
lucene-2.9.0(2.3.0).csv,0.2834562697576396,0.5,0,0,0,0.20180386214282853,0.3997448607083364,0.5,0.2
"jruby-1.5.0(1.4.0,1.1.0).csv",0.1256788207913111,0.5,0,0,0,0.07731650743047175,0.20420157946400616,0.5,0.2
camel-2.10.0(2.9.0).csv,0.05515587529976019,0.5,0,0,0,0.03024122823429445,0.10630451534723853,0.5,0.2
