fileName,Ranked1,Ranked2,Ranked3,Top1_overlap,Top3_overlap
ant-ivy-2.1.0(1).csv,0,-1,1,1.0,1.0
calcite-1.1.0(1).csv,0,0,0,1.0,1.0
calcite-1.2.0(1).csv,0,0,-1,1.0,0.5
calcite-1.2.0(2).csv,0,0,0,1.0,1.0
calcite-1.3.0(1).csv,0,0,0,1.0,1.0
calcite-1.3.0(2).csv,0,0,0,1.0,1.0
calcite-1.3.0(3).csv,0,-2,0,1.0,0.5
calcite-1.4.0(1).csv,0,0,-3,1.0,0.5
calcite-1.4.0(2).csv,0,0,0,1.0,1.0
calcite-1.4.0(3).csv,0,0,-1,1.0,0.5
calcite-1.4.0(4).csv,0,0,0,1.0,1.0
calcite-1.5.0(1).csv,0,0,-1,1.0,0.5
calcite-1.5.0(2).csv,0,0,-1,1.0,0.5
calcite-1.5.0(3).csv,0,0,0,1.0,1.0
calcite-1.5.0(4).csv,0,0,-4,1.0,0.5
calcite-1.5.0(5).csv,0,0,-4,1.0,0.5
calcite-1.6.0(1).csv,-2,-8,-1,0.0,0.2
calcite-1.6.0(2).csv,-3,-1,2,0.0,0.5
calcite-1.6.0(3).csv,0,0,-6,1.0,0.5
calcite-1.6.0(4).csv,0,0,-5,1.0,0.5
calcite-1.6.0(5).csv,0,0,-7,1.0,0.5
calcite-1.6.0(6).csv,0,0,-5,1.0,0.5
calcite-1.7.0(1).csv,0,-5,-6,1.0,0.2
calcite-1.7.0(2).csv,-7,-3,2,0.0,0.2
calcite-1.7.0(3).csv,-3,-1,2,0.0,0.5
calcite-1.7.0(4).csv,0,0,0,1.0,1.0
calcite-1.7.0(5).csv,0,0,-5,1.0,0.5
calcite-1.7.0(6).csv,0,0,-6,1.0,0.5
calcite-1.7.0(7).csv,0,0,-5,1.0,0.5
calcite-1.8.0(1).csv,-1,-1,-8,0.0,0.5
calcite-1.8.0(2).csv,-4,-1,-7,0.0,0.2
calcite-1.8.0(3).csv,-3,-6,0,0.0,0.2
calcite-1.8.0(4).csv,-2,1,-2,0.0,0.5
calcite-1.8.0(5).csv,0,-2,0,1.0,0.5
calcite-1.8.0(6).csv,0,-9,1,1.0,0.5
calcite-1.8.0(7).csv,0,0,-6,1.0,0.5
calcite-1.8.0(8).csv,0,0,-6,1.0,0.5
calcite-1.9.0(1).csv,-4,1,-5,0.0,0.2
calcite-1.9.0(2).csv,-3,-9,0,0.0,0.2
calcite-1.9.0(3).csv,-3,0,0,0.0,0.5
calcite-1.9.0(4).csv,-3,1,0,0.0,0.5
calcite-1.9.0(5).csv,-1,-3,2,0.0,0.5
calcite-1.9.0(6).csv,-2,1,1,0.0,1.0
calcite-1.9.0(7).csv,0,-2,-2,1.0,0.2
calcite-1.9.0(8).csv,0,-7,-1,1.0,0.2
calcite-1.9.0(9).csv,0,0,-1,1.0,0.5
calcite-1.10.0(1).csv,-2,-5,1,0.0,0.5
