issueKey,type,createdDateEpoch,resolvedDateEpoch
PIG-5066,Test,2016-11-19 01:30:02,2016-11-22 01:33:37
PIG-5067,Bug,2016-11-19 04:50:44,2016-12-02 23:59:29
PIG-5068,Sub-task,2016-11-23 14:13:25,2016-11-29 12:02:20
PIG-5069,Bug,2016-11-28 01:40:42,2016-12-20 03:20:35
PIG-5070,Test,2016-12-02 07:11:24,2016-12-02 23:50:26
PIG-5071,Wish,2016-12-08 00:46:37,2016-12-08 22:30:09
PIG-5072,Test,2016-12-08 04:18:21,2016-12-08 22:13:16
PIG-5073,Test,2016-12-08 04:25:17,2016-12-13 07:08:14
PIG-5074,Bug,2016-12-08 18:48:37,2016-12-09 02:14:21
PIG-5075,Bug,2016-12-09 13:59:34,
PIG-5076,Bug,2016-12-13 22:54:27,
PIG-5077,Bug,2016-12-16 00:05:07,2016-12-21 18:41:35
PIG-5078,Bug,2016-12-17 04:09:15,2017-01-18 01:46:14
PIG-5079,Improvement,2016-12-20 10:50:19,
PIG-5080,New Feature,2016-12-20 14:35:38,
PIG-5081,Bug,2016-12-21 18:17:23,
PIG-5082,Bug,2016-12-22 06:36:09,2017-01-17 23:47:56
PIG-5083,Bug,2017-01-07 05:34:47,2017-01-18 21:38:21
PIG-5084,Improvement,2017-01-07 06:08:00,
PIG-5085,New Feature,2017-01-10 10:35:42,2017-02-18 02:27:13
PIG-5086,Test,2017-01-11 23:34:16,2017-01-12 05:27:52
PIG-5087,Test,2017-01-11 23:34:28,2017-01-14 05:54:25
PIG-5088,Bug,2017-01-12 06:28:26,2017-01-12 08:09:55
PIG-5089,Bug,2017-01-12 07:43:53,
PIG-5104,Bug,2017-01-14 02:30:06,2017-03-15 06:07:35
PIG-5105,Test,2017-01-14 04:17:20,2017-01-14 06:56:48
PIG-5106,Bug,2017-01-14 07:44:28,
PIG-5107,Bug,2017-01-14 08:06:00,
PIG-5108,Bug,2017-01-17 23:51:48,2017-01-24 01:31:51
PIG-5109,Sub-task,2017-01-18 18:04:47,2017-01-19 02:02:41
PIG-5110,New Feature,2017-01-18 22:31:20,2017-02-28 06:13:32
PIG-5111,Bug,2017-01-21 02:36:20,2017-01-26 13:56:30
PIG-5112,Bug,2017-01-25 14:00:00,2017-01-26 13:04:15
PIG-5113,Bug,2017-01-25 18:57:06,2017-01-26 09:26:30
PIG-5114,Bug,2017-01-25 18:59:28,
PIG-5115,Bug,2017-01-26 05:57:49,
PIG-5116,Bug,2017-01-27 19:30:45,
PIG-5117,New Feature,2017-01-28 01:08:01,
PIG-5118,Bug,2017-01-28 06:37:34,2017-01-31 03:29:22
PIG-5119,Bug,2017-02-01 02:26:02,2017-02-01 05:11:50
PIG-5120,Improvement,2017-02-01 06:47:20,2017-02-02 05:28:53
PIG-5121,Bug,2017-02-01 09:33:56,2017-02-08 15:15:42
PIG-5122,Bug,2017-02-01 13:09:26,2018-06-18 16:33:32
PIG-5123,Bug,2017-02-02 04:52:26,
