Dataset,c,20%SLOC,10%,20%,30%
Metrics-Repo-2010,0.775,0.625,0.8,0.775,0.775
JIRA-HA-2019,0.875,0.8125,0.875,0.90625,0.8125
JIRA-RA-2019,0.8125,0.90625,0.9375,0.875,0.75
MA-SZZ-2020,0.6666666666666666,0.4375,0.5625,0.6666666666666666,0.6666666666666666
