fileName,accuracy,precision,recall,F1,AUC,ER,RI,AP,RR,Popt,ACC,IL/Ins
poi-2.5(2.0).csv,0.614285714285714,0.916666666666667,0.171875,0.289473684210526,0.648745888157895,0.501298701298701,1.00520833333333,0.677269011619958,1.0,0.31642333554925395,0.09375,0.6957928802588996
"poi-3.0(2.5,2.0).csv",0.812834224598931,0.883495145631068,0.798245614035088,0.8387096774193549,0.8909667147320358,0.309984133513545,0.449242037131664,0.913945398780744,1.0,0.237331205310398,0.0219298245614035,0.660377358490566
poi-3.0(2.5).csv,0.7700534759358292,0.773076923076923,0.8815789473684209,0.8237704918032791,0.8792808219178081,0.211429483598053,0.268117408906883,0.9204052974344208,1.0,0.725927594824555,0.33771929824561403,0.631578947368421
xalan-2.6(2.5).csv,0.7563451776649749,0.8239436619718309,0.8357142857142859,0.8297872340425531,0.7794642857142858,0.13748969586533,0.159406438631791,0.885256499895321,1.0,0.234757039775254,0.125,0.5879265091863517
"xalan-2.7(2.6,2.5).csv",0.6735042735042739,1.0,0.672384219554031,0.8041025641025642,0.920240137221269,0.00341880341880342,0.00343053173241852,0.99970542899839,1.0,0.0546767354584367,0.0617495711835334,0.5675015271838729
xalan-2.7(2.6).csv,0.6632478632478629,1.0,0.6620926243567751,0.796697626418989,0.903087478559177,0.00341880341880342,0.00343053173241852,0.999637403732254,1.0,0.0176005674766065,0.0308747855917667,0.5497142857142857
"poi-3.0(2.5,2.0,1.5).csv",0.807486631016043,0.8451327433628321,0.837719298245614,0.8414096916299559,0.855728791155972,0.278662821625556,0.386314236919733,0.8832360153390799,1.0,0.137394847046833,0.0219298245614035,0.5454545454545454
"xalan-2.7(2.6,2.5,2.4).csv",0.6188034188034189,1.0,0.617495711835334,0.7635206786850479,0.816466552315609,0.00341880341880342,0.00343053173241852,0.999223041535826,1.0,0.0238183165932953,0.0600343053173242,0.5430177258971033
"xalan-2.6(2.5,2.4).csv",0.6802030456852789,0.820833333333333,0.703571428571429,0.757692307692308,0.7326911027568922,0.134221443479605,0.155029761904762,0.851758950534524,1.0,0.17067499262493302,0.103571428571429,0.53894297635605
"poi-2.5(2.0,1.5).csv",0.628571428571429,0.875,0.21875,0.35,0.8307976973684209,0.477551020408163,0.9140625,0.7776811727736129,1.0,0.13231347894720302,0.046875,0.4852941176470588
xalan-2.5(2.4).csv,0.621019108280255,0.684615384615385,0.532934131736527,0.599326599326599,0.7132062405800641,0.223144636083876,0.287240902809765,0.711066136535798,1.0,0.426587141850245,0.0898203592814371,0.48372781065088755
xerces-1.4(1.3).csv,0.759124087591241,1.0,0.410714285714286,0.582278481012658,0.9578924162257488,0.5912408759124089,1.44642857142857,0.947278737477128,1.0,0.352403646399414,0.125,0.4700665188470067
log4j-1.2(1.1).csv,0.363013698630137,0.959183673469388,0.34057971014492794,0.502673796791444,0.537590579710145,0.014573010784028,0.0147885241052943,0.957290463460152,1.0,0.126865029035706,0.0942028985507246,0.46601941747572817
"xerces-1.4(1.3,1.2).csv",0.693430656934307,1.0,0.25,0.4,0.902667548500882,0.5912408759124089,1.44642857142857,0.8989525120088321,1.0,0.198081045161752,0.0892857142857143,0.41169853768278963
"log4j-1.2(1.1,1.0).csv",0.410958904109589,0.9642857142857142,0.39130434782608703,0.556701030927835,0.5203804347826091,0.0197869101978691,0.0201863354037267,0.957814071211272,1.0,0.0919364755417638,0.0652173913043478,0.39908256880733944
lucene-2.4(2.2).csv,0.687272727272727,0.7052023121387281,0.777070063694268,0.739393939393939,0.7536435280146819,0.19043219076006,0.23522697986083,0.8194832382899009,1.0,0.24936402387794696,0.0445859872611465,0.3803418803418803
