fileName,accuracy,precision,recall,F1,AUC,ER,RI,AP,RR,Popt,ACC
zeppelin-0.5.6.csv,0.809815950920245,0.6486486486486489,0.5714285714285711,0.607594936708861,0.834317197953562,0.602760736196319,1.51737451737452,0.537140214880457,0.2,0.299003831858399,0.0
zeppelin-0.6.0.csv,0.790613718411552,0.47058823529411803,0.43636363636363595,0.45283018867924496,0.7874283374283371,0.5780685920577621,1.3700534759358303,0.414475769825528,0.5,0.299887298626541,0.0
zeppelin-0.6.1.csv,0.7849462365591401,0.450980392156863,0.418181818181818,0.433962264150943,0.782792207792208,0.5628798503973821,1.2877005347593602,0.4134585047491571,0.5,0.300400558706391,0.0
zeppelin-0.6.2.csv,0.782142857142857,0.44,0.4,0.41904761904761895,0.7817373737373741,0.5535714285714289,1.24,0.411178080421573,0.5,0.298643435026468,0.0
zeppelin-0.7.0.csv,0.7688442211055281,0.597402597402597,0.42990654205607504,0.5,0.776969521790795,0.549978151627704,1.22211433426387,0.53868387936531,1.0,0.27172645353390196,0.009345794392523359
zeppelin-0.7.1.csv,0.775561097256858,0.626666666666667,0.43119266055045896,0.5108695652173909,0.7821729294960409,0.566243964556693,1.30544342507645,0.5425062772252099,1.0,0.280588839348087,0.009174311926605509
zeppelin-0.7.2.csv,0.7741935483870971,0.618421052631579,0.43119266055045896,0.5081081081081079,0.776009486363353,0.5626418879679,1.2864558184452,0.5311468227859509,1.0,0.27793384542165195,0.009174311926605509
zeppelin-0.7.3.csv,0.766009852216749,0.597402597402597,0.418181818181818,0.49197860962566803,0.771237714987715,0.54647676161919,1.20495867768595,0.5274688772520221,1.0,0.275784386237486,0.00909090909090909
shiro-1.1.0.csv,0.911357340720222,0.172413793103448,0.384615384615385,0.23809523809523803,0.818191865605659,0.791135734072022,3.7877984084880603,0.130554094837881,0.0714285714285714,0.639743818600581,0.384615384615385
shiro-1.2.0.csv,0.902272727272727,0.2,0.24,0.21818181818181798,0.782843373493976,0.7159090909090909,2.52,0.17416124008532402,0.25,0.595254307393049,0.32
shiro-1.2.1.csv,0.902272727272727,0.172413793103448,0.208333333333333,0.188679245283019,0.774389022435897,0.683636363636364,2.16091954022989,0.153755435103441,0.0769230769230769,0.589609107207174,0.29166666666666696
shiro-1.2.2.csv,0.914746543778802,0.111111111111111,0.1875,0.13953488372093,0.72188995215311,0.668202764976959,2.0138888888888897,0.0881368121166308,0.0625,0.531502888421461,0.25
shiro-1.2.3.csv,0.9149425287356322,0.111111111111111,0.1875,0.13953488372093,0.7224045346062049,0.668965517241379,2.0208333333333304,0.0883581270531167,0.0625,0.53294771190581,0.25
shiro-1.2.4.csv,0.9149425287356322,0.137931034482759,0.25,0.17777777777777803,0.721062052505967,0.733333333333333,2.75,0.0871955716643959,0.0588235294117647,0.5318320454244071,0.25
shiro-1.2.5.csv,0.9128440366972479,0.133333333333333,0.25,0.17391304347826098,0.719419642857143,0.724770642201835,2.63333333333333,0.0853501803081344,0.0555555555555556,0.5277460056474961,0.25
shiro-1.2.6.csv,0.9128440366972479,0.133333333333333,0.25,0.17391304347826098,0.719270833333333,0.724770642201835,2.63333333333333,0.0852918345277012,0.0555555555555556,0.527685453224212,0.25
shiro-1.3.0.csv,0.91044776119403,0.129032258064516,0.21052631578947398,0.16,0.7050877192982459,0.686034115138593,2.18505942275042,0.104707470418069,0.33333333333333304,0.5173030398653621,0.21052631578947398
shiro-1.3.1.csv,0.91063829787234,0.129032258064516,0.21052631578947398,0.16,0.7043995798809659,0.686702127659575,2.1918505942275,0.104338250469177,0.33333333333333304,0.5168805160540301,0.21052631578947398
maven-2.2.0.csv,0.861635220125786,0.153846153846154,0.3529411764705879,0.214285714285714,0.738714090287278,0.6525157232704399,1.8778280542986399,0.24838939125517998,1.0,0.425812839169461,0.17647058823529396
maven-2.2.1.csv,0.8637770897832819,0.153846153846154,0.3529411764705879,0.214285714285714,0.7386582083813921,0.657894736842105,1.92307692307692,0.24725174288415303,1.0,0.42500939662605897,0.17647058823529396
maven-3.0.0.csv,0.875598086124402,0.271186440677966,0.313725490196078,0.290909090909091,0.818201933551198,0.7000598086124399,2.3339980059820498,0.270046353524083,1.0,0.52038405880515,0.17647058823529396
maven-3.0.1.csv,0.8828250401284109,0.271186440677966,0.34782608695652195,0.304761904761905,0.8298734081832572,0.727728731942215,2.6728076639646297,0.262670835706186,0.5,0.541702411153839,0.195652173913043
maven-3.0.2.csv,0.883572567783094,0.290909090909091,0.32,0.304761904761905,0.833275563258232,0.7258771929824559,2.648,0.28297625644791197,0.5,0.5425302030696161,0.2
maven-3.0.3.csv,0.8844936708860759,0.316666666666667,0.3725490196078429,0.342342342342342,0.8456683878370629,0.745169886742172,2.92418300653595,0.301601250198511,0.33333333333333304,0.56918564464012,0.215686274509804
maven-3.0.4.csv,0.885400313971743,0.316666666666667,0.3725490196078429,0.342342342342342,0.8357759486046981,0.7471701231099731,2.95522875816993,0.28658844058063204,0.33333333333333304,0.570608680894815,0.19607843137254896
maven-3.0.5.csv,0.885400313971743,0.316666666666667,0.3725490196078429,0.342342342342342,0.835575185705682,0.7471701231099731,2.95522875816993,0.286537165555224,0.33333333333333304,0.5705188830799499,0.19607843137254896
maven-3.1.0.csv,0.8784773060029281,0.33333333333333304,0.36065573770491793,0.346456692913386,0.81503347214169,0.7320644216691071,2.7322404371584703,0.321733830279227,0.5,0.550856062052947,0.21311475409836103
maven-3.1.1.csv,0.8771929824561401,0.328358208955224,0.36065573770491793,0.34375,0.8136726047943579,0.728402445507709,2.68191827746513,0.306706140727407,0.33333333333333304,0.5507092700518801,0.22950819672131098
